Semana,CNPJ_Fundo,Gestor_Apelido,Captacao,Resgate,PL_Medio,DataBase
2025-11-17,43636043000170,"Monte Bravo",0,0,42359460.36,2025-11-21
2025-11-17,43636081000123,"XPG",0,0,40643794.25,2025-11-21
2025-11-17,43636102000100,"XPG",0,0,22990053.44,2025-11-21
2025-11-17,43737615000108,"Sparta",78400,181085.67,42487233.52,2025-11-21
2025-11-17,43760546000153,"Sparta",581500,438981,192319678.02,2025-11-21
2025-11-17,43778949000120,"XPG",8469685.47,8564713.95,3322939083.45,2025-11-21
2025-11-17,43790923000105,"AMW",0,0,14820324.65,2025-11-21
2025-11-17,43790956000147,"AMW",0,0,30836506.25,2025-11-21
2025-11-17,43915486000109,"Riza",400597.17,14812635.84,787865191.44,2025-11-21
2025-11-17,43960245000173,"AMW",0,122000,93827059.69,2025-11-21
2025-11-17,44025131000107,"AF Invest",0,243089.48,223435096.6,2025-11-21
2025-11-17,44109989000141,"AMW",0,0,48186654.61,2025-11-21
2025-11-17,44110011000108,"AMW",0,0,17352142.62,2025-11-21
2025-11-17,44196930000138,"UBS",0,0,151260099.19,2025-11-21
2025-11-17,44211989000158,"BNP",0,0,857428785.02,2025-11-21
2025-11-17,44212092000149,"ARX",0,0,982879023.92,2025-11-21
2025-11-17,44212217000130,"Atena",18758.08,822499.51,75802256.84,2025-11-21
2025-11-17,44212301000154,"Icatu",0,0,76143676.44,2025-11-21
2025-11-17,44230868000153,"Vinci",2035602.23,0,190138201.92,2025-11-21
2025-11-17,44283966000159,"Warren",323702.17,951413.61,93148256.85,2025-11-21
2025-11-17,44347394000124,"BTG Asset",43000.44,12013.28,109801338.54,2025-11-21
2025-11-17,44371942000151,"UBS",3247526.48,4896368.43,199986820.2,2025-11-21
2025-11-17,44409284000140,"XPG",0,0,28399331.43,2025-11-21
2025-11-17,44409359000192,"XPG",0,0,29465000.13,2025-11-21
2025-11-17,44434922000182,"Cartor",343055.25,3712839.11,742017880.79,2025-11-21
2025-11-17,44458613000142,"XPG",0,0,28858703.52,2025-11-21
2025-11-17,44459125000150,"AF Invest",0,0,41301188.89,2025-11-21
2025-11-17,44574326000106,"Riza",0,9764912.79,455014327.96,2025-11-21
2025-11-17,44672489000113,"Vinci",0,0,27432382.58,2025-11-21
2025-11-17,44672936000134,"Wise",571779.35,0,43547096.38,2025-11-21
2025-11-17,44703439000156,"Ibuina",7878174.43,5567197.34,760684323.34,2025-11-21
2025-11-17,44748987000100,"XPG",0,0,37827544.15,2025-11-21
2025-11-17,44764166000150,"XVI",78000,148172.83,14437913.02,2025-11-21
2025-11-17,44835820000179,"Capitânia",15189.65,0,23687986.7,2025-11-21
2025-11-17,44870067000152,"Riza",0,3690000,192019589.45,2025-11-21
2025-11-17,44900549000108,"UBS",0,0,71017698.09,2025-11-21
2025-11-17,44903727000154,"Warren",0,0,38513881.89,2025-11-21
2025-11-17,44917374000141,"Icatu",7839523.73,6205211.32,478443471.99,2025-11-21
2025-11-17,44917400000131,"AMW",0,0,21651822.18,2025-11-21
2025-11-17,44917472000189,"Vinci",0,0,84521649.34,2025-11-21
2025-11-17,44917492000150,"BNP",0,0,222683808.53,2025-11-21
2025-11-17,44967444000176,"Integral",45000,0,24224504.55,2025-11-21
2025-11-17,44977584000125,"Vox",11600,379768.76,73879666.57,2025-11-21
2025-11-17,44980461000143,"BTG WM",0,0,43390922.21,2025-11-21
2025-11-17,45103998000198,"Jive",5338602.45,423450.32,720170661.2,2025-11-21
2025-11-17,45104170000154,"Galapagos",0,0,160587006.89,2025-11-21
2025-11-17,45147116000196,"XPG",0,0,20822454.11,2025-11-21
2025-11-17,45295157000120,"Valora",0,0,191940878.14,2025-11-21
2025-11-17,45295606000130,"BB Asset",5893102.62,9058407.06,2166178197.45,2025-11-21
2025-11-17,45302406000167,"BRAM",323315.62,214479.61,130239910.22,2025-11-21
2025-11-17,45386487000120,"Guardian",2129283.99,152246.79,63421431.94,2025-11-21
2025-11-17,45443993000104,"Novus",728180.22,804309.45,118500372.46,2025-11-21
2025-11-17,45444067000153,"Icatu",0,0,239556979.92,2025-11-21
2025-11-17,45444101000190,"Icatu",5218808.64,3370470.23,454028712.47,2025-11-21
2025-11-17,45494496000135,"AZ Quest",892729.27,2502053.55,711933001.87,2025-11-21
2025-11-17,45511206000114,"Somma",1000,0,103510711.8,2025-11-21
2025-11-17,45642714000131,"Sulamérica",10337592.47,8184445.39,2043382018.02,2025-11-21
2025-11-17,45645190000132,"VLGI",11000,5000,30332838.3,2025-11-21
2025-11-17,45646162000130,"BTG Asset",28675855.87,59773597.26,6692216097.2,2025-11-21
2025-11-17,45646230000160,"Riza",4881025.79,29247220.88,2124815635.37,2025-11-21
2025-11-17,45656777000147,"Ibuina",169834.28,0,28983241.17,2025-11-21
2025-11-17,45682244000130,"Porto Asset",5718262.49,81293.14,354672992.03,2025-11-21
2025-11-17,45683322000110,"JGP",2000000,0,335696990.45,2025-11-21
2025-11-17,45688098000150,"Nu Asset",5929000,7696000,775455255.49,2025-11-21
2025-11-17,45722996000187,"BTG Asset",63342.15,158143.65,17004269.26,2025-11-21
2025-11-17,45726917000106,"Sulamérica",109884.64,1676332.3,317880923.62,2025-11-21
2025-11-17,45756554000151,"Capri",0,0,43305380.58,2025-11-21
2025-11-17,46082347000121,"XPG",0,0,15809014.14,2025-11-21
2025-11-17,46098916000127,"Occam",40422000,87738000,3322146238.3,2025-11-21
2025-11-17,46099626000106,"ARX",17719000,4727800,1401865464.7,2025-11-21
2025-11-17,46246589000103,"BTG WM",0,0,46077773.16,2025-11-21
2025-11-17,46328602000173,"AZ Quest",6760773.87,4714837.01,1443427990.37,2025-11-21
2025-11-17,46329357000119,"Root",0,0,493366816.62,2025-11-21
2025-11-17,46332105000149,"Kinea",0,0,1984845753.6,2025-11-21
2025-11-17,46334681000125,"Sulamérica",2092704.7,439092.63,116276719.1,2025-11-21
2025-11-17,46373760000145,"Root",707529.77,2944000,1121090875.17,2025-11-21
2025-11-17,46385360000150,"JGP",523637.32,61914.05,86576862.44,2025-11-21
2025-11-17,46401052000170,"JGP",0,0,2061282976.5,2025-11-21
2025-11-17,46415283000133,"Patagônia",0,7117.64,13075259.02,2025-11-21
2025-11-17,46449621000158,"IAM",2143.03,5454.59,6794350.9,2025-11-21
2025-11-17,46467107000145,"BB Asset",0,0,42598925.53,2025-11-21
2025-11-17,46539506000174,"Wise",7576057.86,4324762.15,233701309.8,2025-11-21
2025-11-17,46685489000183,"Icatu",1150000,23500,844002733.39,2025-11-21
2025-11-17,46685502000102,"Icatu",26599379.32,3680535.11,1499203640.73,2025-11-21
2025-11-17,46700364000185,"Icatu",5950094.63,308710.18,246384250.93,2025-11-21
2025-11-17,46762380000100,"Icatu",199340.9,365294.68,30674666.75,2025-11-21
2025-11-17,46762699000128,"Icatu",3689000,216900,40688287.64,2025-11-21
2025-11-17,46763213000176,"Somma",0,0,126006532.53,2025-11-21
2025-11-17,46975474000150,"Kinea",17385914,17385915,4811629061.97,2025-11-21
2025-11-17,46975834000113,"BTG Asset",118300,13200,103317829.8,2025-11-21
2025-11-17,46997370000146,"ARX",690000,837000,31676254.7,2025-11-21
2025-11-17,46997395000140,"Sparta",252000,5736602.7,494358866.3,2025-11-21
2025-11-17,47020699000115,"Icatu",151122,0,7681048.55,2025-11-21
2025-11-17,47086196000142,"Monte Bravo",15821.69,2530141.81,193049263.58,2025-11-21
2025-11-17,47212494000131,"Icatu",3380958.89,0,91516294.87,2025-11-21
2025-11-17,47227609000161,"Bocaina",0,0,20578182.71,2025-11-21
2025-11-17,47443943000152,"BTG Asset",0,0,691730170.09,2025-11-21
2025-11-17,47457832000103,"Bocaina",0,0,54447670.13,2025-11-21
2025-11-17,47540095000108,"Icatu",0,0,442943941.4,2025-11-21
2025-11-17,47543107000140,"Icatu",5548342.08,9465234.47,2282719729.76,2025-11-21
2025-11-17,47543238000127,"Onze",0,0,107570502.05,2025-11-21
2025-11-17,47586388000118,"Occam",32737000,4050000,786114444.32,2025-11-21
2025-11-17,47586503000154,"Occam",3822816.13,2668685.58,338131328.82,2025-11-21
2025-11-17,47612777000170,"Absolute",13444622.09,4720076.92,1358614284.49,2025-11-21
2025-11-17,47628822000185,"Absolute",239281,86492819.47,5503528602.38,2025-11-21
2025-11-17,47628918000143,"Absolute",30823936.4,31811435.02,4147331718.46,2025-11-21
2025-11-17,47715736000100,"Sulamérica",2529000,20717000,958023701.94,2025-11-21
2025-11-17,47728212000153,"Monte Bravo",971769.43,3154106.88,385932654.11,2025-11-21
2025-11-17,47729760000106,"VLGI",6677408.79,14783377.9,181933694.64,2025-11-21
2025-11-17,48411732000109,"Root",0,0,174319609.62,2025-11-21
2025-11-17,48658513000110,"XPG",16870450.69,10968134.5,2537192764.3,2025-11-21
2025-11-17,48670714000133,"BTG WM",0,0,38134596.82,2025-11-21
2025-11-17,48948661000170,"Nest",0,3966245.92,12638260.14,2025-11-21
2025-11-17,48953198000154,"Icatu",0,0,118810008.74,2025-11-21
2025-11-17,48975466000139,"Vinci",0,0,861664727.56,2025-11-21
2025-11-17,48986296000198,"Absolute",4126811.02,9963911.94,334683620.61,2025-11-21
2025-11-17,49077283000169,"Oriz",0,0,7933280.52,2025-11-21
2025-11-17,49124184000190,"BTG WM",0,6075019.35,57780057.07,2025-11-21
2025-11-17,49178674000170,"BTG Asset",553905.63,16926002.17,652157437.9,2025-11-21
2025-11-17,49227505000182,"XPG",0,0,62713865.33,2025-11-21
2025-11-17,49269925000121,"SAM",55608.75,6306100,2825388341.36,2025-11-21
2025-11-17,49270021000116,"SAM",2601.9,223700,915683501.77,2025-11-21
2025-11-17,49328341000180,"Safra Asset",21937289,63483868.53,7660955477.02,2025-11-21
2025-11-17,49366532000136,"Root",5280935.32,0,205639457.9,2025-11-21
2025-11-17,49438428000100,"AZ Quest",12593471.56,20803679.67,5883157486.84,2025-11-21
2025-11-17,49454180000170,"Monte Azul",0,0,15797454.66,2025-11-21
2025-11-17,49460236000108,"Paramis",0,3500000.01,159615553.21,2025-11-21
2025-11-17,49558667000101,"Absolute",30535095.5,2238723,910820640.8,2025-11-21
2025-11-17,49559434000115,"Absolute",25930096.06,12569047,3229466598.12,2025-11-21
2025-11-17,49633643000161,"IAM",0,0,631078629.66,2025-11-21
2025-11-17,49647912000149,"UBS",0,0,39187590.27,2025-11-21
2025-11-17,49768506000134,"Previ",0,0,710315542.17,2025-11-21
2025-11-17,49818870000161,"Sparta",1876300,3038704.54,1016383704.14,2025-11-21
2025-11-17,49851069000118,"Daycoval",0,0,13049175.08,2025-11-21
2025-11-17,49924950000100,"Tyton",0,0,46932360.61,2025-11-21
2025-11-17,49931360000104,"UBS",0,0,26790667.22,2025-11-21
2025-11-17,49933828000191,"Brave",1406563.11,987863.06,402703535.6,2025-11-21
2025-11-17,49977033000185,"Mirabaud",613367.96,476300,235609974.78,2025-11-21
2025-11-17,49980566000116,"IAM",78402088.68,19332337.28,9801293489.8,2025-11-21
2025-11-17,50006439000108,"JGP",0,0,206840502.13,2025-11-21
2025-11-17,50069605000107,"Sparta",0,0,208175280.78,2025-11-21
2025-11-17,50112294000111,"BBM Asset",0,0,105067922.02,2025-11-21
2025-11-17,50128371000121,"BTG WM",0,0,38285967.08,2025-11-21
2025-11-17,50223269000105,"MAG",0,20372484.19,605788245.5,2025-11-21
2025-11-17,50326147000144,"Kinea",0,14000000,142827567.75,2025-11-21
2025-11-17,50421373000104,"Portofino",0,4041764.1,50906028.93,2025-11-21
2025-11-17,50514867000133,"BBM Asset",0,0,35366318.97,2025-11-21
2025-11-17,50553108000180,"Rafter",0,0,23580571.98,2025-11-21
2025-11-17,50622383000108,"PNBY",3000,1653059.7,187692212.42,2025-11-21
2025-11-17,50677561000106,"Rubik",0,0,7406170.54,2025-11-21
2025-11-17,50697486000137,"MAG",0,546628.3,224528688.78,2025-11-21
2025-11-17,50717653000164,"BTG WM",0,0,38025142.52,2025-11-21
2025-11-17,50765209000114,"Gauss",0,0,8416402.25,2025-11-21
2025-11-17,50765883000107,"Icatu",0,0,310973910.55,2025-11-21
2025-11-17,50799566000101,"Vinci",0,0,173097458.71,2025-11-21
2025-11-17,50803491000187,"BB Asset",14876320.74,40081892.96,8227194012.65,2025-11-21
2025-11-17,50820465000167,"BTG Asset",50767.92,129686.1,198335396.52,2025-11-21
2025-11-17,50874219000198,"BTG Asset",20665772.62,14663928.87,663641612.33,2025-11-21
2025-11-17,50875116000142,"BTG Asset",2950,258139.36,65737672.78,2025-11-21
2025-11-17,50925001000115,"Tagus",62936.87,3872991.24,110331418.65,2025-11-21
2025-11-17,51041048000189,"Turim",0,2557012.95,267322073.88,2025-11-21
2025-11-17,51075995000190,"Augme",0,0,17713317.64,2025-11-21
2025-11-17,51168708000197,"BTG Asset",0,0,1283159756.2,2025-11-21
2025-11-17,51200543000193,"Safra Asset",2060.07,200000,37824031.02,2025-11-21
2025-11-17,51234049000140,"Vinci",0,0,25127761.22,2025-11-21
2025-11-17,51238218000110,"BTG Asset",0,0,727426954.52,2025-11-21
2025-11-17,51289474000136,"BRAM",14802281.22,3000864.07,1191744527.16,2025-11-21
2025-11-17,51378137000115,"Sparta",0,0,669500434.11,2025-11-21
2025-11-17,51511514000142,"G5",0,0,23316940.36,2025-11-21
2025-11-17,51538282000116,"Occam",0,0,886051240.07,2025-11-21
2025-11-17,51556889000129,"XPG",0,200000,19413655.16,2025-11-21
2025-11-17,51623321000183,"BTG Asset",0,0,149288380.3,2025-11-21
2025-11-17,51714018000196,"BTG WM",352177,0,87638561.77,2025-11-21
2025-11-17,51726488000170,"Rubik",0,374307.78,18494704.37,2025-11-21
2025-11-17,51800853000149,"BTG Asset",0,0,125757998.76,2025-11-21
2025-11-17,51825326000199,"SVN",10804327.45,34368425.72,1980177010.22,2025-11-21
2025-11-17,51853123000106,"Sparta",1300000,7043000,118987224.34,2025-11-21
2025-11-17,51863123000197,"Sulamérica",0,0,60447987.4,2025-11-21
2025-11-17,51863845000141,"BTG Asset",0,0,83073188.21,2025-11-21
2025-11-17,51885543000174,"Galapagos",0,0,83303951.94,2025-11-21
2025-11-17,51903744000157,"Brainvest",0,0,67433095.03,2025-11-21
2025-11-17,51942073000133,"UBS",0,0,30401598.66,2025-11-21
2025-11-17,51977823000102,"Starboard",0,0,45535297.13,2025-11-21
2025-11-17,52115449000107,"Root",0,0,154121271.06,2025-11-21
2025-11-17,52155255000127,"Sonata",0,0,58676609.61,2025-11-21
2025-11-17,52163627000167,"Icatu",12345894.12,48036000,642980451.31,2025-11-21
2025-11-17,52164607000100,"Icatu",22170000,0,87557441.02,2025-11-21
2025-11-17,52195023000100,"G5",0,0,14545335,2025-11-21
2025-11-17,52203642000191,"Kinea",1203592.83,1651690.34,303118624.96,2025-11-21
2025-11-17,52203762000199,"Root",0,0,47771575.86,2025-11-21
2025-11-17,52204076000132,"Kinea",280000000,0,2053082048.86,2025-11-21
2025-11-17,52221407000142,"Sparta",0,0,35759533.71,2025-11-21
2025-11-17,52225340000114,"CEF Asset",0,0,38687896.34,2025-11-21
2025-11-17,52237532000140,"Occam",0,0,7664792.9,2025-11-21
2025-11-17,52241587000124,"Kinea",0,1000,21461872.72,2025-11-21
2025-11-17,52249657000190,"BTG WM",0,0,31202945.17,2025-11-21
2025-11-17,52268697000180,"BTG WM",0,0,17809842.91,2025-11-21
2025-11-17,52272574000112,"Root",0,0,676706550.09,2025-11-21
2025-11-17,52273340000190,"Vinland",220000,0,218673554.62,2025-11-21
2025-11-17,52273351000170,"XPG",0,0,16601164.01,2025-11-21
2025-11-17,52280783000108,"Drys",10702503.59,7107002.37,490084982.33,2025-11-21
2025-11-17,52301436000114,"Mirabaud",1040.3,0,132064420.94,2025-11-21
2025-11-17,52319866000163,"BTG Asset",0,0,12808301.66,2025-11-21
2025-11-17,52324362000131,"Absolute",4479157.57,804567.71,157169686.78,2025-11-21
2025-11-17,52333139000150,"BRM",8016230.39,0,74040074.35,2025-11-21
2025-11-17,52479263000129,"EXT",0,0,5915280.86,2025-11-21
2025-11-17,52580782000189,"Sulamérica",41958680.02,2623914.2,1190177647.68,2025-11-21
2025-11-17,52771267000186,"BRAM",0,0,70434875.15,2025-11-21
2025-11-17,52840769000111,"JGP",52685949.75,0,155218665.87,2025-11-21
2025-11-17,52954432000135,"Capri",0,0,13691791.05,2025-11-21
2025-11-17,52955321000143,"SVN",3909676.94,2497520.74,751741661.36,2025-11-21
2025-11-17,52986251000190,"Icatu",3937184.83,47368.42,314305679.68,2025-11-21
2025-11-17,53074033000142,"Icatu",1635.88,293000,22961779.73,2025-11-21
2025-11-17,53076690000129,"Mirabaud",0,20000,20785550.6,2025-11-21
2025-11-17,53076975000160,"Strix",70000,110000,361027279.59,2025-11-21
2025-11-17,53088893000135,"BTG Asset",0,0,123163968.52,2025-11-21
2025-11-17,53109614000172,"BTG WM",0,0,21187128.79,2025-11-21
2025-11-17,53212784000188,"BRAM",0,0,79694877.31,2025-11-21
2025-11-17,53444176000107,"Icatu",4483000,2055000,250182221.05,2025-11-21
2025-11-17,53502091000120,"Brainvest",0,0,74926858.5,2025-11-21
2025-11-17,53636931000147,"Safra Asset",1070778.11,1384101.38,216401587.16,2025-11-21
2025-11-17,53692814000109,"Altera",3200,0,114270630.48,2025-11-21
2025-11-17,53726108000122,"Springs",3715000,3535000,8373586.2,2025-11-21
2025-11-17,53798986000153,"Vinland",575880.42,4757445.23,121310513.09,2025-11-21
2025-11-17,53802999000159,"Daycoval",31635000,30542000,2887504674.48,2025-11-21
2025-11-17,53819577000196,"Augme",0,0,19423631.46,2025-11-21
2025-11-17,53823295000162,"IAM",0,0,204819551.88,2025-11-21
2025-11-17,53828295000155,"Regia",0,24187973.76,3003705523.93,2025-11-21
2025-11-17,53847333000117,"Tyton",7994257.36,12777.76,139503016.16,2025-11-21
2025-11-17,53857092000197,"WIT",0,0,28925838.71,2025-11-21
2025-11-17,53990350000109,"Icatu",1785317.77,0,67951500.79,2025-11-21
2025-11-17,53990541000170,"Icatu",6940720.31,43180,317986319.61,2025-11-21
2025-11-17,54022134000132,"Paramis",13802531.52,12260885.57,794397736.28,2025-11-21
2025-11-17,54026114000130,"Paramis",0,2999999.99,173567297.88,2025-11-21
2025-11-17,54072658000138,"Galapagos",0,0,100587456.25,2025-11-21
2025-11-17,54104510000138,"Brainvest",129714.37,0,60775019.42,2025-11-21
2025-11-17,54217318000158,"G5",629958,0,25123852.45,2025-11-21
2025-11-17,54227728000180,"IAM",957931.4,5356314.51,811243411.48,2025-11-21
2025-11-17,54233243000107,"Atena",0,0,217524548.1,2025-11-21
2025-11-17,54277615000199,"Trígono",2345928.81,1096000,154131672.64,2025-11-21
2025-11-17,54333831000104,"Sulamérica",6942574,0,1491650214.04,2025-11-21
2025-11-17,54347933000189,"BTG WM",0,0,35947345.23,2025-11-21
2025-11-17,54366569000102,"BRZ",0,0,118483485.09,2025-11-21
2025-11-17,54367942000131,"Sulamérica",76320372.37,40542656.86,5624671606.22,2025-11-21
2025-11-17,54410516000133,"GHT4",4022941.92,5000000,59387213.16,2025-11-21
2025-11-17,54440968000168,"Scalare",0,0,9338043.5,2025-11-21
2025-11-17,54441115000140,"Scalare",0,0,18540865.58,2025-11-21
2025-11-17,54463551000110,"EQI",1300,0,57525470.63,2025-11-21
2025-11-17,54485055000168,"Brave",483587.19,5107874.69,46543704.34,2025-11-21
2025-11-17,54541970000123,"M8",7527434.87,240147.76,633605104.62,2025-11-21
2025-11-17,54599810000135,"EQI",441515,353000,112694862.93,2025-11-21
2025-11-17,54643280000185,"IAM",18466536.36,828268.46,566824645.38,2025-11-21
2025-11-17,54660721000157,"Vinland",5000000,0,221110993.16,2025-11-21
2025-11-17,54713571000100,"Porto Asset",60928.58,1032,31621582.96,2025-11-21
2025-11-17,54776180000127,"Augme",0,0,183259383.36,2025-11-21
2025-11-17,54875709000160,"Regia",11074280.41,686185.74,2918132396.76,2025-11-21
2025-11-17,54888270000100,"Porto Asset",6620,0,7043415.01,2025-11-21
2025-11-17,54952299000103,"BTG Asset",399146.77,714572.39,64804674.64,2025-11-21
2025-11-17,54973853000139,"Sparta",0,0,215384208.4,2025-11-21
2025-11-17,55035529000132,"BRAM",0,0,109690909.82,2025-11-21
2025-11-17,55064130000180,"BTG WM",0,0,78214506,2025-11-21
2025-11-17,55087532000108,"Kinea",13440001,13439999,9167023958.33,2025-11-21
2025-11-17,55110376000140,"Vinci",329535.42,1292.82,9780944.82,2025-11-21
2025-11-17,55140702000162,"Augme",0,0,46384867.54,2025-11-21
2025-11-17,55161795000101,"Global",202605.75,116352.45,99498281.52,2025-11-21
2025-11-17,55193005000170,"SAM",21000,125000,254444854.19,2025-11-21
2025-11-17,55196942000189,"BTG WM",0,0,22608057.92,2025-11-21
2025-11-17,55274875000173,"SAM",78956134.06,81224900,19226774978.79,2025-11-21
2025-11-17,55315251000157,"ZSYS",0,0,12182549.15,2025-11-21
2025-11-17,55402464000116,"IAM",12881582.34,679604.49,644858668.39,2025-11-21
2025-11-17,55502385000187,"ASA",15000,0,45867504.9,2025-11-21
2025-11-17,55582812000184,"Monte Bravo",4665439.42,34810206.34,270619668.14,2025-11-21
2025-11-17,55689417000103,"Polígono",0,0,67196398.56,2025-11-21
2025-11-17,55726312000179,"Tivio",0,5000000,715270710.91,2025-11-21
2025-11-17,55754091000142,"Tenax",0,0,11655449.31,2025-11-21
2025-11-17,55763285000104,"Sulamérica",5941894.73,5340908.63,483177345.79,2025-11-21
2025-11-17,55767954000116,"Exploritas",0,0,54009831.76,2025-11-21
2025-11-17,55839003000105,"BNP",0,196729,116314262.49,2025-11-21
2025-11-17,55893460000188,"UBS",0,0,184604870.82,2025-11-21
2025-11-17,55911526000115,"Sparta",0,0,514839115.31,2025-11-21
2025-11-17,55928061000105,"Regia",3714183.74,15835893.16,4484526623.34,2025-11-21
2025-11-17,55946775000146,"Kadima",0,0,8800529.54,2025-11-21
2025-11-17,55984087000170,"Levante",0,0,46141955.26,2025-11-21
2025-11-17,55994210000134,"Sulamérica",8257000,881100,1113789387.44,2025-11-21
2025-11-17,56052260000165,"Nu Asset",1200000,0,126742894.29,2025-11-21
2025-11-17,56053893000198,"BTG WM",0,0,122987993.12,2025-11-21
2025-11-17,56067582000188,"Kinea",53491.81,93805.92,203469876.55,2025-11-21
2025-11-17,56108411000150,"Icatu",0,0,806997955.12,2025-11-21
