CNPJ,Fundo,Gestor,DataInicio,idadeMeses,dataM,dataHoje,PL_hoje,PL_medio180,PL_ref,pctAtual,Eleg_0m,Eleg_6m,Eleg_12m,pctExig_0m,pctExig_6m,pctExig_12m,Compra_0m,Compra_6m,Compra_12m,amortEstimada,semDataInicio,semCarteira
58586883000143,ARX ELBRUS III MASTER FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,ARX,2025-01-01,19,202603,2026-08-04,217279674,232865617,217279674,0.6888,149665547,148558010,147399372,0.67,0.85,0.85,0,36129713,37288350,1,0,0
56706457000170,SOCJOV IV DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RF CP - RESP LIMIT,Daycoval,2024-10-01,22,202603,2026-08-04,127215591,130010001,127215591,0.5753,73189848,72234723,71044105,0.67,0.85,0.85,12044597,35898529,37089147,0,0,0
63950469000101,CERBERUS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Absolute,2026-02-01,6,202603,2026-08-04,167910322,219013924,167910322,0.462,77573573,77573573,77573573,0.67,0.67,0.67,34926343,34926343,34926343,0,0,0
64739277000113,ARANDU RPPBTG FUNDO DE DEBENTURES INCENTIVADAS FI DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA,BTG WM,2026-02-01,6,202603,2026-08-04,62773366,61316670,61316670,0.1143,7006792,7006792,7006792,0.67,0.67,0.67,34075377,34075377,34075377,0,0,0
59591104000160,ITAÚ DEBÊNTURES INCENTIVADAS PRÉ TARGET 2029 FIF INCENTIVADO INFRA RENDA FIXA CP RESP LIMITADA,IAM,2025-02-01,18,202603,2026-08-04,222045195,216358528,216358528,0.6951,150393818,149869166,148988533,0.67,0.85,0.85,0,34035582,34916216,1,0,0
62806621000114,SANTANDER PB SHAKTI INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-10-01,10,202603,2026-08-04,86463644,72181381,72181381,0.2059,14858744,14819759,14780774,0.67,0.67,0.67,33502782,33541767,33580752,1,0,0
56431500000132,RECANTO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-11-01,21,202603,2026-08-04,179508269,177840142,177840142,0.6652,118294153,117789523,117119192,0.67,0.85,0.85,858741,33374597,34044929,1,0,0
58111935000125,ICATU VANGUARDA CAP FIF - CI RENDA FIXA INCENTIVADA DE INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA,Icatu,2024-12-01,20,202603,2026-08-04,240035657,235121492,235121492,0.7172,168620305,166592756,164183753,0.67,0.85,0.85,0,33260512,35669515,1,0,0
58311520000103,VINCI FIF CLASSE DE INVESTIMENTO RF CRED PRIV INVESTIMENTO EM INFRA - RESPONSABILIDADE LIMITADA,Vinci,2025-01-01,19,202603,2026-08-04,397678416,493991294,397678416,0.7784,309542690,305012907,300056330,0.67,0.85,0.85,0,33013747,37970324,0,0,0
54465283000176,NOVUS MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Novus,2024-09-01,23,202603,2026-08-04,166228821,197607029,166228821,0.6578,109339616,109104299,107344171,0.67,0.85,0.85,2033694,32190199,33950327,0,0,0
58277022000183,ITAÚ DEBÊNTURES INCENTIVADAS IMA B 5 MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-01-01,19,202603,2026-08-04,116542213,117141351,116542213,0.5792,67495432,67299722,67048761,0.67,0.85,0.85,10587851,31761159,32012121,1,0,0
66633063000193,SANTANDER PB R&M INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-06-01,2,202603,2026-08-04,47776598,47193000,47193000,0,0,0,0,0,0.67,0.67,0,31619310,31619310,0,0,1
58075015000107,SCHOELER FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-12-01,20,202603,2026-08-04,163092902,158981169,158981169,0.6593,104811914,104041708,103128008,0.67,0.85,0.85,1705469,31092285,32005985,1,0,0
55348313000127,ICATU VANGUARDA PVT FIF - CLASSE DE INVESTIMENTO INCENTIVADO EM INFRA RF - RESP LIMITADA,Icatu,2024-07-01,25,202603,2026-08-04,188190202,219354160,188190202,0.6942,130643200,129288394,127795437,0.85,0.85,0.85,29318472,30673278,32166235,1,0,0
62049166000150,K2 INFRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-10-01,10,202603,2026-08-04,162848557,177879362,162848557,0.4877,79417518,78573655,77486388,0.67,0.67,0.67,29691015,30534878,31622145,0,0,0
57134507000155,ARX INFRA RENDA CDI FI INCENTIVADO DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,ARX,2024-10-01,22,202603,2026-08-04,269636759,307961130,269636759,0.7423,200148005,198777314,197191838,0.67,0.85,0.85,0,30413931,31999408,1,0,0
60868496000141,GPBK FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,XPG,2025-11-01,9,202603,2026-08-04,93198668,91704425,91704425,0.3422,31383563,31383563,31383563,0.67,0.67,0.67,30058401,30058401,30058401,0,0,0
65847230000136,AMOR 12 FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CI EM INFRA RENDA FIXA RESP LIMITADA,Safra Asset,2026-04-01,4,202603,2026-08-04,45342135,44549241,44549241,0,0,0,0,0,0.67,0.67,0,29847991,29847991,0,0,1
55144371000139,ICATU VANGUARDA TFO CDI FIF - CLASSE DE INVESTIMENTO INCENTIVADO EM INFRA RF - RESP LIMITADA,Icatu,2024-11-01,21,202603,2026-08-04,138040768,118977410,118977410,0.6056,72056225,71295481,70384491,0.67,0.85,0.85,7658640,29835317,30746307,1,0,0
55685435000109,ROOT CAPITAL IPÊ FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA RESPONSABILIDADE LIMITADA,Root,2024-07-01,25,202603,2026-08-04,202465348,197562796,197562796,0.699,138106040,138101947,138063387,0.85,0.85,0.85,29822337,29826430,29864990,0,0,0
64203998000104,JMC FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2026-01-01,7,202603,2026-08-04,70134191,68919628,68919628,0.2464,16978618,16918308,16819944,0.67,0.67,0.67,29197533,29257843,29356206,0,0,0
62409302000175,JGV FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-11-01,9,202603,2026-08-04,54805013,53052266,53052266,0.1208,6409374,6400266,6389314,0.67,0.67,0.67,29135645,29144752,29155704,1,0,0
64071100000191,CAPITÂNIA INFRA CDI MASTER FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - CRÉDITO PRIVADO,Capitânia,2026-01-01,7,202603,2026-08-04,54651140,53139121,53139121,0.1383,7351686,7042694,6801975,0.67,0.67,0.67,28251525,28560517,28801237,1,0,0
55117996000101,TFO ITAÚ DEB INCENTIVADAS CDI V FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,148324859,129234550,129234550,0.638,82456329,81992848,81418697,0.85,0.85,0.85,27393038,27856519,28430670,1,0,0
64113390000199,SANTANDER PB ERB INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-02-01,6,202603,2026-08-04,90160871,88715165,88715165,0.3613,32049384,31969282,31899320,0.67,0.67,0.67,27389777,27469879,27539840,1,0,0
64094799000105,SANTANDER PB RANCHEIRO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-02-01,6,202603,2026-08-04,61485392,61917217,61485392,0.2253,13850961,13809524,13774991,0.67,0.67,0.67,27344252,27385689,27420222,1,0,0
55751489000125,BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI I FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,BB Asset,2024-09-01,23,202603,2026-08-04,1361433783,1331218030,1331218030,0.8322,1107891627,1104444091,1100537549,0.67,0.85,0.85,0,27091235,30997777,0,0,0
61881131000110,ICATU VANGUARDA LONG DURATION INCENTIVADO DE INVESTIMENTO EM INFRA FIF CI RF LP - RESP LIMITADA,Icatu,2025-08-01,12,202603,2026-08-04,142905193,167040821,142905193,0.4909,70151179,69209040,68060646,0.67,0.67,0.85,25595300,26537440,53408768,1,0,0
62967494000135,FAMÍLIA RORATO PLUS FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,IAM,2026-01-01,7,202603,2026-08-04,44552512,43172876,43172876,0.0576,2486925,2480593,2474518,0.67,0.67,0.67,26438901,26445234,26451308,0,0,0
52962653000155,CS EVOLUTION JMP EXCLUSIVO INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CP RESP LTDA,UBS,2024-09-01,23,202603,2026-08-04,168301654,162991257,162991257,0.6956,113374867,112107331,110580147,0.67,0.85,0.85,0,26435238,27962421,1,0,0
63548472000101,CLOSED FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,BRAM,2026-01-01,7,202603,2026-08-04,60623876,60653869,60623876,0.2346,14221322,14195100,14123349,0.67,0.67,0.67,26396675,26422897,26494648,1,0,0
63858779000109,ABSOLUTE HIDRA PRÉ MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Absolute,2025-12-01,8,202603,2026-08-04,42536132,43582390,42536132,0.0529,2251276,2251276,2251276,0.67,0.67,0.67,26247932,26247932,26247932,0,0,0
63740800000169,SANTANDER PB TELDAR INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-12-01,8,202603,2026-08-04,72528441,70220469,70220469,0.3007,21114113,21050060,20993845,0.67,0.67,0.67,25933602,25997655,26053870,1,0,0
40963311000170,NU INFRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA MASTER I,Nu Asset,2023-01-01,43,202603,2026-08-04,105034557,95292967,95292967,0.5789,55165799,55063421,54819388,0.85,0.85,0.85,25833222,25935601,26179634,0,0,0
62407174000120,PGA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-12-01,8,202603,2026-08-04,51408438,67746488,51408438,0.1696,8721362,8708908,8693984,0.67,0.67,0.67,25722291,25734745,25749670,1,0,0
56544536000122,UNIVERSO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,128138430,125590631,125590631,0.6644,83441833,81101118,76458713,0.67,0.85,0.85,703889,25650918,30293324,1,0,0
54853793000110,FIF CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA TIVIO ESPLANADA RESP LIMITADA,Tivio,2024-10-01,22,202603,2026-08-04,135067606,133072038,133072038,0.6653,88536880,87487911,83093919,0.67,0.85,0.85,621385,25623322,30017313,0,0,0
55912709000155,FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA MATURI,BRAM,2024-08-01,24,202603,2026-08-04,204226000,202680604,202680604,0.7244,146818541,146728481,145961418,0.85,0.85,0.85,25459973,25550033,26317095,0,0,0
61798592000123,BRADESCO PERSPECTIVA JUROS REAIS FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA LP - RESP LIMITADA,BRAM,2025-08-01,12,202603,2026-08-04,223367133,229113456,223367133,0.5593,124925347,124424095,123593613,0.67,0.67,0.85,24730632,25231884,66268450,0,0,0
62834589000180,ITAÚ GCA DEB INCENTIVADAS PRÉ IDKA 3A FIIF EM INFRA RENDA FIXA LONGO PRAZO CRED PRIV RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,67962634,55516011,55516011,0.2211,12272133,12246557,12211411,0.67,0.67,0.67,24923594,24949171,24984316,0,0,0
55550657000114,CASSOLA INFRA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,Kinea,2024-07-01,25,202603,2026-08-04,159458243,158862346,158862346,0.7053,112052386,110426026,108823293,0.85,0.85,0.85,22980609,24606968,26209701,0,0,0
62869550000107,SEVEN INCENTIVADO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,SVN,2025-09-01,11,202603,2026-08-04,259962766,314430879,259962766,0.5773,150069076,149913634,149644169,0.67,0.67,0.67,24105977,24261419,24530884,1,0,0
48766978000195,CASSOLA 3 FIF INV EM INFRAESTRUTURA CLASSE DE INV RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA,Safra Asset,2024-07-01,25,202603,2026-08-04,206296484,200934182,200934182,0.733,147285989,146534239,143364066,0.85,0.85,0.85,23508066,24259816,27429989,0,0,0
63893287000146,SANTANDER PB VAF INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-01-01,7,202603,2026-08-04,49872818,40422817,40422817,0.071,2869287,2866267,2863247,0.67,0.67,0.67,24214001,24217020,24220040,1,0,0
57280277000132,CS EVOLUTION ALVORADA DEB INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RF CRED PRIV RESP LIMITADA,UBS,2024-12-01,20,202603,2026-08-04,161158568,156218735,156218735,0.6983,109084758,108670923,108065725,0.67,0.85,0.85,0,24115002,24720200,1,0,0
57264092000134,YNJ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-09-01,23,202603,2026-08-04,178847583,175821443,175821443,0.717,126067711,125466057,124252423,0.67,0.85,0.85,0,23982170,25195804,0,0,0
62572931000111,SANTANA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-11-01,9,202603,2026-08-04,83783090,82855123,82855123,0.3839,31809263,31725225,31540666,0.67,0.67,0.67,23703669,23787708,23972267,0,0,0
53906748000114,PSO 2 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-04-01,28,202603,2026-08-04,149554549,38172875,38172875,0.2325,8874999,8670875,8431593,0.85,0.85,0.85,23571945,23776068,24015351,1,0,0
61973575000185,VINLAND FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA IPCA IMAB RF CRED PRIV LONGO PRAZO RESP LIMITADA,Vinland,2025-08-01,12,202603,2026-08-04,98378791,102147063,98378791,0.4374,43027539,42187923,41316517,0.67,0.67,0.85,22886251,23725866,42305455,0,0,0
63914463000189,SANTANDER PB ISADORA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA,San WM,2026-04-01,4,202603,2026-08-04,38149215,35033835,35033835,0,0,0,0,0,0.67,0.67,0,23472669,23472669,0,0,1
63704841000108,LEGACY CAPITAL PRÉ TARGET II 2029 FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA RESP LIMITADA,Legacy,2025-12-01,8,202603,2026-08-04,72521093,70691594,70691594,0.3442,24330701,23959609,23753307,0.67,0.67,0.67,23032666,23403759,23610061,1,0,0
58191678000189,ITAÚ DEBÊNTURES INCENTIVADAS CDI PVT MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-02-01,18,202603,2026-08-04,156766650,150800939,150800939,0.6982,105288440,104957403,104532502,0.67,0.85,0.85,0,23223395,23648296,1,0,0
58193485000167,ITAÚ DEBÊNTURES INCENTIVADAS IMA B 5 PVT MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-04-01,16,202603,2026-08-04,54626313,42439810,42439810,0.1239,5259554,5245593,5214716,0.67,0.67,0.85,23175118,23189080,30859123,0,0,0
62233496000109,NEWERA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,IAM,2026-02-01,6,202603,2026-08-04,41467132,39223339,39223339,0.0801,3141103,3135512,3130148,0.67,0.67,0.67,23138534,23144125,23149489,0,0,0
64185185000139,SPARTA VP HEDGE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Sparta,2026-01-01,7,202603,2026-08-04,57435453,50797838,50797838,0.2228,11319268,11009652,9992878,0.67,0.67,0.67,22715283,23024899,24041674,0,0,0
63051354000185,ITAÚ CONSULT DEBÊNTURES INCENTIVADAS PRÉ TARGET 2030 SHIFT FIIF EM INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,94048948,91910260,91910260,0.4214,38730510,38651618,38546683,0.67,0.67,0.67,22849364,22928256,23033191,1,0,0
55708971000182,APUANE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,190986249,187009222,187009222,0.7317,136825807,136125848,135156984,0.85,0.85,0.85,22132032,22831991,23800855,1,0,0
55109850000114,SKIATHOS II FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-06-01,26,202603,2026-08-04,86912701,70088098,70088098,0.5364,37597886,37449774,37301053,0.85,0.85,0.85,21976997,22125110,22273830,0,0,0
63023574000103,KJL INFLAÇÃO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-12-01,8,202603,2026-08-04,67017449,40296115,40296115,0.1269,5113174,5108004,5102090,0.67,0.67,0.67,21885223,21890394,21896308,1,0,0
56033991000163,LEROY KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2024-07-01,25,202603,2026-08-04,261392496,260892514,260892514,0.7795,203371285,200001719,196848813,0.85,0.85,0.85,18387352,21756917,24909824,0,0,0
57138708000120,MANCHESTER FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉDITO PRIVADO RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,134971376,134132747,134132747,0.6918,92789421,92387049,91751461,0.67,0.85,0.85,0,21625786,22261374,1,0,0
55267271000108,TAURUS FIF INVESTIMENTO EM INFRAESTRUTURA CLASSE DE INV EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA,Safra Asset,2025-11-01,9,202603,2026-08-04,41106776,40594054,40594054,0.1426,5788310,5781531,5758120,0.67,0.67,0.67,21409706,21416485,21439896,0,0,0
65680395000166,BB JHA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2026-04-01,4,202603,2026-08-04,35135572,31792512,31792512,0,0,0,0,0,0.67,0.67,0,21300983,21300983,0,0,1
53452110000150,DASI LEGACY FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-01-01,31,202603,2026-08-04,200082771,197984750,197984750,0.7533,149150685,146993639,145270473,0.85,0.85,0.85,19136353,21293399,23016565,0,0,0
33768941000129,VISCONDE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,BR Partners,2023-01-01,43,202603,2026-08-04,81788714,80472242,80472242,0.5982,48135018,47209370,44332182,0.85,0.85,0.85,20266388,21192036,24069224,0,0,0
62769923000160,TIVIO INSTITUCIONAL INCENTIVADO CDI MASTER FIF - CI RF REF DE INVESTIMENTO EM INFRA - RESP LIMITADA,Tivio,2025-10-01,10,202603,2026-08-04,43239764,41921048,41921048,0.1657,6945372,6945372,6945372,0.67,0.67,0.67,21141730,21141730,21141730,0,0,0
62406976000116,CORUMBAU FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,59282861,42266552,42266552,0.1725,7289290,7280159,7269642,0.67,0.67,0.67,21029300,21038431,21048948,1,0,0
50038992000114,SPARTA DEB INC ESTRAT FUNDOS INCENTIVADOS DE INVEST FINANCEIRO EM INFRA RENDA FIXA - RESP LIMITADA,Sparta,2023-03-01,41,202603,2026-08-04,439423367,510302142,439423367,0.8253,362658462,352709705,333628932,0.85,0.85,0.85,10851400,20800157,39880930,1,0,0
57190346000117,KJL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,173219367,179776888,173219367,0.7333,127017528,126438576,125645685,0.67,0.85,0.85,0,20797886,21590777,1,0,0
54643939000101,CS EVOLUTION APPLE II FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LIMITADA,UBS,2024-07-01,25,202603,2026-08-04,124629883,123287644,123287644,0.6949,85669681,84010221,82015460,0.85,0.85,0.85,19124817,20784277,22779037,1,0,0
58651920000150,SANTANDER PB TERRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-01-01,19,202603,2026-08-04,138629059,134221483,134221483,0.6986,93764124,93338924,92998234,0.67,0.85,0.85,0,20749336,21090026,1,0,0
59016052000107,SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA INFLAÇÃO 2 RF CRÉD PRIVADO - FIF RESP LIMITADA,SAM,2025-02-01,18,202603,2026-08-04,373083515,401353537,373083515,0.7963,297068967,296377235,295586918,0.67,0.85,0.85,0,20743753,21534070,1,0,0
57341511000194,DELFO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-01-01,19,202603,2026-08-04,50105375,48702470,48702470,0.4302,20952126,20812833,20691261,0.67,0.85,0.85,11678529,20584267,20705838,1,0,0
62625430000156,TREVISO HARBOR FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-11-01,9,202603,2026-08-04,43488781,42901770,42901770,0.1913,8207228,8199869,8191061,0.67,0.67,0.67,20536958,20544317,20553125,1,0,0
63093259000144,SANTANDER PB 331 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-04-01,4,202603,2026-08-04,33854982,30622528,30622528,0,0,0,0,0,0.67,0.67,0,20517094,20517094,0,0,1
57340494000170,MANDALORE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-01-01,19,202603,2026-08-04,49883082,48608513,48608513,0.4328,21035490,20875405,20729394,0.67,0.85,0.85,11532214,20441831,20587842,1,0,0
63032258000190,CHAPLIN FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-10-01,10,202603,2026-08-04,82162637,82405844,82162637,0.4228,34741367,34637955,34234650,0.67,0.67,0.67,20307600,20411011,20814317,0,0,0
58688316000106,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA MIAMI 3,BRAM,2025-01-01,19,202603,2026-08-04,112765124,108733780,108733780,0.6626,72043064,72013030,71742038,0.67,0.85,0.85,808568,20410683,20681675,0,0,0
54779512000127,BEAU CDI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV - RESP LIMITADA,IAM,2024-04-01,28,202603,2026-08-04,166385878,161225280,161225280,0.7279,117349763,116712824,115919825,0.85,0.85,0.85,19691724,20328663,21121663,1,0,0
62250286000110,BOCAINA STB FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Bocaina,2025-11-01,9,202603,2026-08-04,73248817,62142362,62142362,0.3442,21390079,21347077,21144398,0.67,0.67,0.67,20245304,20288306,20490985,0,0,0
62232457000189,EVEREST FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2026-04-01,4,202603,2026-08-04,30283290,30118075,30118075,0,0,0,0,0,0.67,0.67,0,20179110,20179110,0,0,1
64436536000137,BB BSR INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2026-03-01,5,202603,2026-08-04,47451266,46399663,46399663,0.2358,10939421,10939421,10939421,0,0.67,0.67,0,20148353,20148353,0,0,0
63761174000197,SANTANDER PB TRUAZA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2026-04-01,4,202603,2026-08-04,30142617,29980009,29980009,0,0,0,0,0,0.67,0.67,0,20086606,20086606,0,0,1
62406671000104,ACACIA FIF INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,IAM,2026-04-01,4,202603,2026-08-04,30028518,29864221,29864221,0,0,0,0,0,0.67,0.67,0,20009028,20009028,0,0,1
63048098000177,SCHUSTER FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2025-10-01,10,202603,2026-08-04,41785318,40608970,40608970,0.1816,7374039,7352941,7329929,0.67,0.67,0.67,19833971,19855069,19878080,1,0,0
55575472000164,FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 TANGER,G5,2024-09-01,23,202603,2026-08-04,87059849,82809605,82809605,0.6259,51831598,50779930,49445231,0.67,0.85,0.85,3650838,19608234,20942934,0,0,0
60775750000167,G5 ALLOCATION II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,G5,2025-05-01,15,202603,2026-08-04,292815529,265722860,265722860,0.6049,160746887,158470687,155124316,0.67,0.67,0.85,17287429,19563629,70740114,1,0,0
55250846000171,PRWIN FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRÉD PRIV -  RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,43956836,42817828,42817828,0.3968,16990030,16940093,16880057,0.85,0.85,0.85,19405124,19455060,19515096,1,0,0
63404930000120,VINLAND INCENTIVADO A FIF FUNDO INC EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV LP RESP LIMITADA,Vinland,2025-11-01,9,202603,2026-08-04,52475763,40264725,40264725,0.1918,7721097,7670040,7571870,0.67,0.67,0.67,19256269,19307326,19405496,0,0,0
58891176000160,TAG PRAIA VERMELHA II FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,TAG,2025-02-01,18,202603,2026-08-04,62354316,57622398,57622398,0.5245,30225810,29724429,28644325,0.67,0.85,0.85,8381197,19254609,20334713,1,0,0
