CNPJ,Nome,Gestor,Segmento,MesBase,PL_Carteira,Disponibilidades,TitulosPublicos,Compromissadas,ParcelaAberta,ParcelaConfid,CotasNaoIdentificadas,CaixaDireto,CaixaIndiretoConfirmado,CaixaIndiretoCandidato,CaixaPotencialTotal,PctPL,ClasseFundoCaixa,PLDiario,DataPLDiario,CaixaEstimadoAtual,FluxoLiquidoPosterior,Cobertura,NivelConfianca,Feeder,CompradorDireto,NoConsolidado,CaixaConsolidado,Justificativa
"26498249000162","CAPITÂNIA PREVIDENCE ADVISORY ICATU FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LTDA","Capitânia","CDI",202605,60773847.82,1006.18,6492803.72,0,6493809.9,0,0,6493809.9,6678967.7,0,13172777.6,0.2168,"nao classificado",58380370.94,2026-07-09,12653989.67,-3778077.88,1,alto,nao,sim,sim,13172777.6,"caixa indireto via fundo-caixa externo somado ao consolidado"
"59755018000146","REACH FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","Reach","CDI",202605,104578689.97,0,0,13122463,0,13122463,10404555,13122463,0,0,13122463,0.1255,"nao classificado",106425076.45,2026-07-09,13354146.32,206574.96,1,alto,nao,sim,sim,13122463,"cotas confidenciais nao identificadas: R$ 10.404.555 (nao viram caixa)"
"61136998000140","KINEA PREV MONT BLANC FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","Kinea","CDI",202605,104464273.35,2168.65,572582.06,12491297.82,13066048.53,0,0,13066048.53,0,0,13066048.53,0.1251,"nao classificado",107118185.21,2026-07-09,13397991.12,895959.39,1,alto,nao,sim,sim,13066048.53,""
"29626006000150","PRINCIPAL CLARITAS ADVISORY ICATU PREVIDÊNCIA FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA","Principal","CDI",202605,39576822.72,1005,12896150,0,0,12897155,3191910,12897155,0,0,12897155,0.3259,"nao classificado",39583130.56,2026-07-09,12899210.58,-325399.71,1,alto,nao,sim,sim,12897155,"cotas confidenciais nao identificadas: R$ 3.191.910 (nao viram caixa)"
"48953198000154","ICATU VANGUARDA CREDIT PLUS VC FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA","Icatu","CDI",202605,126580863.02,500,1662388,11179918,0,12842806,30412855,12842806,0,0,12842806,0.1015,"nao classificado",128980243.01,2026-07-09,13086245.42,255.16,1,medio,nao,sim,sim,12842806,"cotas confidenciais nao identificadas: R$ 30.412.855 (nao viram caixa)"
"50622383000108","PANAMBY HIGH GRADE D5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","PNBY","CDI",202605,93128197.59,0,0,12828096,0,12828096,5167828,12828096,0,0,12828096,0.1377,"nao classificado",89153127.02,2026-07-09,12280543.4,-5682960.19,1,alto,nao,sim,sim,12828096,"cotas confidenciais nao identificadas: R$ 5.167.828 (nao viram caixa)"
"64089192000137","TOP DEBÊNTURES 2025 FI INCENTIVADO EM DEBÊNTURES DE INFRA FIF RENDA FIXA CRED PRIV RESP LIMITADA","IAM","CDI",202605,105040823.51,11356.12,2197221.21,10597523.74,12806101.07,0,0,12806101.07,0,0,12806101.07,0.1219,"nao classificado",11522846.04,2026-07-09,1404813.16,-90008899.25,1,alto,nao,sim,sim,12806101.07,""
"52272566000176","PORTFOLIO III RF INFLAÇÃO INCENTIVADA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","XPG","CDI",202605,51926989.94,1999.99,12621242.24,0,12623242.23,0,0,12623242.23,125283.4,0,12748525.63,0.2455,"nao classificado",54485215.95,2026-07-08,13376592.27,2403653.02,1,alto,nao,sim,sim,12748525.63,"caixa indireto via fundo-caixa externo somado ao consolidado"
"45444067000153","ICATU VANGUARDA ABSOLUTO PLUS FIFE FIF - CLASSE DE INVESTIMENTO RF CRÉDITO PRIVADO - RESP LIMITADA","Icatu","CDI",202605,220210252.13,500,573286,11948058,0,12521844,108942988,12521844,0,0,12521844,0.0569,"nao classificado",229762224.13,2026-07-09,13064999.02,5772783.04,1,medio,nao,sim,sim,12521844,"cotas confidenciais nao identificadas: R$ 108.942.988 (nao viram caixa)"
"42870959000128","AQUILA 7 CRÉDITO PRIVADO FI FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA","Capitânia","CDI",202605,48816956.96,1006.66,6875158.15,0,6876164.81,0,0,6876164.81,5638383.77,0,12514548.58,0.2564,"nao classificado",44621977.64,2026-07-09,11439137.99,-4999933.67,1,alto,nao,sim,sim,12514548.58,"caixa indireto via fundo-caixa externo somado ao consolidado"
"23376623000169","POLO HIGH YIELD MASTER CRÉDITO PRIVADO FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA","Polo","CDI",202605,72407155.11,106.24,2620651.55,0,2620757.79,0,0,2620757.79,9862832.07,0,12483589.86,0.1724,"nao classificado",71975565.57,2026-07-09,12409180.27,-1669956.37,1,alto,nao,sim,sim,12483589.86,"caixa indireto via fundo-caixa externo somado ao consolidado"
"57070309000175","POLO CRÉDITO CORPORATIVO INSTITUCIONAL MASTER FIF RF CRED PRIV LP - RESP LIMITADA","Polo","CDI",202605,92005077.62,1000.18,0,0,1000.18,0,0,1000.18,12386486.3,0,12387486.48,0.1346,"nao classificado",93610761.34,2026-07-09,12603674.39,-68.26,1,alto,nao,sim,sim,12387486.48,"caixa indireto via fundo-caixa externo somado ao consolidado"
"19436722000111","BRASIL ASSET FI FINANCEIRO EM RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","XPG","CDI",202605,124553835.95,2000,12291088,0,0,12293088,11851853,12293088,0,0,12293088,0.0987,"nao classificado",126439152.87,2026-07-08,12479163.09,169.02,1,alto,nao,sim,sim,12293088,"cotas confidenciais nao identificadas: R$ 11.851.853 (nao viram caixa)"
"54776180000127","AUGME FRG CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA","Augme","CDI",202605,115725496.23,2000,11433239.85,0,11435239.85,0,0,11435239.85,846710.22,5882055.13,12281950.07,0.1061,"nao classificado",114959049.54,2026-07-09,12200607.06,228.96,1.0033,alto,nao,sim,sim,12281950.07,"caixa indireto via fundo-caixa externo somado ao consolidado"
"42044315000180","VINCI IRB CRÉDITO FI RF CP FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA","Vinci","CDI",202605,119871452.7,1000,0,12227588,0,12228588,22158692,12228588,0,0,12228588,0.102,"nao classificado",121946075.23,2026-07-09,12440228.92,-66.75,1,medio,nao,sim,sim,12228588,"cotas confidenciais nao identificadas: R$ 22.158.692 (nao viram caixa)"
"60291736000198","BTG LEGATO ST FUNDO DE INVESTIMENTO MULTIMERCADO","BTG Asset","CDI",202605,75699653.81,0,11720294,459303,0,12179597,20662612,12179597,0,0,12179597,0.1609,"nao classificado",76942851.37,2026-07-09,12379619.65,-73.22,1,medio,nao,sim,sim,12179597,"cotas confidenciais nao identificadas: R$ 20.662.612 (nao viram caixa)"
"57884228000109","PLURAL CRÉDITO CORPORATIVO PREVIDENCIÁRIO FIFE FIF RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","Plural","CDI",202605,51386468.75,1006.03,5921474.79,0,5922480.82,0,0,5922480.82,6179476.05,0,12101956.87,0.2355,"nao classificado",52226042.88,2026-07-09,12299683.83,49033.13,1,alto,nao,sim,sim,12101956.87,"caixa indireto via fundo-caixa externo somado ao consolidado"
"63882570000172","PIRACAIA CDI KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","Kinea","CDI",202605,40074024.66,2027.77,7643436.6,4386018.79,12031483.16,0,0,12031483.16,0,0,12031483.16,0.3002,"nao classificado",40963229.88,2026-07-09,12298450.55,-77.31,1,alto,nao,sim,sim,12031483.16,""
"21321600000121","BRADESCO BRFPREV FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","BRAM","CDI",202605,40102405.38,8175.55,5423126.74,6597681.43,12028983.72,0,0,12028983.72,0,0,12028983.72,0.3,"nao classificado",40439774.23,2026-07-10,12130179.75,-62.45,1,alto,nao,sim,sim,12028983.72,""
"41349195000167","MFY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,34225524.68,0,7618215,4386563,0,12004778,5282994,12004778,0,0,12004778,0.3508,"nao classificado",17292899.72,2026-07-09,6065573.11,-17264279.61,1,medio,nao,sim,sim,12004778,"cotas confidenciais nao identificadas: R$ 5.282.994 (nao viram caixa)"
"42449373000194","TIVIO MASTER FIFE FIF RENDA FIXA PREVIDENCIÁRIO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","Tivio","CDI",202605,25381567.04,4056.42,8789755.33,3200818.44,11994630.19,0,0,11994630.19,0,0,11994630.19,0.4726,"nao classificado",25367064.37,2026-07-09,11987776.63,-429922.68,1,alto,nao,sim,sim,11994630.19,""
"54366569000102","GALÉS FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO DI - RESPONSABILIDADE LIMITADA","BRZ","CDI",202605,142043005.15,1000,0,11911689.78,11912689.78,0,0,11912689.78,0,0,11912689.78,0.0839,"nao classificado",144619707.11,2026-07-09,12128789.48,68.2,1,alto,nao,sim,sim,11912689.78,""
"40815606000108","MONTE BRAVO SIRIUS FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","Monte Bravo","CDI",202605,24523871.17,1003.96,38206.99,0,39210.95,0,0,39210.95,11833760.97,0,11872971.92,0.4841,"nao classificado",13203202.74,2026-07-09,6392190.46,-11519300.55,1,alto,nao,sim,sim,11872971.92,"caixa indireto via fundo-caixa externo somado ao consolidado"
"22118303000146","CW1 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA","Capitânia","CDI",202605,109006557.03,5005.91,954824.08,0,959829.99,0,0,959829.99,10708351.1,0,11668181.09,0.107,"nao classificado",109651650.47,2026-07-09,11737232.59,99.72,1,alto,nao,sim,sim,11668181.09,"caixa indireto via fundo-caixa externo somado ao consolidado"
"49227505000182","H7 PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","XPG","CDI",202605,67098167.25,2000,11655486.56,0,11657486.56,0,0,11657486.56,0,0,11657486.56,0.1737,"nao classificado",67811189.99,2026-06-29,11781365.55,84.16,1,alto,nao,sim,sim,11657486.56,""
"38439714000173","RDA LIFFE PREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,27748352.19,0,9947020,1307441,0,11254461,0,11254461,0,0,11254461,0.4056,"nao classificado",28033813.17,2026-07-09,11370241.19,53.92,1,alto,nao,sim,sim,11254461,""
"04618345000164","ALBATROZ FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA","JGP","CDI",202605,127292149.93,1000,3114698,8032831,0,11148529,10510552,11148529,0,0,11148529,0.0876,"nao classificado",129702346.17,2026-07-09,11359619.34,322.6,1,alto,nao,sim,sim,11148529,"cotas confidenciais nao identificadas: R$ 10.510.552 (nao viram caixa)"
"47020699000115","ICATU VANGUARDA DINÂMICO IPCA XP SEG FUNDO DE INVESTIMENTO MULTIMERCADO CP PREV - RESP LIMITADA","Icatu","CDI",202605,27648040.15,19956,11072024,0,0,11091980,7609530,11091980,0,0,11091980,0.4012,"nao classificado",31665703.43,2026-07-09,12703806.39,3708974.63,1,medio,nao,sim,sim,11091980,"cotas confidenciais nao identificadas: R$ 7.609.530 (nao viram caixa)"
"43584575000101","AMARILLYS FUNDO DE INVESTIMENTO MULTIMERCADO","Sonata","CDI",202605,52912411.03,0,11080416,0,0,11080416,16673760,11080416,0,0,11080416,0.2094,"nao classificado",53410449.63,2026-07-09,11184710.53,33.48,1,medio,nao,sim,sim,11080416,"cotas confidenciais nao identificadas: R$ 16.673.760 (nao viram caixa)"
"15174629000125","INTEGRAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","Integral","CDI",202605,159673225.2,0,0,11021513.02,11021513.02,0,0,11021513.02,0,0,11021513.02,0.069,"nao classificado",156348771.19,2026-07-09,10792041.15,-6149135.64,1,alto,nao,sim,sim,11021513.02,""
"42682447000138","CM OROBÓ II PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,31546268,0,8061107,2812083,0,10873190,6524284,10873190,0,0,10873190,0.3447,"nao classificado",31903216.6,2026-07-09,10996221.03,109.2,1,medio,nao,sim,sim,10873190,"cotas confidenciais nao identificadas: R$ 6.524.284 (nao viram caixa)"
"37899720000140","XP PREVENT SENIOR ANS FIF MULTIMERCADO CRÉDITO PRIVADO  -  RESPONSABILIDADE LIMITADA","XPG","CDI",202605,73430731.95,1006,6417506,0,0,6418512,0,6418512,4146862.14,0,10565374.14,0.1439,"nao classificado",74585775.35,2026-07-09,10731564.31,-22.09,1,alto,nao,sim,sim,10565374.14,"caixa indireto via fundo-caixa externo somado ao consolidado"
"42813742000186","AQUAPREV II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,43521393.79,0,10556277,0,0,10556277,15586087,10556277,0,0,10556277,0.2426,"nao classificado",43844918.39,2026-07-09,10634749.1,61.91,1,medio,nao,sim,sim,10556277,"cotas confidenciais nao identificadas: R$ 15.586.087 (nao viram caixa)"
"58396943000165","JGP BLAZER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","JGP","CDI",202605,187666989.99,1004,0,10513216,0,10514220,25167710,10514220,0,0,10514220,0.056,"nao classificado",192251200.55,2026-07-09,10771054.72,1587233.46,1,medio,nao,sim,sim,10514220,"cotas confidenciais nao identificadas: R$ 25.167.710 (nao viram caixa)"
"62233496000109","NEWERA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA","IAM","CDI",202605,38838390.83,50404.01,4791957.83,5661988.28,10504350.12,0,283687,10504350.12,0,0,10504350.12,0.2705,"nao classificado",41286496.23,2026-07-09,11166472.2,2384922.55,1,alto,nao,sim,sim,10504350.12,"cotas confidenciais nao identificadas: R$ 283.687 (nao viram caixa)"
"44409284000140","COMMANDER PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","XPG","CDI",202605,27314933.48,2000,10448506,0,0,10450506,4915454,10450506,0,0,10450506,0.3826,"nao classificado",27737634.72,2026-07-09,10612228.59,17.5,1,medio,nao,sim,sim,10450506,"cotas confidenciais nao identificadas: R$ 4.915.454 (nao viram caixa)"
"42847253000145","DIEGO 10 PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,35699338.48,0,7777558,2477200,0,10254758,0,10254758,0,0,10254758,0.2873,"nao classificado",36095401.66,2026-07-09,10368528.51,103.24,1,alto,nao,sim,sim,10254758,""
"07889704000106","WESTERN ASSET INCOME GENERATION ICATU PREV RENDA FIXA FIF CRED PRIV RESP LIMITADA","Franklin Templeton","CDI",202605,20395216.4,12096.48,10043971.85,0,10056068.33,0,0,10056068.33,967.62,0,10057035.95,0.4931,"nao classificado",20429170.71,2026-07-10,10073779.08,-271666.85,1,alto,nao,sim,sim,10057035.95,"caixa indireto via fundo-caixa externo somado ao consolidado"
"40783237000100","AZ QUEST MULTI MAX PREV MASTER FIFE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LTDA","AZ Quest","CDI",202605,11517781.97,1004,9410786,0,0,9411790,0,9411790,571106.99,0,9982896.99,0.8667,"candidato a fundo caixa",11026246.02,2026-07-09,9556864.21,-627681.18,1,alto,nao,sim,sim,9982896.99,"caixa indireto via fundo-caixa externo somado ao consolidado"
"42865247000110","BRZ IRB FIF - CLASSE DE INVESTIMNTO RF CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","BRZ","CDI",202605,90771738.26,1000,0,9968822.48,9969822.48,0,0,9969822.48,0,0,9969822.48,0.1098,"nao classificado",92403509.04,2026-07-09,10149046.38,8.28,1,alto,nao,sim,sim,9969822.48,""
"08868449000188","RHODES CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA","ASA","CDI",202605,48329038.31,2000,9949553,0,0,9951553,23214457,9951553,0,0,9951553,0.2059,"nao classificado",48936210.53,2026-07-10,10076577.35,-50.97,1,medio,nao,sim,sim,9951553,"cotas confidenciais nao identificadas: R$ 23.214.457 (nao viram caixa)"
"60709408000169","BOCOM BBM VP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","BBM Asset","CDI",202605,106842110.08,0,2541350.84,7159190.42,9700541.26,0,0,9700541.26,0,0,9700541.26,0.0908,"nao classificado",108542658.79,2026-07-09,9854939.59,111.15,1,alto,nao,sim,sim,9700541.26,""
"63556163000175","A1 HIGH GRADE PREV FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","Asset 1","CDI",202605,28985824.28,4999.99,5216505.29,4439931.95,9661437.23,0,0,9661437.23,30815.39,0,9692252.62,0.3344,"nao classificado",38651308.89,2026-07-09,12924188.25,9107074.86,1,alto,nao,sim,sim,9692252.62,"caixa indireto via fundo-caixa externo somado ao consolidado"
"17329754000192","BNP PARIBAS CAMARO FIF RENDA FIXA PREVIDENCIÁRIO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","BNP","CDI",202605,235243805.28,15979.71,0,9655522.23,9671501.94,0,0,9671501.94,0,0,9671501.94,0.0411,"nao classificado",240726852.26,2026-07-09,9896924.66,1586772.65,1,alto,nao,sim,sim,9671501.94,""
"41649957000140","ITAÚ CRÉDITO ESTRUTURADO ALPES MASTER FIF MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA","IAM","CDI",202605,54776752.55,50000,57270.91,8922854.39,9030125.3,0,27009933,9030125.3,630657.74,0,9660783.04,0.1764,"nao classificado",53869478.14,2026-07-08,9500770.25,-115.9,1,medio,nao,sim,sim,9660783.04,"cotas confidenciais nao identificadas: R$ 27.009.933 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"09181291000136","XCVI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","XPG","CDI",202605,29759374.97,1000.78,9389696.67,0,9390697.45,0,0,9390697.45,61390.87,0,9452088.32,0.3176,"nao classificado",29990664.98,2026-06-29,9525550,10.61,1,alto,nao,sim,sim,9452088.32,"caixa indireto via fundo-caixa externo somado ao consolidado"
"55839003000105","BNP PARIBAS FIFE CRÉDITO PREVIDENCIÁRIO FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","BNP","CDI",202605,134707618.02,15266.94,1490470.14,7819987.24,9325724.32,0,0,9325724.32,0,0,9325724.32,0.0692,"nao classificado",138855776.67,2026-07-09,9612898.75,1937248.63,1,alto,nao,sim,sim,9325724.32,""
"08252580000116","ASPECIR PGBL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO PREVIDENCIÁRIO - RESPONSABILIDADE LIMI","4UM","CDI",202605,21762268.93,5000,8825517.03,486234.5,9316751.53,0,0,9316751.53,0,0,9316751.53,0.4281,"nao classificado",21991421.37,2026-07-09,9414855.1,-115005.92,1,alto,nao,sim,sim,9316751.53,""
"32397641000118","PRINCIPAL CLARITAS BTG PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","Principal","CDI",202605,20556505.09,0,8536218,768951,0,9305169,0,9305169,0,0,9305169,0.4527,"nao classificado",20625270.5,2026-07-09,9336296.56,-105506.75,1,alto,nao,sim,sim,9305169,""
"45722996000187","ITAÚ BTG PACTUAL CRÉDITO CORPORATIVO IPCA PREV FIF RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","BTG Asset","CDI",202605,17984652.64,27781.09,5196500.35,4037393.16,9261674.6,0,0,9261674.6,0,0,9261674.6,0.515,"nao classificado",15835965.19,2026-07-10,8155150.92,-2244818.67,1,alto,nao,sim,sim,9261674.6,""
"51853123000106","SPARTA BWM FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","Sparta","CDI",202605,96702154.55,105,7509208.11,0,7509208.11,105,0,7509313.11,1750578.07,0,9259891.18,0.0958,"nao classificado",97806343.02,2026-07-09,9365624.76,-464800.39,1,alto,nao,sim,sim,9259891.18,"caixa indireto via fundo-caixa externo somado ao consolidado"
"35765444000100","BTG LEGATO TB FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG Asset","CDI",202605,34197111.83,0,7084690.5,2134152.91,9218843.41,0,0,9218843.41,0,0,9218843.41,0.2696,"nao classificado",34493445.59,2026-07-09,9298728.94,30.64,1,alto,nao,sim,sim,9218843.41,""
"37099037000129","VINCI CREDITO MULTIESTRATEGIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","Vinci","CDI",202605,294361550.33,0,0,9184841,0,9184841,173075428,9184841,0,0,9184841,0.0312,"nao classificado",289372415.85,2026-07-09,9029167.11,123.64,1,medio,nao,sim,sim,9184841,"cotas confidenciais nao identificadas: R$ 173.075.428 (nao viram caixa)"
"63110995000163","UBS EVOLUTION CATOLÉ FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LIMITADA","UBS","CDI",202605,159105308.61,9306.19,9002380.52,0,9011686.71,0,0,9011686.71,0,0,9011686.71,0.0566,"nao classificado",160749081.32,2026-07-09,9104789.6,-178.27,1,alto,nao,sim,sim,9011686.71,""
"26525450000191","JGP SELECT PREMIUM FIF MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA","JGP","CDI",202605,40858955.86,105,2675152,5502773,0,8178030,0,8178030,828721.31,0,9006751.31,0.2204,"nao classificado",44901904.16,2026-07-09,9897959.35,3307808.07,1,alto,nao,sim,sim,9006751.31,"caixa indireto via fundo-caixa externo somado ao consolidado"
"63610895000104","GUANACO KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","Kinea","CDI",202605,22051850.19,2256.26,4962199.51,3984218.11,8948673.88,0,0,8948673.88,0,0,8948673.88,0.4058,"nao classificado",22074966.88,2026-07-09,8958054.67,-16.72,1,alto,nao,sim,sim,8948673.88,""
"62870208000119","UNIMED COOP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","BTG Asset","CDI",202605,19089325.43,20533.77,7294965.61,1512947.19,8828446.57,0,0,8828446.57,0,0,8828446.57,0.4625,"nao classificado",20883899.97,2026-07-10,9658402.85,1460530.04,1,alto,nao,sim,sim,8828446.57,""
"54277615000199","TRÍGONO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO","Trígono","CDI",202603,151697565.26,0,0,8582441.6,8582441.6,0,0,8582441.6,0,0,8582441.6,0.0566,"nao classificado",34231909.11,2026-07-09,1936704.52,-95253748.24,1,alto,nao,sim,sim,8582441.6,"fallback: mes-base 202603 (mes mais recente invalido/indisponivel)"
"20231879000190","RAFTER MODERADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA","Rafter","CDI",202605,43172174.35,1000,4869074,3647728,0,8517802,14206238,8517802,0,0,8517802,0.1973,"nao classificado",43460099.67,2026-07-09,8574609.21,33.29,1,medio,nao,sim,sim,8517802,"cotas confidenciais nao identificadas: R$ 14.206.238 (nao viram caixa)"
"55196942000189","GEONIX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO","BTG WM","CDI",202605,17581048.1,0,596277.75,0,596277.75,0,0,596277.75,7894266.63,0,8490544.38,0.4829,"nao classificado",17826173.61,2026-07-09,8608924.64,-17125.04,1,alto,nao,sim,sim,8490544.38,"caixa indireto via fundo-caixa externo somado ao consolidado"
"44917472000189","LIBERTAS HIGH YIELD FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA","Vinci","CDI",202605,61487772.88,1000,0,8445857,0,8446857,33044256,8446857,0,0,8446857,0.1374,"nao classificado",62157062.78,2026-07-09,8538800.42,21.1,1,medio,nao,sim,sim,8446857,"cotas confidenciais nao identificadas: R$ 33.044.256 (nao viram caixa)"
"53076690000129","MIRABAUD ICATU PREV FUNDO DE INVESTIMENTO FINANCEIRO  RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA","Mirabaud","CDI",202605,22789529.91,1000,5821250,2528860,0,8351110,2327953,8351110,0,0,8351110,0.3664,"nao classificado",23119997.34,2026-07-09,8472208.15,-21022.99,1,medio,nao,sim,sim,8351110,"cotas confidenciais nao identificadas: R$ 2.327.953 (nao viram caixa)"
"40152982000151","TWINS 90 PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","BTG WM","CDI",202605,22048563.1,0,7053231,1195429,0,8248660,4368411,8248660,0,0,8248660,0.3741,"nao classificado",22313549.74,2026-07-09,8347795.02,36.01,1,medio,nao,sim,sim,8248660,"cotas confidenciais nao identificadas: R$ 4.368.411 (nao viram caixa)"
"65338884000134","LARINFRA KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉDITO PRIVADO RESP LIMITADA","Kinea","CDI",202605,9810180.04,2382.34,3255752.94,4974464.94,8232600.22,0,0,8232600.22,0,0,8232600.22,0.8392,"candidato a fundo caixa",9789969.83,2026-07-09,8215640.02,12.67,1,alto,nao,sim,sim,8232600.22,""
"43584015000157","CHROMO MAKAPUU FUNDO DE INVESTIMENTO MULTIMERCADO","Chromo","CDI",202605,58678496.57,0,373370.43,0,373370.43,0,0,373370.43,7578594.33,0,7951964.76,0.1355,"nao classificado",60169812.72,2026-07-09,8154064.24,1778296.18,1,alto,nao,sim,sim,7951964.76,"caixa indireto via fundo-caixa externo somado ao consolidado"
"04764252000148","MONT BLANC PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","BNP","CDI",202605,187213704.96,0,1833697,6090205,0,7923902,32881899,7923902,0,0,7923902,0.0423,"nao classificado",190102645.28,2026-07-09,8046177.66,-495.09,1,medio,nao,sim,sim,7923902,"cotas confidenciais nao identificadas: R$ 32.881.899 (nao viram caixa)"
"63790160000100","ITAÚ RIZA LOTUS PREV MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRED PRIV RESP LIMITADA","Riza","CDI",202605,63700156.5,5013.33,0,7903451.74,7908465.07,0,0,7908465.07,0,0,7908465.07,0.1242,"nao classificado",120391681.1,2026-07-09,14946798.52,55109763.8,1,alto,nao,sim,sim,7908465.07,""
"43636102000100","ABSOLUTO MM PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","XPG","CDI",202605,23593245.2,2000,7828953,0,0,7830953,1685959,7830953,0,0,7830953,0.3319,"nao classificado",19279807.4,2026-07-09,6399258.11,-4620023.57,1,alto,nao,sim,sim,7830953,"cotas confidenciais nao identificadas: R$ 1.685.959 (nao viram caixa)"
