Dia,Gestor_Apelido,Captacao,Resgate,Liquido,PL,Num_Fundos
2026-06-17,"RB Asset",236000,2148054,-1912054,1076623971.12,6
2026-06-17,"RBR",0,0,0,120551320.57,2
2026-06-17,"Rio Bravo",0,0,0,126682235.22,3
2026-06-17,"Riza",0,986622.54,-986622.54,561554607.83,4
2026-06-17,"Root",0,0,0,198942429.04,1
2026-06-17,"Rubik",0,0,0,52447080.58,1
2026-06-17,"Safra Asset",11867265.15,26467405.51,-14600140.36,11020393296.89,70
2026-06-17,"SAM",34928609.94,35517150,-588540.06,10946269634.43,9
2026-06-17,"San Tsy",0,0,0,19349260004.69,2
2026-06-17,"San WM",502309.56,22000000,-21497690.44,6620139638.72,140
2026-06-17,"Scalare",0,0,0,1784942637.21,3
2026-06-17,"Seven Pounds",0,0,0,45087563.71,1
2026-06-17,"Somma",0,23276.26,-23276.26,15130446.74,1
2026-06-17,"Sonata",0,0,0,106225298.07,1
2026-06-17,"Sparta",1316228.93,8868669.74,-7552440.81,9825229097.09,19
2026-06-17,"SPX",187465.14,6702384.53,-6514919.39,1245665541.67,4
2026-06-17,"STK",0,0,0,27367043.58,1
2026-06-17,"Sulamérica",100000,89827.12,10172.88,1496456776.19,5
2026-06-17,"Suno",0,0,0,69796292.35,2
2026-06-17,"SVN",116970.99,1954389.72,-1837418.73,290505386.93,1
2026-06-17,"SWM",718101.91,59340.28,658761.63,528414999.46,4
2026-06-17,"TAG",0,0,0,61452223.75,1
2026-06-17,"Tenax",12900,372500,-359600,339289983.51,1
2026-06-17,"Tivio",0,0,0,311078691.16,5
2026-06-17,"Tori 21",0,0,0,14800236.05,1
2026-06-17,"Trígono",0,0,0,34926135.55,1
2026-06-17,"Turim",0,0,0,142148280.72,3
2026-06-17,"UBS",229224.96,391600,-162375.04,7356964398.88,77
2026-06-17,"Valia",556.91,556.91,0,94449917.91,1
2026-06-17,"Valora",0,1268514.69,-1268514.69,492253443.49,2
2026-06-17,"Vêneto",0,0,0,25272655.71,1
2026-06-17,"Vinci",0,986622.54,-986622.54,2103726327.2,5
2026-06-17,"Vinland",2269683.57,12339490.6,-10069807.03,4439369862.23,9
2026-06-17,"WHG",161732.67,20000,141732.67,70063662.76,2
2026-06-17,"XPG",1896785.73,17587992.65,-15691206.92,7397999019.45,45
2026-06-17,"YVY",0,0,0,187972377.82,1
2026-06-18,"4UM",0,40000,-40000,75200404.84,1
2026-06-18,"Absolute",7284144.66,31992533.14,-24708388.48,11507464451.12,12
2026-06-18,"Ace",0,0,0,22947264.25,1
2026-06-18,"AF Invest",0,0,0,371752936.85,4
2026-06-18,"Altera",0,5078000,-5078000,158779637.26,3
2026-06-18,"Andbank",0,0,0,108875951.72,2
2026-06-18,"ARX",4538667.1,14656564.57,-10117897.47,5822084087.62,9
2026-06-18,"ASA",0,0,0,94580445.05,3
2026-06-18,"Asset 1",0,90000,-90000,109047063.85,2
2026-06-18,"Atena",0,0,0,30910614.48,1
2026-06-18,"Augme",0,771956.57,-771956.57,472301728.43,2
2026-06-18,"AZ Quest",22876.36,1993321.42,-1970445.06,759347675.82,3
2026-06-18,"BB Asset",24593046.82,31902429.36,-7309382.54,20108172690.08,93
2026-06-18,"BBM Asset",0,0,0,170616251.66,2
2026-06-18,"BDR",0,0,0,173069916.75,2
2026-06-18,"Black Swan",0,0,0,22827075.49,1
2026-06-18,"Bocaina",0,0,0,1073952711.88,9
2026-06-18,"BR Partners",0,0,0,721765570.78,14
2026-06-18,"Brainvest",0,0,0,48931925.29,2
2026-06-18,"BRAM",8769078.36,141363619,-132594540.64,28512050106.06,80
2026-06-18,"BTG Asset",6611898.63,13454945.36,-6843046.73,7212396642.33,13
2026-06-18,"BTG WM",32475206.39,51821431.84,-19346225.45,15596715317.71,219
2026-06-18,"Butiá",687.95,3350.68,-2662.73,14336663.64,1
2026-06-18,"BV Asset",0,0,0,103731393.68,1
2026-06-18,"Capitânia",291418.6,517674.91,-226256.31,2793677040.39,14
2026-06-18,"Citrino",0,0,0,71731926.34,1
2026-06-18,"Daycoval",1844939.55,0,1844939.55,418706614.78,4
2026-06-18,"Daycoval Asset",0,0,0,107482373.12,1
2026-06-18,"Douro",0,3000000,-3000000,32943851.06,2
2026-06-18,"Drys",0,0,0,23792612.49,1
2026-06-18,"EQI",215075.18,200797.92,14277.26,104392256.29,1
2026-06-18,"Être-Davos",0,0,0,32828363.18,1
2026-06-18,"Exes",0,0,0,42308084.09,1
2026-06-18,"FAR",0,0,0,6798255.41,1
2026-06-18,"Franklin Templeton",0,0,0,256740907.5,1
2026-06-18,"G5",0,11420000,-11420000,2232851095.85,46
2026-06-18,"Galapagos",0,0,0,137170095.43,2
2026-06-18,"Galt",0,0,0,169190817.72,2
2026-06-18,"GV Atacama",0,0,0,14846559.35,1
2026-06-18,"Heritage",0,0,0,59912360.89,1
2026-06-18,"IAM",69624050.28,147376581.29,-77752531.01,83514136411.76,310
2026-06-18,"Ibuina",1183363.73,18592245.21,-17408881.48,1006311010.8,2
2026-06-18,"Icatu",22070667.94,12664555.09,9406112.85,5092260224.29,15
2026-06-18,"Inter",674015.4,2159734.02,-1485718.62,1072484498.23,5
2026-06-18,"Iridium",919.16,194934.09,-194014.93,147873744.16,2
2026-06-18,"ITAU Tsy",0,0,0,26259454454.73,2
2026-06-18,"Jera",0,0,0,33615107.14,1
2026-06-18,"JGP",1011701.72,6386568.84,-5374867.12,3743944353.83,9
2026-06-18,"Jive",0,0,0,440097107,1
2026-06-18,"Journey",343812.09,104106.94,239705.15,122181474.92,10
2026-06-18,"Kinea",303000,335374.92,-32374.92,13993811152.74,189
2026-06-18,"Lakewood",0,0,0,134956576.78,2
2026-06-18,"Legacy",18988.31,18824955.49,-18805967.18,3794651982.33,9
2026-06-18,"MAG",0,0,0,19153299.64,1
2026-06-18,"Maud",0,0,0,68831930.57,1
2026-06-18,"Mirabaud",0,0,0,37997921.09,1
2026-06-18,"MMZR",0,0,0,10289252.48,1
2026-06-18,"Monte Azul",0,0,0,23360900.07,1
2026-06-18,"Monte Bravo",0,0,0,56407434.99,2
2026-06-18,"Navi",0,0,0,9728924.92,1
2026-06-18,"Newave",0,0,0,49157677.06,1
2026-06-18,"Nikos",23671.14,779169.2,-755498.06,199686316.27,3
2026-06-18,"Novus",10000,1370000,-1360000,182638837.56,1
2026-06-18,"Nu Asset",0,0,0,104421498.58,1
2026-06-18,"Occam",15566996.3,3058071.41,12508924.89,2100421654.78,5
2026-06-18,"Opportunity",0,0,0,31724917.67,1
2026-06-18,"Oriz",0,0,0,345263683.04,13
2026-06-18,"Paramis",0,0,0,158223534.05,2
2026-06-18,"Pátria",0,0,0,34194031.52,1
2026-06-18,"Perfin",0,0,0,626490406.2,5
2026-06-18,"Persevera",1000000,0,1000000,27335938.81,1
2026-06-18,"Plural",3247602.73,10908158.61,-7660555.88,1706917787.26,7
2026-06-18,"Porto Asset",17677.62,4000,13677.62,90980373.13,2
2026-06-18,"Portofino",0,0,0,351151872.55,10
2026-06-18,"Principal",0,0,0,8536151.75,1
2026-06-18,"Proteus",0,10995000,-10995000,416498481.96,1
2026-06-18,"Rafter",0,0,0,349747162.9,3
2026-06-18,"RB Asset",77000,4095472,-4018472,1073788246.97,6
2026-06-18,"RBR",0,0,0,120395878.24,2
2026-06-18,"Rio Bravo",0,0,0,126661119.81,3
2026-06-18,"Riza",0,1247662.93,-1247662.93,560327568.91,4
2026-06-18,"Root",0,0,0,198769683.75,1
2026-06-18,"Rubik",0,0,0,52394094.13,1
2026-06-18,"Safra Asset",8972345.8,20052560.11,-11080214.31,13747843702.87,80
2026-06-18,"SAM",941504.47,40784030,-39842525.53,10899257119.82,9
2026-06-18,"San Tsy",0,0,0,19357625649.75,2
2026-06-18,"San WM",678925.11,0,678925.11,6617703339.71,140
2026-06-18,"Scalare",0,1500000,-1500000,1778901772.23,3
2026-06-18,"Seven Pounds",0,0,0,44964546.98,1
2026-06-18,"Somma",0,100.79,-100.79,15146265.38,1
2026-06-18,"Sonata",0,0,0,106139308.08,1
2026-06-18,"Sparta",1241211.75,14692377.43,-13451165.68,9806470608.95,19
2026-06-18,"SPX",854627.53,5305836.89,-4451209.36,1240570439.36,4
2026-06-18,"STK",0,0,0,27350710.64,1
2026-06-18,"Sulamérica",420900,376742.9,44157.1,1495994170.55,5
2026-06-18,"Suno",0,1700000,-1700000,68123474.37,2
2026-06-18,"SVN",151779.73,1154369.42,-1002589.69,289261773.73,1
2026-06-18,"SWM",0,360144.58,-360144.58,527727962.76,4
2026-06-18,"TAG",0,0,0,61411480.15,1
2026-06-18,"Tenax",1000,1803000,-1802000,337279034.89,1
2026-06-18,"Tivio",0,0,0,310805856.84,5
2026-06-18,"Tori 21",0,0,0,14780670.38,1
2026-06-18,"Trígono",0,0,0,34933158.88,1
2026-06-18,"Turim",0,0,0,142002265.24,3
2026-06-18,"UBS",0,8008101.94,-8008101.94,7344357956.9,77
2026-06-18,"Valia",501.38,501.38,0,94145046.15,1
2026-06-18,"Valora",0,771456.8,-771456.8,491674626.95,2
2026-06-18,"Vêneto",0,0,0,25220057.47,1
2026-06-18,"Vinci",0,600021.95,-600021.95,2096061149.81,5
2026-06-18,"Vinland",1614704.82,23953888.93,-22339184.11,4416205962.05,9
2026-06-18,"WHG",22946.83,0,22946.83,70019950.29,2
2026-06-18,"XPG",2538239,56992974.44,-54454735.44,7341969545.75,45
2026-06-18,"YVY",0,0,0,187912196.13,1
2026-06-19,"Absolute",26676819.29,35021330.97,-8344511.68,11510470432.28,12
2026-06-19,"Ace",0,102000,-102000,22876343.27,1
2026-06-19,"AF Invest",0,0,0,371540799.74,4
2026-06-19,"Altera",0,0,0,158725380.44,3
2026-06-19,"Andbank",0,0,0,108367169.57,2
2026-06-19,"ARX",5233935.71,27761572.85,-22527637.14,5790986428.25,9
2026-06-19,"ASA",0,0,0,94374041.73,3
2026-06-19,"Asset 1",0,400000,-400000,108631071.6,2
2026-06-19,"Atena",0,0,0,30729031.08,1
2026-06-19,"Augme",0,1409716.06,-1409716.06,471020171.6,2
2026-06-19,"AZ Quest",9641.35,1058948.99,-1049307.64,756343841.22,3
2026-06-19,"BB Asset",10414202.45,21165348.34,-10751145.89,20080534606.42,93
2026-06-19,"BBM Asset",9036.17,118636.57,-109600.4,170417229.37,2
2026-06-19,"BDR",0,0,0,172623829.3,2
2026-06-19,"Black Swan",0,0,0,22854253.46,1
2026-06-19,"Bocaina",493806.32,353000,140806.32,1070244450.98,9
2026-06-19,"BR Partners",0,0,0,718340942.08,14
2026-06-19,"Brainvest",0,0,0,48684317.32,2
2026-06-19,"BRAM",207368908.3,432706878.88,-225337970.58,28275333556.18,80
2026-06-19,"BTG Asset",250411379.5,12403382.72,238007996.78,7185840523.6,13
2026-06-19,"BTG WM",12112649.62,22907407.75,-10794758.13,15514787057.68,219
2026-06-19,"Butiá",100,9659.08,-9559.08,14252012.17,1
2026-06-19,"BV Asset",21000000,0,21000000,124650447.91,1
2026-06-19,"Capitânia",456800.94,167830.62,288970.32,2785540508.05,14
2026-06-19,"Citrino",0,0,0,71371875.61,1
2026-06-19,"Daycoval",20000,70307.64,-50307.64,418154727.46,4
2026-06-19,"Daycoval Asset",0,0,0,107569689.15,1
2026-06-19,"Douro",0,3000000,-3000000,29795734.24,2
2026-06-19,"Drys",0,0,0,23689620.57,1
2026-06-19,"EQI",27536.85,728774.28,-701237.43,103764523.04,1
2026-06-19,"Être-Davos",0,0,0,32696613.8,1
2026-06-19,"Exes",0,0,0,42087967.84,1
2026-06-19,"FAR",0,116.56,-116.56,6750816.87,1
2026-06-19,"Franklin Templeton",0,0,0,255865101.4,1
2026-06-19,"G5",218000,0,218000,2225180658.12,46
2026-06-19,"Galapagos",0,6000,-6000,136363606.92,2
2026-06-19,"Galt",0,0,0,168942136.49,2
2026-06-19,"GV Atacama",0,0,0,14785008.77,1
2026-06-19,"Heritage",0,0,0,59612305.92,1
2026-06-19,"IAM",30600138.72,80131554.89,-49531416.17,83423847456.36,310
2026-06-19,"Ibuina",1538599.25,20807196.08,-19268596.83,986777755.85,2
2026-06-19,"Icatu",82059.62,19911916.37,-19829856.75,5073699980.34,15
2026-06-19,"Inter",138442.01,1771219.47,-1632777.46,1069004789.92,5
2026-06-19,"Iridium",3297.91,487442.6,-484144.69,146967131.5,2
2026-06-19,"ITAU Tsy",1000000000,0,1000000000,27261847873.53,2
2026-06-19,"Jera",0,0,0,33389221.96,1
2026-06-19,"JGP",1662824.15,12820123.68,-11157299.53,3733784990.97,9
2026-06-19,"Jive",0,0,0,440067344.95,1
2026-06-19,"Journey",340095.8,940467.18,-600371.38,121420391.85,10
2026-06-19,"Kinea",164788.88,1098697.29,-933908.41,13898285707.67,189
2026-06-19,"Lakewood",0,0,0,133791946.95,2
2026-06-19,"Legacy",13759102.97,31109005.34,-17349902.37,3775041907.3,9
2026-06-19,"MAG",0,0,0,19037792.47,1
2026-06-19,"Maud",0,0,0,68643158.93,1
2026-06-19,"Mirabaud",4946.7,0,4946.7,37869812.68,1
2026-06-19,"MMZR",0,0,0,10247019.18,1
2026-06-19,"Monte Azul",0,0,0,23267571.69,1
2026-06-19,"Monte Bravo",0,0,0,56144645.33,2
2026-06-19,"Navi",0,0,0,9676498.05,1
2026-06-19,"Newave",0,0,0,48911792.81,1
2026-06-19,"Nikos",40227.17,1151406.93,-1111179.76,198374520.42,3
2026-06-19,"Novus",20000,370000,-350000,182411761.66,1
2026-06-19,"Nu Asset",0,0,0,103762316.45,1
2026-06-19,"Occam",15006999.89,2570467.96,12436531.93,2113846025.45,5
2026-06-19,"Opportunity",0,0,0,31543725.57,1
2026-06-19,"Oriz",0,0,0,343849136.28,13
2026-06-19,"Paramis",0,200000,-200000,157617709.75,2
2026-06-19,"Pátria",0,0,0,34023761.82,1
2026-06-19,"Perfin",0,0,0,623157405.21,5
2026-06-19,"Persevera",0,0,0,27389334.06,1
2026-06-19,"Plural",473978.86,17902182.9,-17428204.04,1687584603.54,7
2026-06-19,"Porto Asset",0,29788.37,-29788.37,90896540.58,2
2026-06-19,"Portofino",0,0,0,349602937.31,10
2026-06-19,"Principal",0,0,0,8492389.32,1
2026-06-19,"Proteus",0,21220000,-21220000,394274784.56,1
2026-06-19,"Rafter",0,0,0,349261306.24,3
2026-06-19,"RB Asset",590000,4184798,-3594798,1070533960.82,6
2026-06-19,"RBR",0,0,0,119773275.95,2
2026-06-19,"Rio Bravo",250,527.83,-277.83,126079687.63,3
2026-06-19,"Riza",0,1075406.78,-1075406.78,559047888.29,4
2026-06-19,"Root",0,0,0,197757812.64,1
2026-06-19,"Rubik",0,0,0,52206170.77,1
2026-06-19,"Safra Asset",8658678.99,2670682.96,5987996.03,11005402460.54,70
2026-06-19,"SAM",3292232.27,52725390,-49433157.73,10854168597.58,9
2026-06-19,"San Tsy",0,0,0,19368109760.11,2
2026-06-19,"San WM",52111.02,1746100,-1693988.98,6598636647.29,140
2026-06-19,"Scalare",0,0,0,1770045456.25,3
2026-06-19,"Seven Pounds",0,0,0,44762519.19,1
2026-06-19,"Somma",0,0,0,15166455.05,1
2026-06-19,"Sonata",0,0,0,105723881.3,1
2026-06-19,"Sparta",5691852.5,8531385.06,-2839532.56,9779420773.56,19
2026-06-19,"SPX",591345.35,12922774.29,-12331428.94,1229052524.48,4
2026-06-19,"STK",0,0,0,27246379.39,1
2026-06-19,"Sulamérica",349300,1248495.35,-899195.35,1495742139.34,5
2026-06-19,"Suno",0,0,0,67979069.91,2
2026-06-19,"SVN",265790.17,414147.69,-148357.52,288534006.6,1
2026-06-19,"SWM",0,45918.62,-45918.62,525935795.6,4
2026-06-19,"TAG",0,0,0,61137807.37,1
2026-06-19,"Tenax",0,449500,-449500,336175861.06,1
2026-06-19,"Tivio",0,0,0,309744949.12,5
2026-06-19,"Tori 21",0,0,0,14668710.57,1
2026-06-19,"Trígono",0,0,0,34927491.64,1
2026-06-19,"Turim",0,0,0,141270273,3
2026-06-19,"UBS",70000,3600000,-3530000,7326432083.62,77
2026-06-19,"Valia",4010.88,4010.88,0,93640849.85,1
2026-06-19,"Valora",0,909716.06,-909716.06,491094438.24,2
2026-06-19,"Vêneto",0,0,0,25076187.46,1
2026-06-19,"Vinci",0,707556.94,-707556.94,2091883545.52,5
2026-06-19,"Vinland",2006707.48,28466224.11,-26459516.63,4390387003.94,9
2026-06-19,"WHG",0,0,0,69749459.07,2
2026-06-19,"XPG",1686198.01,10910100.6,-9223902.59,7332190413.07,45
2026-06-19,"YVY",0,0,0,187848009.08,1
2026-06-22,"4UM",0,0,0,75167412.53,1
2026-06-22,"Absolute",5725325.44,64126320.26,-58400994.82,11446148833.7,12
2026-06-22,"Ace",0,59000,-59000,22891635.27,1
2026-06-22,"AF Invest",0,0,0,372128701.86,4
2026-06-22,"Altera",1500000,3834928.67,-2334928.67,156606116.67,3
2026-06-22,"Andbank",0,0,0,108720002.8,2
2026-06-22,"ARX",35631472.47,39178811.24,-3547338.77,5793302190.73,9
2026-06-22,"ASA",0,0,0,94576578.87,3
2026-06-22,"Asset 1",0,630000,-630000,108142093.91,2
2026-06-22,"Atena",0,0,0,30871872.62,1
2026-06-22,"Augme",54555.74,7247806.86,-7193251.12,464186818.37,2
2026-06-22,"AZ Quest",116630.72,1016142.56,-899511.84,756793508.14,3
2026-06-22,"BB Asset",3059071.91,63391715.85,-60332643.94,20048594883.1,93
2026-06-22,"BBM Asset",5000,0,5000,170657071.17,2
2026-06-22,"BDR",0,0,0,173043306.52,2
2026-06-22,"Black Swan",0,0,0,22873629.62,1
2026-06-22,"Bocaina",374761.6,828000,-453238.4,1072959699.15,9
2026-06-22,"BR Partners",0,0,0,721452104.27,14
2026-06-22,"Brainvest",0,0,0,48889684.19,2
2026-06-22,"BRAM",6018976.3,50614141.65,-44595165.35,28254646961.28,80
2026-06-22,"BTG Asset",4680067.65,74581900.71,-69901833.06,7131550939.22,13
2026-06-22,"BTG WM",6544380.18,42336795.59,-35792415.41,15534395058.68,219
2026-06-22,"Butiá",0,15241.82,-15241.82,14297585.4,1
2026-06-22,"BV Asset",0,0,0,124699160.88,1
2026-06-22,"Capitânia",134583.18,3917602.16,-3783018.98,2790947896.17,14
2026-06-22,"Citrino",0,0,0,71679537.88,1
2026-06-22,"Daycoval",400,403540.54,-403140.54,418277596.23,4
2026-06-22,"Daycoval Asset",0,0,0,107563088.44,1
2026-06-22,"Douro",0,0,0,29920205.02,2
2026-06-22,"Drys",0,0,0,23764939.11,1
2026-06-22,"EQI",3115.63,645736.88,-642621.25,103272658.29,1
2026-06-22,"Être-Davos",0,0,0,32786604.14,1
2026-06-22,"Exes",0,0,0,42236608.68,1
2026-06-22,"FAR",5980,0,5980,6785475.75,1
2026-06-22,"Franklin Templeton",0,0,0,256302104.41,1
2026-06-22,"G5",4075000,0,4075000,2237139388.87,46
2026-06-22,"Galapagos",60000,11426.94,48573.06,136988768.67,2
2026-06-22,"Galt",0,0,0,169153515.3,2
2026-06-22,"GV Atacama",0,0,0,14819674.66,1
2026-06-22,"Heritage",0,0,0,59802597.08,1
2026-06-22,"IAM",24559179.42,79949375.3,-55390195.88,83512318909.44,310
2026-06-22,"Ibuina",953916.05,18313063.93,-17359147.88,969915615.79,2
2026-06-22,"Icatu",207500,69458817.32,-69251317.32,5015256183.25,15
2026-06-22,"Inter",468157.56,1801761.24,-1333603.68,1069581628.87,5
2026-06-22,"Iridium",900,198421.72,-197521.72,147121044.07,2
2026-06-22,"ITAU Tsy",0,0,0,27331397538.2,2
2026-06-22,"Jera",0,0,0,33602880.41,1
2026-06-22,"JGP",254415.33,37938976.87,-37684561.54,3699494259.49,9
2026-06-22,"Jive",0,0,0,440692737.5,1
2026-06-22,"Journey",195542.18,161723.85,33818.33,121576950.76,10
2026-06-22,"Kinea",344400,4172744.53,-3828344.53,14001263162.06,189
2026-06-22,"Lakewood",0,0,0,134701643.39,2
2026-06-22,"Legacy",637183.9,14662593.96,-14025410.06,3767425788.83,9
2026-06-22,"MAG",0,0,0,19116449.75,1
2026-06-22,"Maud",0,0,0,68794884.95,1
2026-06-22,"Mirabaud",0,0,0,37980107.69,1
2026-06-22,"MMZR",0,0,0,10282119.25,1
2026-06-22,"Monte Azul",0,0,0,23355434.25,1
2026-06-22,"Monte Bravo",0,0,0,56382477.7,2
2026-06-22,"Navi",0,0,0,9730945.9,1
2026-06-22,"Newave",0,0,0,49110974.3,1
2026-06-22,"Nikos",116256.88,2739325.19,-2623068.31,195999108.2,3
2026-06-22,"Novus",0,1220000,-1220000,181097855.22,1
2026-06-22,"Nu Asset",0,0,0,104195374.17,1
2026-06-22,"Occam",28012695.28,14616334.43,13396360.85,2127833289.89,5
2026-06-22,"Opportunity",0,0,0,31698509.01,1
2026-06-22,"Oriz",0,0,0,345235276.83,13
2026-06-22,"Paramis",0,0,0,157962345.59,2
2026-06-22,"Pátria",0,0,0,34187586.21,1
2026-06-22,"Perfin",0,0,0,625856582.04,5
2026-06-22,"Persevera",0,0,0,27378606.07,1
2026-06-22,"Plural",5513121.03,27916651.82,-22403530.79,1667420659.43,7
2026-06-22,"Porto Asset",120000,3000,117000,91113403.94,2
2026-06-22,"Portofino",0,0,0,351073378.83,10
2026-06-22,"Principal",0,0,0,8534400.43,1
2026-06-22,"Proteus",0,1685000,-1685000,393645171.53,1
2026-06-22,"Rafter",0,0,0,350002093.53,3
2026-06-22,"RB Asset",142000,7917000,-7775000,1064214906.41,6
2026-06-22,"RBR",0,0,0,120259553.66,2
2026-06-22,"Rio Bravo",0,745247.56,-745247.56,125720094.24,3
2026-06-22,"Riza",0,6143417.1,-6143417.1,553612334.49,4
2026-06-22,"Root",0,0,0,198472057.36,1
2026-06-22,"Rubik",0,0,0,52360884.27,1
2026-06-22,"Safra Asset",982373.02,121853512.19,-120871139.17,10905107929.85,70
2026-06-22,"SAM",2072574.13,45591214.65,-43518640.52,10823636065.59,9
2026-06-22,"San Tsy",0,0,0,19377155857.63,2
2026-06-22,"San WM",223372.59,38443286,-38219913.41,6567079359.22,140
2026-06-22,"Scalare",0,0,0,1778644478.63,3
2026-06-22,"Seven Pounds",0,0,0,44940925.53,1
2026-06-22,"Somma",0,518.99,-518.99,15162128.19,1
2026-06-22,"Sonata",0,0,0,106072831.03,1
2026-06-22,"Sparta",867014.9,27239828.95,-26372814.05,9774839326.54,19
2026-06-22,"SPX",647662.21,22573179.72,-21925517.51,1208675123.98,4
2026-06-22,"STK",0,0,0,27356042.8,1
2026-06-22,"Sulamérica",52000,7487438.85,-7435438.85,1488973824.19,5
2026-06-22,"Suno",750000,0,750000,68905567.82,2
2026-06-22,"SVN",73164.55,1934561.28,-1861396.73,287268817.56,1
2026-06-22,"SWM",10000,0,10000,527645056.96,4
2026-06-22,"TAG",0,0,0,61354588.05,1
2026-06-22,"Tenax",64800,1592600,-1527800,335393218.97,1
2026-06-22,"Tivio",0,0,0,310597836.57,5
2026-06-22,"Tori 21",0,0,0,14757229,1
2026-06-22,"Trígono",0,0,0,34955243.71,1
2026-06-22,"Turim",0,0,0,141909279.07,3
2026-06-22,"UBS",0,21686181.34,-21686181.34,7321829535.35,77
2026-06-22,"Valia",8054.08,8054.08,0,94060498.4,1
2026-06-22,"Valora",0,7231938.82,-7231938.82,483813052.99,2
2026-06-22,"Vêneto",0,0,0,25209890.91,1
2026-06-22,"Vinci",0,1735952.4,-1735952.4,2084959559.55,5
2026-06-22,"Vinland",3090140.73,37130117.33,-34039976.6,4360254054.76,9
2026-06-22,"WHG",39275.38,0,39275.38,70069789.96,2
2026-06-22,"XPG",10495956.71,32738119.17,-22242162.46,7318228893.99,45
2026-06-22,"YVY",0,0,0,187730956.04,1
2026-06-23,"4UM",0,150000,-150000,75098428.67,1
2026-06-23,"Absolute",6726997.7,0,6726997.7,11446226003.04,12
2026-06-23,"Ace",0,0,0,22881832.83,1
2026-06-23,"AF Invest",0,0,0,372413844.29,4
2026-06-23,"Altera",0,700000,-700000,155993186.29,3
2026-06-23,"Andbank",0,0,0,108927186.23,2
2026-06-23,"ARX",6972793.54,0,6972793.54,5802152658.09,9
2026-06-23,"ASA",0,0,0,94752990.57,3
2026-06-23,"Asset 1",0,135000,-135000,108081138.9,2
2026-06-23,"Atena",0,0,0,30893899.32,1
2026-06-23,"Augme",0,0,0,464444514.41,2
2026-06-23,"AZ Quest",48489.6,379459.03,-330969.43,757725377.16,3
2026-06-23,"BB Asset",6139181.72,23122981.42,-16983799.7,20047297315.33,93
2026-06-23,"BBM Asset",1562915.51,0,1562915.51,172309229.69,2
2026-06-23,"BDR",0,0,0,173160622.64,2
2026-06-23,"Black Swan",0,0,0,22869684.76,1
2026-06-23,"Bocaina",380093.5,115000,265093.5,1074064495.17,9
2026-06-23,"BR Partners",0,0,0,722224609.29,14
2026-06-23,"Brainvest",0,0,0,48935311.07,2
2026-06-23,"BRAM",11714241.03,96964079.36,-85249838.33,28184289015.59,80
2026-06-23,"BTG Asset",6646658.21,7449531.69,-802873.48,7134876051.1,13
2026-06-23,"BTG WM",73841479.73,86446909.84,-12605430.11,15535619667.77,218
2026-06-23,"Butiá",115.6,0,115.6,14322131.14,1
2026-06-23,"BV Asset",0,0,0,124828933.57,1
2026-06-23,"Capitânia",69545.93,8195686.29,-8126140.36,2786847956.95,14
2026-06-23,"Citrino",0,0,0,71701819.41,1
2026-06-23,"Daycoval",200800,225830.04,-25030.04,418587982.07,4
2026-06-23,"Daycoval Asset",0,0,0,107576528.87,1
2026-06-23,"Douro",0,0,0,29990559.98,2
2026-06-23,"Drys",0,0,0,23806241.59,1
2026-06-23,"EQI",41784.2,128523.34,-86739.14,103193770.31,1
2026-06-23,"Être-Davos",0,0,0,32818225.63,1
2026-06-23,"Exes",0,0,0,42328599.25,1
2026-06-23,"FAR",100,0,100,6789589.7,1
2026-06-23,"Franklin Templeton",0,0,0,256595259.89,1
2026-06-23,"G5",100000,0,100000,2238804684.38,46
2026-06-23,"Galapagos",0,0,0,137200333.12,2
2026-06-23,"Galt",0,0,0,169157299.77,2
2026-06-23,"GV Atacama",0,0,0,14866602.25,1
2026-06-23,"Heritage",0,0,0,59922827.4,1
2026-06-23,"IAM",31877881.06,127229873.5,-95351992.44,83447349838.47,310
2026-06-23,"Ibuina",1210211.7,0,1210211.7,971835231.49,2
2026-06-23,"Icatu",1142838.59,1000,1141838.59,5015258191.81,15
2026-06-23,"Inter",499128.63,4129543.81,-3630415.18,1067232337.82,5
2026-06-23,"Iridium",300,0,300,147230815.61,2
2026-06-23,"ITAU Tsy",0,0,0,27359206249.38,2
2026-06-23,"Jera",0,0,0,33650194.4,1
2026-06-23,"JGP",2001728.86,320987.91,1680740.95,3701462238.72,9
2026-06-23,"Jive",0,0,0,440863742.37,1
2026-06-23,"Journey",363492.73,52161.17,311331.56,122035722.11,10
2026-06-23,"Kinea",467500,937000,-469500,14027458218.51,189
2026-06-23,"Lakewood",0,0,0,135076101.15,2
2026-06-23,"Legacy",1652031.05,10589103.8,-8937072.75,3761911869.27,9
2026-06-23,"MAG",0,0,0,19178275.95,1
2026-06-23,"Maud",0,0,0,68918741.61,1
2026-06-23,"Mirabaud",0,0,0,38047834.83,1
2026-06-23,"MMZR",0,0,0,10302192.48,1
2026-06-23,"Monte Azul",0,0,0,23399990.82,1
2026-06-23,"Monte Bravo",0,0,0,56467950.75,2
2026-06-23,"Navi",0,0,0,9748052.53,1
2026-06-23,"Newave",0,0,0,49178921.53,1
2026-06-23,"Nikos",44073.21,0,44073.21,196241572.02,3
2026-06-23,"Novus",20000,0,20000,180941004.25,1
2026-06-23,"Nu Asset",0,0,0,104284285.56,1
2026-06-23,"Occam",2500.93,0,2500.93,2126663384.33,5
2026-06-23,"Opportunity",0,0,0,31688833.41,1
