Semana,Gestor_Apelido,Captacao,Resgate,Liquido,PL_Medio,Num_Fundos,DataBase
2026-05-25,"Funcef",0,0,0,896592502.15,2,2026-05-29
2026-05-25,"G5",0,7979814.99,-7979814.99,864824135.73,11,2026-05-29
2026-05-25,"Galapagos",0,31362.21,-31362.21,1151127976.39,5,2026-05-29
2026-05-25,"Galt",2752613.86,6115034.26,-3362420.4,168545136.77,1,2026-05-29
2026-05-25,"Gauss",0,0,0,8414752.76,1,2026-05-29
2026-05-25,"GHT4",915189.82,188094.84,727094.98,28477801.28,1,2026-05-29
2026-05-25,"Global",511151.37,0,511151.37,114410368.47,1,2026-05-29
2026-05-25,"Grif",1850000,81280.82,1768719.18,22868884.92,1,2026-05-29
2026-05-25,"Guardian",15588985.39,32147.33,15556838.06,178489800.71,2,2026-05-29
2026-05-25,"Heritage",0,5000000,-5000000,230291173.63,1,2026-05-29
2026-05-25,"IAM",2929411527.32,5001675755.14,-2072264227.82,448391028921.83,48,2026-05-29
2026-05-25,"Ibuina",19273958.43,14636072.23,4637886.2,2525168852.25,6,2026-05-29
2026-05-25,"Icatu",169343532.78,123682950.34,45660582.44,25943067564.14,52,2026-05-29
2026-05-25,"Impacto",0,223123.59,-223123.59,5214804.64,1,2026-05-29
2026-05-25,"Integral",165951.7,1642335.03,-1476383.33,180770233.96,2,2026-05-29
2026-05-25,"Inter",46199044.39,81829655.63,-35630611.24,2784636547.48,9,2026-05-29
2026-05-25,"Investcoop",0,0,0,2187337673,4,2026-05-29
2026-05-25,"Iridium",5870349.63,38287432.29,-32417082.66,2087975417.57,3,2026-05-29
2026-05-25,"JGP",48398265.33,192147028.06,-143748762.73,14458228095.72,22,2026-05-29
2026-05-25,"Jive",6386131.92,84500.69,6301631.23,883761631.05,1,2026-05-29
2026-05-25,"Kadima",0,13591.37,-13591.37,9229920.05,1,2026-05-29
2026-05-25,"Kinea",439270754.64,2089026086.86,-1649755332.22,57768334667.47,21,2026-05-29
2026-05-25,"Lakewood",0,168139.1,-168139.1,36481813.84,1,2026-05-29
2026-05-25,"Legacy",10141270.87,30575071.73,-20433800.86,1255364593.35,4,2026-05-29
2026-05-25,"Lerosa",90000,34541.8,55458.2,5320479.48,1,2026-05-29
2026-05-25,"Levante",0,451494.45,-451494.45,52894385.74,1,2026-05-29
2026-05-25,"Lifetime",0,499425.21,-499425.21,59016021.12,3,2026-05-29
2026-05-25,"M8",30551781.65,32376302.82,-1824521.17,1964924468.64,3,2026-05-29
2026-05-25,"MAG",33000648.05,25085991.08,7914656.97,3151713713.99,12,2026-05-29
2026-05-25,"Maud",0,267362.39,-267362.39,27662983.24,1,2026-05-29
2026-05-25,"Mirabaud",455000,1365499.65,-910499.65,418395665.15,3,2026-05-29
2026-05-25,"Monte Azul",0,0,0,17454946.66,1,2026-05-29
2026-05-25,"Monte Bravo",14828258.83,44202656.83,-29374398,1320012269.42,8,2026-05-29
2026-05-25,"Nest",0,0,0,10347990.76,1,2026-05-29
2026-05-25,"Norte",73000,457000,-384000,204604972.6,1,2026-05-29
2026-05-25,"Novus",218665.47,3883123.26,-3664457.79,147164557.76,2,2026-05-29
2026-05-25,"Nu Asset",3970000,22029000,-18059000,3723398700.95,3,2026-05-29
2026-05-25,"Occam",178408401.48,83552477.02,94855924.46,6078932544.13,5,2026-05-29
2026-05-25,"Onze",606803.7,101316.14,505487.56,189600358.6,2,2026-05-29
2026-05-25,"Oriz",0,261607.99,-261607.99,173813924.5,3,2026-05-29
2026-05-25,"Paramis",10416425.68,40328397.91,-29911972.23,1357281619.41,7,2026-05-29
2026-05-25,"Patagônia",0,333121.16,-333121.16,8943781.88,1,2026-05-29
2026-05-25,"Pátria",11239261.57,0,11239261.57,183728942.86,1,2026-05-29
2026-05-25,"Plural",3635629.03,11109031.91,-7473402.88,2086186885.73,8,2026-05-29
2026-05-25,"PNBY",940478.55,2395312.78,-1454834.23,152488632.73,4,2026-05-29
2026-05-25,"Polígono",3869281.35,0,3869281.35,225315817.47,1,2026-05-29
2026-05-25,"Polo",8443911.56,25346394.09,-16902482.53,2013035097.95,9,2026-05-29
2026-05-25,"Porto Asset",75568625.91,139461026.76,-63892400.85,9206327666.23,10,2026-05-29
2026-05-25,"Portofino",2678194.08,517567.74,2160626.34,1109756194.07,6,2026-05-29
2026-05-25,"Prada",0,157930.78,-157930.78,54639280.37,2,2026-05-29
2026-05-25,"Previ",0,0,0,674937873.21,1,2026-05-29
2026-05-25,"Principal",170781.72,3275913.49,-3105131.77,481249486.7,6,2026-05-29
2026-05-25,"Prumo",0,231289.31,-231289.31,39060050.71,1,2026-05-29
2026-05-25,"Quantitas",10000,0,10000,1586641231.08,2,2026-05-29
2026-05-25,"Rafter",8005068.4,9809529.11,-1804460.71,648093059,8,2026-05-29
2026-05-25,"RB Asset",84000,0,84000,11891255.44,1,2026-05-29
2026-05-25,"Reach",0,91698.7,-91698.7,104481166.53,1,2026-05-29
2026-05-25,"Regia",390717666.24,92464282.59,298253383.65,14189355816.27,4,2026-05-29
2026-05-25,"Rio Bravo",1309527.69,2446580.31,-1137052.62,163542050.73,2,2026-05-29
2026-05-25,"Riza",23863985.46,91228972.74,-67364987.28,7712352042.25,7,2026-05-29
2026-05-25,"Root",10988562.07,32860800.7,-21872238.63,4778336772.09,9,2026-05-29
2026-05-25,"Rubik",0,51347.67,-51347.67,27668829.58,2,2026-05-29
2026-05-25,"Safra Asset",585580325.94,641754995.15,-56174669.21,58565789134.62,24,2026-05-29
2026-05-25,"SAM",674150334.68,1088062655.41,-413912320.73,132684970820.91,22,2026-05-29
2026-05-25,"San WM",14309135.2,2051679.26,12257455.94,802869096.64,11,2026-05-29
2026-05-25,"Scalare",0,4561761.99,-4561761.99,75790408.79,3,2026-05-29
2026-05-25,"SFI",39223.84,1981809.45,-1942585.61,68122875.26,1,2026-05-29
2026-05-25,"Solis",638040.26,2323759.32,-1685719.06,678274149.67,2,2026-05-29
2026-05-25,"Somma",27506633.07,2687248.13,24819384.94,1028371037.01,5,2026-05-29
2026-05-25,"Sonata",3703060.29,675220.38,3027839.91,136661156.75,4,2026-05-29
2026-05-25,"Sparta",21794000,57845931.1,-36051931.1,10470723706.54,17,2026-05-29
2026-05-25,"Springs",46883.14,46883.63,-0.49,19663071.24,1,2026-05-29
2026-05-25,"SPX",16388110.17,60845385.04,-44457274.87,5625769252.03,4,2026-05-29
2026-05-25,"Starboard",0,0,0,37394975.3,1,2026-05-29
2026-05-25,"Stonex",0,18255605.16,-18255605.16,152679577.12,1,2026-05-29
2026-05-25,"Strix",150000,2490000,-2340000,367569788.2,1,2026-05-29
2026-05-25,"Sulamérica",119167880.89,264240610.22,-145072729.33,26870643173.66,26,2026-05-29
2026-05-25,"SVN",13918565.28,34307621.45,-20389056.17,2321138505.91,2,2026-05-29
2026-05-25,"TAG",0,203278.3,-203278.3,97080480.31,1,2026-05-29
2026-05-25,"Tagus",23481.22,7193361.8,-7169880.58,149902028.77,3,2026-05-29
2026-05-25,"Tenax",0,510000,-510000,11969067.8,1,2026-05-29
2026-05-25,"Tivio",36523980.33,93214760.53,-56690780.2,7293251381.34,9,2026-05-29
2026-05-25,"Trígono",15881.99,715000.01,-699118.02,125913104.67,1,2026-05-29
2026-05-25,"Troon",1691985.3,445259.68,1246725.62,97698172.98,1,2026-05-29
2026-05-25,"Turim",93752.19,17454791.52,-17361039.33,340049292.04,1,2026-05-29
2026-05-25,"Tyton",30446669.42,11016335.65,19430333.77,888607287.36,4,2026-05-29
2026-05-25,"UBS",305383871.89,467374392.71,-161990520.82,10429025512.34,35,2026-05-29
2026-05-25,"Valora",20712692.1,60708046.52,-39995354.42,3548686425.38,7,2026-05-29
2026-05-25,"VCM",0,10740.66,-10740.66,66473449.1,1,2026-05-29
2026-05-25,"Vêneto",0,172294.61,-172294.61,24734283.02,1,2026-05-29
2026-05-25,"Verde",0,539000,-539000,360009771.48,2,2026-05-29
2026-05-25,"Vinci",41628408.23,64879215.2,-23250806.97,5685469522.75,14,2026-05-29
2026-05-25,"Vinland",84100706.47,34662672.44,49438034.03,3982752132.19,4,2026-05-29
2026-05-25,"Vitra",0,159018.93,-159018.93,22248709.93,1,2026-05-29
2026-05-25,"VLGI",9594677.06,8681647.7,913029.36,273599027.77,2,2026-05-29
2026-05-25,"Vox",4165141.56,410611.03,3754530.53,105687401.44,1,2026-05-29
2026-05-25,"Warren",319240.19,4356936.24,-4037696.05,132365134.61,3,2026-05-29
2026-05-25,"Wise",4150238.14,8901999.09,-4751760.95,385879808.01,3,2026-05-29
2026-05-25,"WIT",0,10167.18,-10167.18,49689769.56,1,2026-05-29
2026-05-25,"XPG",942062978.94,345197993.49,596864985.45,23264462299.27,46,2026-05-29
2026-05-25,"XVI",0,126743.15,-126743.15,12412038.96,1,2026-05-29
2026-05-25,"ZSYS",620513.2,579005.58,41507.62,29181712.31,2,2026-05-29
2026-06-01,"4UM",463668.95,0,463668.95,415476178.78,2,2026-06-05
2026-06-01,"Absolute",48871937.99,248330701.53,-199458763.54,18177259127.04,11,2026-06-05
2026-06-01,"AF Invest",1696042.57,10917835.24,-9221792.67,1120558991.33,4,2026-06-05
2026-06-01,"Altera",0,785780.73,-785780.73,162123850.79,2,2026-06-05
2026-06-01,"Amazonia",0,0,0,325003268.11,1,2026-06-05
2026-06-01,"AMW",1426000,9870185.43,-8444185.43,1275655373.43,8,2026-06-05
2026-06-01,"Angá",0,0,0,6874729.74,1,2026-06-05
2026-06-01,"Aramus",0,0,0,39572897.66,1,2026-06-05
2026-06-01,"ARX",66623137.33,129514646.63,-62891509.3,20181424965.84,13,2026-06-05
2026-06-01,"ASA",33000.98,350000,-316999.02,285750953.09,6,2026-06-05
2026-06-01,"Asset 1",19205000,230000,18975000,2396565392.61,4,2026-06-05
2026-06-01,"Atena",23962027.25,20499706.79,3462320.46,1171093220.2,5,2026-06-05
2026-06-01,"Augme",548302.53,600000,-51697.47,2170182739.04,15,2026-06-05
2026-06-01,"AZ Quest",21716157.1,233231931.38,-211515774.28,20963463548.4,15,2026-06-05
2026-06-01,"Banrisul",80832321.59,106911433.66,-26079112.07,4725525188.69,4,2026-06-05
2026-06-01,"BB Asset",2867349052.34,2800532357.91,66816694.43,240617412500.92,21,2026-06-05
2026-06-01,"BBM Asset",4785629.45,11684610.87,-6898981.42,1150387218.99,6,2026-06-05
2026-06-01,"Berkana",0,0,0,34509067.34,1,2026-06-05
2026-06-01,"BNP",7015600,27781072,-20765472,7078756585.64,12,2026-06-05
2026-06-01,"Bocaina",0,0,0,78532249.86,2,2026-06-05
2026-06-01,"Brainvest",333568.61,0,333568.61,465995553.36,11,2026-06-05
2026-06-01,"BRAM",1551825511.61,1780242598.97,-228417087.36,188903978823.22,40,2026-06-05
2026-06-01,"Brave",8793858.54,3191073.96,5602784.58,569932651.81,2,2026-06-05
2026-06-01,"BRM",0,0,0,88696643.65,1,2026-06-05
2026-06-01,"BRZ",92834.65,0,92834.65,703864051.41,7,2026-06-05
2026-06-01,"BTG Asset",96180964.13,153270343.92,-57089379.79,28316006618.04,44,2026-06-05
2026-06-01,"BTG WM",25350000,13841603.1,11508396.9,4833562042.87,57,2026-06-05
2026-06-01,"Butiá",1985000,5566274.23,-3581274.23,560535179.95,3,2026-06-05
2026-06-01,"BV Asset",0,0,0,6557443.51,1,2026-06-05
2026-06-01,"Capitânia",84932939.15,27636329.99,57296609.16,3796237797.57,22,2026-06-05
2026-06-01,"Capri",0,0,0,265591244.96,5,2026-06-05
2026-06-01,"Cartor",7496575.08,2143206.78,5353368.3,860902820.14,1,2026-06-05
2026-06-01,"CEF Asset",421448182.63,522311442.64,-100863260.01,73514199917.66,11,2026-06-05
2026-06-01,"Chromo",2549579.85,900000,1649579.85,60265090.46,1,2026-06-05
2026-06-01,"DAO",0,0,0,148289923.38,1,2026-06-05
2026-06-01,"Daycoval",9795661.53,49493166.36,-39697504.83,3732042885.31,7,2026-06-05
2026-06-01,"Devant",0,179649.76,-179649.76,12679688.67,2,2026-06-05
2026-06-01,"Drys",1979000.19,6409204.67,-4430204.48,512753921.58,3,2026-06-05
2026-06-01,"Dynamo",0,0,0,727692817.23,2,2026-06-05
2026-06-01,"Ekho",0,0,0,23278252.35,1,2026-06-05
2026-06-01,"EQI",1675446,3744000,-2068554,417994086.11,3,2026-06-05
2026-06-01,"Exploritas",0,790287.02,-790287.02,74660811.16,2,2026-06-05
2026-06-01,"EXT",0,0,0,6601324.99,1,2026-06-05
2026-06-01,"FAR",1000000,50000,950000,36244034.09,1,2026-06-05
2026-06-01,"Finacap",18000,37770.12,-19770.12,58894467.86,1,2026-06-05
2026-06-01,"Franklin Templeton",5797313.13,103320971.22,-97523658.09,7663161848.45,18,2026-06-05
2026-06-01,"Funcef",0,0,0,891248357.19,2,2026-06-05
2026-06-01,"G5",0,6204202.15,-6204202.15,856263941.45,11,2026-06-05
2026-06-01,"Galapagos",0,0,0,1154224334.76,5,2026-06-05
2026-06-01,"Galt",2448007.07,271865.96,2176141.11,168009214.49,1,2026-06-05
2026-06-01,"Gauss",0,0,0,8415598.68,1,2026-06-05
2026-06-01,"GHT4",451500,146254,305246,29280175.8,1,2026-06-05
2026-06-01,"Global",307775.17,189616.38,118158.79,114848006.6,1,2026-06-05
2026-06-01,"Grif",0,0,0,23533710,1,2026-06-05
2026-06-01,"Guardian",4440720.66,113.06,4440607.6,188319836.24,2,2026-06-05
2026-06-01,"Heritage",0,20800000,-20800000,222425823.65,1,2026-06-05
2026-06-01,"IAM",3073934681.36,5003705702.14,-1929771020.78,447297962036.42,48,2026-06-05
2026-06-01,"Ibuina",22062233.5,20385612.05,1676621.45,2535732693.38,6,2026-06-05
2026-06-01,"Icatu",109274787.46,169551933.52,-60277146.06,25985623757.9,52,2026-06-05
2026-06-01,"Impacto",0,0,0,5171416.18,1,2026-06-05
2026-06-01,"Integral",158357.32,930829.98,-772472.66,180012215.76,2,2026-06-05
2026-06-01,"Inter",42757201.66,41031393.98,1725807.68,2788264756.88,9,2026-06-05
2026-06-01,"Investcoop",0,3316901.08,-3316901.08,2184316769.4,4,2026-06-05
2026-06-01,"Iridium",5268681.16,11451148.75,-6182467.59,2071827460.9,3,2026-06-05
2026-06-01,"JGP",56540303.53,30373826.08,26166477.45,14428743347.13,22,2026-06-05
2026-06-01,"Jive",5019165.57,214295.66,4804869.91,890722907.26,1,2026-06-05
2026-06-01,"Kadima",0,0,0,9273433.54,1,2026-06-05
2026-06-01,"Kinea",327820371.15,405203531.65,-77383160.5,57530284361.36,21,2026-06-05
2026-06-01,"Lakewood",0,0,0,36318484.96,1,2026-06-05
2026-06-01,"Legacy",1795147.98,16319809.08,-14524661.1,1240254232.68,4,2026-06-05
2026-06-01,"Lerosa",0,0,0,5265267.12,1,2026-06-05
2026-06-01,"Levante",0,0,0,52479394.54,1,2026-06-05
2026-06-01,"Lifetime",0,18276.95,-18276.95,58646300.52,3,2026-06-05
2026-06-01,"M8",16521851.37,4626768.75,11895082.62,1979135914.73,3,2026-06-05
2026-06-01,"MAG",13628459.49,12237080.14,1391379.35,3160349466.58,12,2026-06-05
2026-06-01,"Maud",0,0,0,27517623.36,1,2026-06-05
2026-06-01,"Mirabaud",234700,1539135.26,-1304435.26,417176480.42,3,2026-06-05
2026-06-01,"Monte Azul",0,0,0,17491124.17,1,2026-06-05
2026-06-01,"Monte Bravo",50120461.62,45845732.04,4274729.58,1314269300.97,8,2026-06-05
2026-06-01,"Nest",0,0,0,10363857.39,1,2026-06-05
2026-06-01,"Norte",68900,516650.88,-447750.88,201804561.55,1,2026-06-05
2026-06-01,"Novus",256359.93,365697.7,-109337.77,146056837.34,2,2026-06-05
2026-06-01,"Nu Asset",8650000,48330000,-39680000,3704019237.2,3,2026-06-05
2026-06-01,"Occam",65399953.57,38950997.2,26448956.37,6146543370.08,5,2026-06-05
2026-06-01,"Onze",911996.39,88871.36,823125.03,190767702.24,2,2026-06-05
2026-06-01,"Oriz",0,0,0,173383593.33,3,2026-06-05
2026-06-01,"Paramis",14871645.5,23739566.99,-8867921.49,1332658895.01,7,2026-06-05
2026-06-01,"Patagônia",4304.96,167366.51,-163061.55,8638054.1,1,2026-06-05
2026-06-01,"Pátria",6632808.09,310000,6322808.09,193852727.76,1,2026-06-05
2026-06-01,"Plural",2116435.95,10195545.25,-8079109.3,2079402460.79,8,2026-06-05
2026-06-01,"PNBY",3725290.34,1156860.28,2568430.06,153657396.12,4,2026-06-05
2026-06-01,"Polígono",2677725.88,0,2677725.88,229961634.32,1,2026-06-05
2026-06-01,"Polo",10685533.38,8324572.16,2360961.22,2013864438.01,9,2026-06-05
2026-06-01,"Porto Asset",71837552.55,105678979.07,-33841426.52,9125551061.17,10,2026-06-05
2026-06-01,"Portofino",5000,3533180.46,-3528180.46,1318361375.31,6,2026-06-05
2026-06-01,"Prada",0,38000,-38000,54597666.03,2,2026-06-05
2026-06-01,"Previ",0,0,0,673389231.94,1,2026-06-05
2026-06-01,"Principal",161240.76,937893.5,-776652.74,479365749.27,6,2026-06-05
2026-06-01,"Prumo",0,0,0,38623363.55,1,2026-06-05
2026-06-01,"Quantitas",0,0,0,1591021371.64,2,2026-06-05
2026-06-01,"Rafter",950338.97,2923996,-1973657.03,646761657.7,8,2026-06-05
2026-06-01,"RB Asset",171000,0,171000,12062530.79,1,2026-06-05
2026-06-01,"Reach",79000,0,79000,104763912.95,1,2026-06-05
2026-06-01,"Regia",607187885.64,45248863.29,561939022.35,14650658767.45,4,2026-06-05
2026-06-01,"Rio Bravo",504220.51,489982.24,14238.27,162919875.84,2,2026-06-05
2026-06-01,"Riza",21606340.11,72882282.91,-51275942.8,7652284801.66,7,2026-06-05
2026-06-01,"Root",7066408.78,12800000,-5733591.22,4777391219.23,9,2026-06-05
2026-06-01,"Rubik",0,0,0,27556693.49,2,2026-06-05
2026-06-01,"Safra Asset",344324696.39,564725200.99,-220400504.6,58357296496.77,24,2026-06-05
2026-06-01,"SAM",373153587.81,1282313830.2,-909160242.39,132391213665.83,22,2026-06-05
2026-06-01,"San WM",0,1666729.53,-1666729.53,809658879.67,11,2026-06-05
2026-06-01,"Scalare",0,0,0,73599674.78,3,2026-06-05
2026-06-01,"SFI",10145.29,3967654.1,-3957508.81,64046847.61,1,2026-06-05
2026-06-01,"Solis",658449.28,2807153.87,-2148704.59,678881118.39,2,2026-06-05
2026-06-01,"Somma",1758831.02,284687.63,1474143.39,1040594515.47,5,2026-06-05
2026-06-01,"Sonata",0,0,0,138496897.27,4,2026-06-05
2026-06-01,"Sparta",14616000.53,50545420.17,-35929419.64,10467071522.3,17,2026-06-05
2026-06-01,"Springs",0,1100000,-1100000,19196445.24,1,2026-06-05
2026-06-01,"SPX",26173657.57,78720015.55,-52546357.98,5594879733.68,4,2026-06-05
2026-06-01,"Starboard",0,0,0,36893838.7,1,2026-06-05
2026-06-01,"Stonex",0,205179.06,-205179.06,151644449.58,1,2026-06-05
2026-06-01,"Strix",75000,5055000.01,-4980000.01,363630561.89,1,2026-06-05
2026-06-01,"Sulamérica",159080286.2,182573494.45,-23493208.25,26827122975.94,26,2026-06-05
2026-06-01,"SVN",6232445.08,98983722.68,-92751277.6,2249210465.98,2,2026-06-05
2026-06-01,"TAG",0,0,0,97187233.3,1,2026-06-05
2026-06-01,"Tagus",23994.41,570311.52,-546317.11,148392063.15,3,2026-06-05
2026-06-01,"Tenax",0,10000,-10000,11977655.12,1,2026-06-05
2026-06-01,"Tivio",48639028.27,103694438.29,-55055410.02,7249199699.44,9,2026-06-05
2026-06-01,"Trígono",2015069.78,46700072.95,-44685003.17,85976580.32,1,2026-06-05
2026-06-01,"Troon",2901434.59,131144.1,2770290.49,100418029.14,1,2026-06-05
2026-06-01,"Turim",2225469.36,4580930.53,-2355461.17,331304630,1,2026-06-05
2026-06-01,"Tyton",25068334.88,5224299.33,19844035.55,910260681.18,4,2026-06-05
2026-06-01,"UBS",161219752.37,214030316.57,-52810564.2,10332857771.04,35,2026-06-05
2026-06-01,"Valora",27814677.31,40014478.39,-12199801.08,3532321927.98,7,2026-06-05
2026-06-01,"VCM",0,0,0,66601514.85,1,2026-06-05
2026-06-01,"Vêneto",0,0,0,24509867.67,1,2026-06-05
2026-06-01,"Verde",0,2960000,-2960000,356123738.53,2,2026-06-05
2026-06-01,"Vinci",40945739.83,81756598.24,-40810858.41,5658110127.83,14,2026-06-05
2026-06-01,"Vinland",29860250.52,63446348.62,-33586098.1,3995427006.77,4,2026-06-05
2026-06-01,"Vitra",0,0,0,22112701.02,1,2026-06-05
2026-06-01,"VLGI",3382789.08,12586172.66,-9203383.58,268242674.26,2,2026-06-05
2026-06-01,"Vox",112466.39,474522.08,-362055.69,107889071.48,1,2026-06-05
2026-06-01,"Warren",185516.23,2484731.44,-2299215.21,130031354.04,3,2026-06-05
2026-06-01,"Wise",3873027.29,3175624,697403.29,385845647.12,3,2026-06-05
2026-06-01,"WIT",0,0,0,49829708.78,1,2026-06-05
2026-06-01,"XPG",152929240.78,233249378.77,-80320137.99,23367667633.5,48,2026-06-05
2026-06-01,"XVI",0,9041.71,-9041.71,12378000.72,1,2026-06-05
2026-06-01,"ZSYS",179982.06,387495.13,-207513.07,29101038.64,2,2026-06-05
2026-06-08,"4UM",31455.6,1175000,-1143544.4,416124918.38,2,2026-06-12
2026-06-08,"Absolute",62090398.69,170875003.69,-108784605,18092076597.51,11,2026-06-12
2026-06-08,"AF Invest",6016248.36,6201611.62,-185363.26,1119305722.65,4,2026-06-12
2026-06-08,"Altera",807047.49,186331.39,620716.1,162319911.36,2,2026-06-12
2026-06-08,"Amazonia",0,0,0,325295393.82,1,2026-06-12
2026-06-08,"AMW",2133000,25455000,-23322000,1260951300.56,8,2026-06-12
2026-06-08,"Angá",200000,0,200000,6913307.32,1,2026-06-12
2026-06-08,"Aramus",0,0,0,39653234.53,1,2026-06-12
2026-06-08,"ARX",62858247.03,107867601.43,-45009354.4,20165547614.4,13,2026-06-12
2026-06-08,"ASA",70000,506113.41,-436113.41,286139260.01,6,2026-06-12
2026-06-08,"Asset 1",21112000,3305000,17807000,2421241158.75,4,2026-06-12
2026-06-08,"Atena",18494851.79,5272090.09,13222761.7,1180078860.9,5,2026-06-12
2026-06-08,"Augme",13300000,106099999.99,-92799999.99,2141643427.17,15,2026-06-12
2026-06-08,"AZ Quest",71527402.19,264700623.19,-193173221,20804701805.85,15,2026-06-12
2026-06-08,"Banrisul",165776453.23,103414457.37,62361995.86,4754102048.2,4,2026-06-12
2026-06-08,"BB Asset",3070927824.03,2895533694.45,175394129.58,241565798818.15,21,2026-06-12
2026-06-08,"BBM Asset",2992999.95,39398213.19,-36405213.24,1147414301.56,6,2026-06-12
2026-06-08,"Berkana",0,0,0,34540222.53,1,2026-06-12
2026-06-08,"BNP",6603229,4449225,2154004,7090365531.37,12,2026-06-12
2026-06-08,"Bocaina",62000,0,62000,78601272.9,2,2026-06-12
2026-06-08,"Brainvest",306750.03,0,306750.03,466684089.11,11,2026-06-12
2026-06-08,"BRAM",2098333054.37,2479565190.45,-381232136.08,189018990189.55,40,2026-06-12
2026-06-08,"Brave",4471656.61,1657321.27,2814335.34,577257806.37,2,2026-06-12
2026-06-08,"BRM",0,0,0,89150260.07,1,2026-06-12
2026-06-08,"BRZ",0,80793.97,-80793.97,705206952.81,7,2026-06-12
2026-06-08,"BTG Asset",205940009.7,173739935.01,32200074.69,28348761722.53,44,2026-06-12
2026-06-08,"BTG WM",78927754.37,18459037.01,60468717.36,4871053600.85,57,2026-06-12
2026-06-08,"Butiá",1350500,6170999.99,-4820499.99,558876548.3,3,2026-06-12
2026-06-08,"BV Asset",0,0,0,6552188.11,1,2026-06-12
2026-06-08,"Capitânia",81891495.97,48999534.78,32891961.19,3861674685.67,22,2026-06-12
2026-06-08,"Capri",0,0,0,266089303.26,5,2026-06-12
2026-06-08,"Cartor",6824770.11,3050957.51,3773812.6,867374501.13,1,2026-06-12
2026-06-08,"CEF Asset",421444749.93,249065203.21,172379546.72,73730376964.87,11,2026-06-12
2026-06-08,"Chromo",0,0,0,59247553.82,1,2026-06-12
2026-06-08,"DAO",0,0,0,148674348.63,1,2026-06-12
2026-06-08,"Daycoval",37142679.64,31916174.78,5226504.86,3722901595.24,7,2026-06-12
2026-06-08,"Devant",311.78,148974.93,-148663.15,12437729.67,2,2026-06-12
2026-06-08,"Drys",2626544.4,6824033.71,-4197489.31,510329639.18,3,2026-06-12
2026-06-08,"Dynamo",0,0,0,727231988.89,2,2026-06-12
2026-06-08,"Ekho",0,0,0,23308255.69,1,2026-06-12
2026-06-08,"EQI",2439565.51,1236000,1203565.51,418695678.34,3,2026-06-12
2026-06-08,"Exploritas",4500,130016.19,-125516.19,72149129.03,2,2026-06-12
2026-06-08,"EXT",1900000,1900000,0,5477702.98,1,2026-06-12
2026-06-08,"FAR",550000,0,550000,37164537.07,1,2026-06-12
2026-06-08,"Finacap",0,637151.8,-637151.8,58356979.16,1,2026-06-12
2026-06-08,"Franklin Templeton",10435917.95,77266637.78,-66830719.83,7603083087.43,18,2026-06-12
2026-06-08,"Funcef",0,0,0,889563142.26,2,2026-06-12
2026-06-08,"G5",299999.72,6383046.45,-6083046.73,851105349.29,11,2026-06-12
2026-06-08,"Galapagos",0,0,0,1156540617.17,5,2026-06-12
2026-06-08,"Galt",235791.27,9743948.99,-9508157.72,168131232.06,1,2026-06-12
2026-06-08,"Gauss",0,0,0,8416492.73,1,2026-06-12
2026-06-08,"GHT4",473806.99,3443,470363.99,29429851.29,1,2026-06-12
2026-06-08,"Global",404655.2,105245.03,299410.17,115369994.72,1,2026-06-12
2026-06-08,"Grif",0,0,0,23591337.73,1,2026-06-12
2026-06-08,"Guardian",4342552.73,249506.06,4093046.67,192745980.67,2,2026-06-12
2026-06-08,"Heritage",206600000,176000000,30600000,201403161.66,2,2026-06-12
2026-06-08,"IAM",4569970907.18,2705180210.31,1864790696.87,448850234051.69,49,2026-06-12
2026-06-08,"Ibuina",17744690.53,17386738.13,357952.4,2544873981.98,6,2026-06-12
2026-06-08,"Icatu",120378440.95,100752759.36,19625681.59,26048991403.73,52,2026-06-12
2026-06-08,"Impacto",0,42000,-42000,5142864.34,1,2026-06-12
2026-06-08,"Integral",396862.07,571734.17,-174872.1,179885944.77,2,2026-06-12
2026-06-08,"Inter",50671386.69,35633581.79,15037804.9,2802689039.23,9,2026-06-12
2026-06-08,"Investcoop",0,0,0,2187573056.32,4,2026-06-12
2026-06-08,"Iridium",5759371.96,22998533.47,-17239161.51,2067724113.86,3,2026-06-12
2026-06-08,"JGP",70850243.7,47563595.97,23286647.73,14497307222.11,22,2026-06-12
2026-06-08,"Jive",5795895.3,429222.79,5366672.51,897439699.6,1,2026-06-12
2026-06-08,"Kadima",0,0,0,9320221.4,1,2026-06-12
2026-06-08,"Kinea",226599401.4,204128258.84,22471142.56,57666462247.96,21,2026-06-12
2026-06-08,"Lakewood",0,0,0,36041545.05,1,2026-06-12
2026-06-08,"Legacy",13099244.21,8667175.34,4432068.87,1241418297.71,4,2026-06-12
2026-06-08,"Lerosa",0,200000,-200000,5130844.36,1,2026-06-12
2026-06-08,"Levante",0,0,0,52445237.18,1,2026-06-12
2026-06-08,"Lifetime",0,1308706.72,-1308706.72,57388963.05,3,2026-06-12
2026-06-08,"M8",35504928.3,2693699.62,32811228.68,2006453458.33,3,2026-06-12
2026-06-08,"MAG",45775576.47,31107768.06,14667808.41,3155310399.94,12,2026-06-12
2026-06-08,"Maud",0,0,0,27581859.82,1,2026-06-12
2026-06-08,"Mirabaud",2649884.98,2257200,392684.98,418375789.68,3,2026-06-12
2026-06-08,"Monte Azul",270000,0,270000,17635108.05,1,2026-06-12
