Mes,Gestor_Apelido,Captacao,Resgate,Liquido
2026-06,"Scalare",60000,30048.44,29951.56
2026-06,"SFI",219644.28,6037825.45,-5818181.17
2026-06,"Solis",3108370.73,20550831.24,-17442460.51
2026-06,"Somma",56137149.68,66890454.26,-10753304.58
2026-06,"Sonata",0,0,0
2026-06,"Sparta",134624100.53,267102931.04,-132478830.51
2026-06,"Springs",417100,1517100,-1100000
2026-06,"SPX",89108135.09,280530402.03,-191422266.94
2026-06,"Starboard",0,0,0
2026-06,"Stonex",0,250449.89,-250449.89
2026-06,"Strix",9145000,16680000.01,-7535000.01
2026-06,"Sulamérica",749485114.19,823099234.34,-73614120.15
2026-06,"SVN",29229457.6,169938389.34,-140708931.74
2026-06,"TAG",50000,0,50000
2026-06,"Tagus",241220.84,2080696.18,-1839475.34
2026-06,"Tenax",0,10000,-10000
2026-06,"Tivio",153126000.7,494296337.75,-341170337.05
2026-06,"Trígono",5036641.43,96297072.96,-91260431.53
2026-06,"Troon",16522803.74,5546782.08,10976021.66
2026-06,"Turim",35734302.75,15965603.45,19768699.3
2026-06,"Tyton",121906656.02,28854675.72,93051980.3
2026-06,"UBS",1127715109.96,1353615159.06,-225900049.1
2026-06,"Valora",90985762.38,184955168.46,-93969406.08
2026-06,"VCM",0,7000,-7000
2026-06,"Vêneto",0,0,0
2026-06,"Verde",0,42955000,-42955000
2026-06,"Vinci",200412579.74,283774173.76,-83361594.02
2026-06,"Vinland",443945273.45,447549637.56,-3604364.11
2026-06,"Vitra",0,0,0
2026-06,"VLGI",34615316.98,48394163.14,-13778846.16
2026-06,"Vox",528190.77,2801668,-2273477.23
2026-06,"Warren",522624.43,9075086.59,-8552462.16
2026-06,"Wise",27358450.04,18756846.03,8601604.01
2026-06,"WIT",225000,0,225000
2026-06,"XPG",1909073352.02,1546019913.73,363053438.29
2026-06,"XVI",0,509041.71,-509041.71
2026-06,"ZSYS",2167950.73,1170577.85,997372.88
2026-07,"4UM",940388.32,2021800.73,-1081412.41
2026-07,"Absolute",83940628.12,300158222.61,-216217594.49
2026-07,"AF Invest",2681275.04,17640234.32,-14958959.28
2026-07,"Altera",890145.2,2269199.18,-1379053.98
2026-07,"Amazonia",0,0,0
2026-07,"AMW",6405000,23331000.01,-16926000.01
2026-07,"Angá",0,0,0
2026-07,"Aramus",0,0,0
2026-07,"ARX",92283029.04,249943474.38,-157660445.34
2026-07,"ASA",602000,1295849.31,-693849.31
2026-07,"Asset 1",36410000,5340000,31070000
2026-07,"Atena",49769850.86,9627111.41,40142739.45
2026-07,"Augme",14000000,182489452.07,-168489452.07
2026-07,"AZ Quest",60679064.31,544295026.03,-483615961.72
2026-07,"Banrisul",294149325.43,304305153.24,-10155827.81
2026-07,"BB Asset",7512091742.93,6014770185.3,1497321557.63
2026-07,"BBM Asset",12565699.63,6027429.65,6538269.98
2026-07,"Berkana",0,0,0
2026-07,"BNP",37272951.75,16537670.02,20735281.73
2026-07,"Bocaina",63000,0,63000
2026-07,"Brainvest",6250000,16127121.88,-9877121.88
2026-07,"BRAM",4175585462.75,4892598900.12,-717013437.37
2026-07,"Brave",11114604.53,6672562.58,4442041.95
2026-07,"BRM",153043.02,0,153043.02
2026-07,"BRZ",3019000,15289.3,3003710.7
2026-07,"BTG Asset",530723485.25,442887332.18,87836153.07
2026-07,"BTG WM",143822914.11,70298340.35,73524573.76
2026-07,"Butiá",6795000,13084984.8,-6289984.8
2026-07,"BV Asset",0,0,0
2026-07,"Capitânia",129884864.11,122171947.04,7712917.07
2026-07,"Capri",0,0,0
2026-07,"Cartor",12357199.94,5637704.36,6719495.58
2026-07,"CEF Asset",1070505336.93,883095234.78,187410102.15
2026-07,"Chromo",36030692.08,25011426.31,11019265.77
2026-07,"DAO",0,0,0
2026-07,"Daycoval",100532690.42,46272954.55,54259735.87
2026-07,"Devant",100,167776.67,-167676.67
2026-07,"Drys",5101007.8,14240366.64,-9139358.84
2026-07,"Dynamo",0,0,0
2026-07,"Ekho",0,0,0
2026-07,"EQI",1843723,3054000,-1210277
2026-07,"Exploritas",1772.66,222871.71,-221099.05
2026-07,"EXT",0,0,0
2026-07,"FAR",2651000,596000,2055000
2026-07,"Finacap",87000,249030.65,-162030.65
2026-07,"Franklin Templeton",27607289.85,91864763.58,-64257473.73
2026-07,"Funcef",0,0,0
2026-07,"G5",1600000,6644568.34,-5044568.34
2026-07,"Galapagos",0,0,0
2026-07,"Galt",5523096.82,566701.65,4956395.17
2026-07,"Gauss",0,0,0
2026-07,"GHT4",652368.21,1072435.49,-420067.28
2026-07,"Global",810380.81,1085719.95,-275339.14
2026-07,"Grif",10000,40000,-30000
2026-07,"Guardian",17248865.9,701485.02,16547380.88
2026-07,"Heritage",8500000,0,8500000
2026-07,"IAM",6903774914.93,6753438454,150336460.93
2026-07,"Ibuina",55627397.32,26462880.55,29164516.77
2026-07,"Icatu",364339934.66,489692066.24,-125352131.58
2026-07,"Impacto",0,74664.56,-74664.56
2026-07,"Integral",995259.57,8252089.07,-7256829.5
2026-07,"Inter",92768847.74,83896373.93,8872473.81
2026-07,"Investcoop",0,0,0
2026-07,"Iridium",11999455.87,43251130.72,-31251674.85
2026-07,"JGP",230853479.27,298635116.59,-67781637.32
2026-07,"Jive",12760214.87,5630178.92,7130035.95
2026-07,"Kadima",0,0,0
2026-07,"Kinea",517406428.67,661269391.79,-143862963.12
2026-07,"Lakewood",0,331216.16,-331216.16
2026-07,"Legacy",11226749.62,29181285.43,-17954535.81
2026-07,"Lerosa",0,531990.86,-531990.86
2026-07,"Levante",0,0,0
2026-07,"Lifetime",0,1874432.93,-1874432.93
2026-07,"M8",45070299.06,10379612.28,34690686.78
2026-07,"MAG",36215330.77,47183203.86,-10967873.09
2026-07,"Maud",0,30326.26,-30326.26
2026-07,"Mirabaud",3687554.65,2680510.14,1007044.51
2026-07,"Monte Azul",0,0,0
2026-07,"Monte Bravo",47424761.56,86337470.31,-38912708.75
2026-07,"Nest",182990.35,0,182990.35
2026-07,"Norte",202000,3244127.65,-3042127.65
2026-07,"Novus",1695906.86,2135183.42,-439276.56
2026-07,"Nu Asset",15248000,38625000,-23377000
2026-07,"Occam",182678848.19,107358402.27,75320445.92
2026-07,"Onze",989252.48,201112.7,788139.78
2026-07,"Oriz",42386300.46,2690109.7,39696190.76
2026-07,"Paramis",47609466.43,92712681.1,-45103214.67
2026-07,"Patagônia",0,294306.38,-294306.38
2026-07,"Pátria",38996771.42,0,38996771.42
2026-07,"Plural",4794726.98,88514981.73,-83720254.75
2026-07,"PNBY",6934100.13,3487769.98,3446330.15
2026-07,"Polígono",3910260,1521500,2388760
2026-07,"Polo",15491454.83,45216241.11,-29724786.28
2026-07,"Porto Asset",123311129.06,234555227.18,-111244098.12
2026-07,"Portofino",7557778.58,11481138.84,-3923360.26
2026-07,"Prada",0,38000,-38000
2026-07,"Previ",0,0,0
2026-07,"Principal",843609.87,4002537.99,-3158928.12
2026-07,"Prumo",0,0,0
2026-07,"Quantitas",811600,100800000,-99988400
2026-07,"Rafter",4657590.67,5597899.06,-940308.39
2026-07,"RB Asset",556000,0,556000
2026-07,"Reach",198733.57,0,198733.57
2026-07,"Regia",473183261.93,108104325.84,365078936.09
2026-07,"Rio Bravo",154274915.72,1384175.7,152890740.02
2026-07,"Riza",69554899.01,117893284.86,-48338385.85
2026-07,"Root",30586388.7,26317000,4269388.7
2026-07,"Rubik",0,138335.81,-138335.81
2026-07,"Safra Asset",734670640.29,1211496123.57,-476825483.28
2026-07,"SAM",2413532822.91,1842853729.2,570679093.71
2026-07,"San WM",8046000,4517942.99,3528057.01
2026-07,"Scalare",0,0,0
2026-07,"SFI",128580.28,1630538.93,-1501958.65
2026-07,"Solis",5785578.33,4710248.04,1075330.29
2026-07,"Somma",7922293.84,5696720.49,2225573.35
2026-07,"Sonata",0,0,0
2026-07,"Sparta",40815000,84817264.5,-44002264.5
2026-07,"Springs",1066900,1366899.99,-299999.99
2026-07,"SPX",49990597.53,73888708.74,-23898111.21
2026-07,"Starboard",0,880000,-880000
2026-07,"Stonex",0,0,0
2026-07,"Strix",0,1065000,-1065000
2026-07,"Sulamérica",227248308.21,263797110.8,-36548802.59
2026-07,"SVN",20173064.27,49173006.58,-28999942.31
2026-07,"TAG",0,0,0
2026-07,"Tagus",146177.73,1509958.64,-1363780.91
2026-07,"Tenax",0,0,0
2026-07,"Tivio",81110843.18,124808727.45,-43697884.27
2026-07,"Trígono",42716.76,1397932.53,-1355215.77
2026-07,"Troon",11371198.79,1009283.64,10361915.15
2026-07,"Turim",2596380.36,11852738.92,-9256358.56
2026-07,"Tyton",47528602.99,4356053.38,43172549.61
2026-07,"UBS",1294262598.38,477929668.14,816332930.24
2026-07,"Valora",56935587.71,56991636.54,-56048.83
2026-07,"VCM",173.18,0,173.18
2026-07,"Vêneto",0,0,0
2026-07,"Verde",0,0,0
2026-07,"Vinci",119860129.94,92388668.53,27471461.41
2026-07,"Vinland",172865440.28,289608312.41,-116742872.13
2026-07,"Vitra",0,0,0
2026-07,"VLGI",18717992.51,29071288.25,-10353295.74
2026-07,"Vox",3075881.92,2566040.79,509841.13
2026-07,"Warren",99492.21,1081091.53,-981599.32
2026-07,"Wise",8769534.22,9028225.19,-258690.97
2026-07,"WIT",898462.73,0,898462.73
2026-07,"XPG",394564001.26,1750066108.1,-1355502106.84
2026-07,"XVI",5,5000,-4995
2026-07,"ZSYS",727237.12,866998.01,-139760.89
