CNPJ,Ref,Media180,NDias
51726488000170,202605,19155838,120
51726488000170,202606,19358711,121
51726488000170,202607,19559774,123
51726488000170,HOJE,19586692,121
51766295000142,202512,166371430,126
51766295000142,202601,103216699,126
51766295000142,202602,101768092,124
51766295000142,202603,100092450,123
51766295000142,202604,97768290,122
51766295000142,202605,91898555,121
51766295000142,202606,81536875,122
51766295000142,202607,68937705,124
51766295000142,HOJE,66990085,122
51800853000149,202512,117963852,126
51800853000149,202601,112789734,126
51800853000149,202602,108094987,124
51800853000149,202603,102241288,123
51800853000149,202604,96780796,122
51800853000149,202605,91199484,121
51800853000149,202606,91440344,122
51800853000149,202607,92776901,124
51800853000149,HOJE,92956237,122
51825326000199,202512,1995881539,126
51825326000199,202601,1975440813,126
51825326000199,202602,1951534440,124
51825326000199,202603,1902518763,123
51825326000199,202604,1838907914,122
51825326000199,202605,1775959436,121
51825326000199,202606,1706055238,122
51825326000199,202607,1633724088,124
51825326000199,HOJE,1625022819,121
51853123000106,202512,122034988,126
51853123000106,202601,118473327,126
51853123000106,202602,115765334,124
51853123000106,202603,113005299,123
51853123000106,202604,109959390,122
51853123000106,202605,106575331,121
51853123000106,202606,103712522,122
51853123000106,202607,101880986,124
51853123000106,HOJE,101660689,121
51863123000197,202512,73586022,126
51863123000197,202601,71106869,126
51863123000197,202602,68809845,124
51863123000197,202603,65970741,123
51863123000197,202604,63262364,122
51863123000197,202605,64807621,121
51863123000197,202606,68993815,122
51863123000197,202607,73488275,124
51863123000197,HOJE,73972993,121
51863845000141,202512,77923630,126
51863845000141,202601,75468466,126
51863845000141,202602,73223238,124
51863845000141,202603,70424248,123
51863845000141,202604,67794853,122
51863845000141,202605,62290749,121
51863845000141,202606,59614192,122
51863845000141,202607,56770084,124
51863845000141,HOJE,56372949,122
51868939000103,202512,33605206,126
51868939000103,202601,33930049,126
51868939000103,202602,34277239,124
51868939000103,202603,34631423,123
51868939000103,202604,34898228,122
51868939000103,202605,35019179,121
51868939000103,202606,35031136,122
51868939000103,202607,35104541,124
51868939000103,HOJE,35105215,122
51885543000174,202512,82248991,126
51885543000174,202601,83001884,126
51885543000174,202602,83744918,124
51885543000174,202603,84653632,123
51885543000174,202604,85182474,122
51885543000174,202605,85215946,121
51885543000174,202606,85243678,122
51885543000174,202607,85299667,124
51885543000174,HOJE,85285241,121
51903744000157,202512,54231174,126
51903744000157,202601,62232591,126
51903744000157,202602,69562964,124
51903744000157,202603,77529510,123
51903744000157,202604,84844961,122
51903744000157,202605,90276624,121
51903744000157,202606,94613975,122
51903744000157,202607,98100415,124
51903744000157,HOJE,98469485,122
51924043000102,202512,621947315,126
51924043000102,202601,622965837,126
51924043000102,202602,624213253,124
51924043000102,202603,623480979,123
51924043000102,202604,622965112,122
51924043000102,202605,622032196,121
51924043000102,202606,620415231,122
51924043000102,202607,619724219,124
51924043000102,HOJE,619433393,122
51928186000184,202512,224569964,126
51928186000184,202601,269720645,126
51928186000184,202602,323719620,124
51928186000184,202603,393565893,123
51928186000184,202604,445818001,122
51928186000184,202605,482263883,121
51928186000184,202606,501497766,122
51928186000184,202607,498034995,124
51928186000184,HOJE,496442327,122
51942073000133,202512,29832454,126
51942073000133,202601,29861349,126
51942073000133,202602,30014529,124
51942073000133,202603,30091961,123
51942073000133,202604,30201578,122
51942073000133,202605,30252302,121
51942073000133,202606,30241666,122
51942073000133,202607,29947718,124
51942073000133,HOJE,29904814,122
51959820000146,202512,2125839425,126
51959820000146,202601,2156485420,126
51959820000146,202602,2183181286,124
51959820000146,202603,2204321982,123
51959820000146,202604,2213049242,122
51959820000146,202605,2226399002,121
51959820000146,202606,2242003684,122
51959820000146,202607,2258383369,124
51959820000146,HOJE,2259438022,122
51977823000102,202512,43823033,126
51977823000102,202601,43625142,126
51977823000102,202602,43315118,124
51977823000102,202603,43174471,123
51977823000102,202604,43543988,122
51977823000102,202605,42631834,121
51977823000102,202606,41597854,122
51977823000102,202607,40700627,124
51977823000102,HOJE,40553951,122
51982216000130,202512,44270939,115
51982216000130,202601,44774580,115
51982216000130,202602,45332974,113
51982216000130,202603,45813103,112
51982216000130,202604,46208026,111
51982216000130,202605,46359982,121
51982216000130,202606,46558623,122
51982216000130,202607,46317486,111
51982216000130,HOJE,46293693,107
52046394000112,202512,25867110,126
52046394000112,202601,26960941,126
52046394000112,202602,28029375,124
52046394000112,202603,29253865,123
52046394000112,202604,29472869,122
52046394000112,202605,29564481,121
52046394000112,202606,29563896,122
52046394000112,202607,29610977,124
52046394000112,HOJE,29609026,122
52071627000137,202512,353270410,126
52071627000137,202601,357543952,126
52071627000137,202602,361772494,124
52071627000137,202603,366123298,123
52071627000137,202604,370247704,122
52071627000137,202605,373021485,120
52071627000137,202606,374797233,121
52071627000137,202607,377046706,123
52071627000137,HOJE,377267931,121
52096571000175,202512,471221436,126
52096571000175,202601,478239826,126
52096571000175,202602,484650359,124
52096571000175,202603,490333648,123
52096571000175,202604,492542243,122
52096571000175,202605,494835819,121
52096571000175,202606,497336717,122
52096571000175,202607,500079092,124
52096571000175,HOJE,500268087,122
52111528000131,202512,87820280,126
52111528000131,202601,86379422,126
52111528000131,202602,85231724,124
52111528000131,202603,83727406,123
52111528000131,202604,82260927,122
52111528000131,202605,80850066,121
52111528000131,202606,78913368,122
52111528000131,202607,77447638,124
52111528000131,HOJE,77222866,122
52115449000107,202512,142175733,126
52115449000107,202601,147812369,126
52115449000107,202602,150152819,124
52115449000107,202603,149492101,123
52115449000107,202604,147053145,122
52115449000107,202605,143832486,121
52115449000107,202606,141372201,122
52115449000107,202607,139931279,124
52115449000107,HOJE,139718164,121
52133916000113,202512,36085212,126
52133916000113,202601,36440104,126
52133916000113,202602,36816909,124
52133916000113,202603,37199779,123
52133916000113,202604,37486916,122
52133916000113,202605,37615797,121
52133916000113,202606,37628960,122
52133916000113,202607,37706463,124
52133916000113,HOJE,37707526,122
52151437000120,202512,68460053,126
52151437000120,202601,69009991,126
52151437000120,202602,69711065,124
52151437000120,202603,70404076,123
52151437000120,202604,70880949,122
52151437000120,202605,71049066,121
52151437000120,202606,71008604,122
52151437000120,202607,71091503,124
52151437000120,HOJE,71084580,122
52155255000127,202512,52331515,126
52155255000127,202601,48147331,126
52155255000127,202602,44406561,124
52155255000127,202603,39733967,123
52155255000127,202604,35359626,122
52155255000127,202605,30663369,121
52155255000127,202606,28859130,122
52155255000127,202607,30499421,124
52155255000127,HOJE,30744343,122
52163627000167,202512,665012899,126
52163627000167,202601,673787106,126
52163627000167,202602,701402483,124
52163627000167,202603,753992094,123
52163627000167,202604,810260290,122
52163627000167,202605,854708407,121
52163627000167,202606,890346035,122
52163627000167,202607,941930012,124
52163627000167,HOJE,948093968,121
52164607000100,202512,72060276,126
52164607000100,202601,75902663,126
52164607000100,202602,80373457,124
52164607000100,202603,86450223,123
52164607000100,202604,93449081,122
52164607000100,202605,99044747,121
52164607000100,202606,102282326,122
52164607000100,202607,107027207,124
52164607000100,HOJE,107706084,121
52188815000140,202512,64693270,126
52188815000140,202601,68116160,126
52188815000140,202602,71356647,124
52188815000140,202603,74682604,123
52188815000140,202604,77150962,122
52188815000140,202605,79529670,121
52188815000140,202606,81054122,122
52188815000140,202607,83791398,124
52188815000140,HOJE,83972530,121
52195023000100,202512,14282045,126
52195023000100,202601,14440687,126
52195023000100,202602,14590236,124
52195023000100,202603,14759441,123
52195023000100,202604,14914071,122
52195023000100,202605,15068610,121
52195023000100,202606,15221380,122
52195023000100,202607,15389851,124
52195023000100,HOJE,15408611,121
52203642000191,202512,343906006,126
52203642000191,202601,324063341,126
52203642000191,202602,307293056,124
52203642000191,202603,293402036,123
52203642000191,202604,285479513,122
52203642000191,202605,278245346,121
52203642000191,202606,271776197,122
52203642000191,202607,265255303,124
52203642000191,HOJE,264335480,122
52203762000199,202512,46535366,126
52203762000199,202601,47348585,126
52203762000199,202602,48101824,124
52203762000199,202603,49011649,123
52203762000199,202604,49853411,122
52203762000199,202605,50721039,121
52203762000199,202606,51588445,122
52203762000199,202607,52498037,124
52203762000199,HOJE,52600083,121
52204076000132,202512,1380944601,126
52204076000132,202601,1608614220,126
52204076000132,202602,1818650887,124
52204076000132,202603,2074679236,123
52204076000132,202604,2312414120,122
52204076000132,202605,2450625072,121
52204076000132,202606,2586565331,122
52204076000132,202607,2710400819,124
52204076000132,HOJE,2726342231,122
52216276000105,202512,163019437,126
52216276000105,202601,157267386,126
52216276000105,202602,153549214,124
52216276000105,202603,149071975,123
52216276000105,202604,158862735,122
52216276000105,202605,166680878,121
52216276000105,202606,172139680,122
52216276000105,202607,179162531,124
52216276000105,HOJE,180175361,122
52221407000142,202512,35125996,126
52221407000142,202601,35787105,126
52221407000142,202602,36747741,124
52221407000142,202603,38338611,123
52221407000142,202604,40056879,122
52221407000142,202605,42199444,121
52221407000142,202606,44370580,122
52221407000142,202607,46018256,124
52221407000142,HOJE,46177467,121
52225340000114,202512,37991010,126
52225340000114,202601,38430789,126
52225340000114,202602,38833781,124
52225340000114,202603,39311715,123
52225340000114,202604,39727225,122
52225340000114,202605,40161887,121
52225340000114,202606,40611110,122
52225340000114,202607,41101547,124
52225340000114,HOJE,41156276,121
52234145000150,202512,81989525,126
52234145000150,202601,82719702,126
52234145000150,202602,83490596,124
52234145000150,202603,84094077,123
52234145000150,202604,84580318,122
52234145000150,202605,84877314,121
52234145000150,202606,85021604,122
52234145000150,202607,85198943,124
52234145000150,HOJE,85187266,122
52237532000140,202512,9900915,126
52237532000140,202601,9094676,126
52237532000140,202602,8323972,124
52237532000140,202603,7767373,123
52237532000140,202604,7816117,122
52237532000140,202605,7860558,121
52237532000140,202606,7775949,122
52237532000140,202607,8261892,124
52237532000140,HOJE,8671001,121
52241587000124,202512,21193891,126
52241587000124,202601,21423311,126
52241587000124,202602,21707031,124
52241587000124,202603,22319804,123
52241587000124,202604,22934834,122
52241587000124,202605,23443901,121
52241587000124,202606,23816395,122
52241587000124,202607,24424080,124
52241587000124,HOJE,24531460,122
52248139000152,202512,486364936,126
52248139000152,202601,496438699,126
52248139000152,202602,508466461,124
52248139000152,202603,522677494,123
52248139000152,202604,532248079,122
52248139000152,202605,538925162,121
52248139000152,202606,542351822,122
52248139000152,202607,540953733,123
52248139000152,HOJE,540512429,120
52249657000190,202512,30591489,126
52249657000190,202601,30965765,126
52249657000190,202602,31330393,124
52249657000190,202603,31692021,123
52249657000190,202604,32051740,122
52249657000190,202605,32356599,121
52249657000190,202606,32636251,122
52249657000190,202607,32937759,124
52249657000190,HOJE,32974951,122
52259352000160,202512,206545882,126
52259352000160,202601,210823053,126
52259352000160,202602,214871115,124
52259352000160,202603,218212198,123
52259352000160,202604,221120127,122
52259352000160,202605,223878758,121
52259352000160,202606,225958972,122
52259352000160,202607,227421441,124
52259352000160,HOJE,227542835,122
52259535000185,202512,141605834,126
52259535000185,202601,143102872,126
52259535000185,202602,144692952,124
52259535000185,202603,144603866,123
52259535000185,202604,143961069,122
52259535000185,202605,142950252,121
52259535000185,202606,141782145,122
52259535000185,202607,140602964,124
52259535000185,HOJE,140304911,121
52268697000180,202512,17458006,125
