CD_ATIVO,GESTOR,VL_ALOCADO
"VLIM28","BTG Asset",25331372.9
"FLRY29","(fundo nao cadastrado)",179713779.95
"BRMLB1","BRAM",236763916.01
"SBSPH0","Occam",929979.26
"HGLB13","SAM",14368588.3
"PRTE12","Perfin",1539795.48
"JSMLA5","Valora",59037859.07
"DESK18","IAM",50460003.43
"VERO24","Vinland",3083791.07
"RDORC4","Plural",9047626.19
"ENAT14","Icatu",20790262.3
"ELET32","BBM Asset",6600382.19
"BRKPA2","Drys",2201901.23
"MRFGA1","(fundo nao cadastrado)",59346711.95
"AESLA7","BB Asset",121832907.21
"PCHSD1","(fundo nao cadastrado)",258392.61
"MOVIA3","Kadima",28053.35
"CEEBC4","WHG",293857.83
"SUZBC1","Galapagos",139168.82
"APPSB2","JGP",25055004.55
"ELET14","Jera",412418.44
"SAPRB4","Plural",9079209.75
"EUFA17","Vinland",22172596.58
"DESK17","Heritage",1461264.24
"CMTR19","Valora",950001.39
"HGLB13","Kinea",96206413.82
"SBSPF3","UBS",7803689.36
"SBSPE3","Galt",879549.61
"ITPE13","Capitânia",49703407.26
"GRRB14","BTG Asset",35368299.44
"ALGAB1","G5",2219460.96
"CGASB1","BR Partners",4178674.64
"ASAIA2","Mirabaud",496007.69
"CEEBC3","Tivio",2404548.34
"RDORC9","Polo",641268.07
"RAIZ14","Vinland",12495425.51
"TSSAA5","(fundo nao cadastrado)",11220393.05
"VAMO33","AF Invest",1201379.32
"ARTRA4","SWM",1020157.91
"ITSA17","(fundo nao cadastrado)",401385960.65
"AEEP31","Tivio",31343763.8
"ETEN12","Sparta",5334425.62
"TAEEA8","BRAM",889593.6
"ERDVA4","MAG",1126526.68
"SRTI11","(fundo nao cadastrado)",1111666.95
"SBSPC1","Root",28354126.15
"RRRP14","Integral",1538901.66
"MULPA0","BB Asset",120328072.45
"CSNAA5","Seven Pounds",3134682.62
"LMTPA2","UBS",27952547.79
"SBSPC4","Sulamérica",1085828.65
"SUMI37","RB Asset",5102716.38
"ENMTA7","Brainvest",220790.98
"CGASA3","(fundo nao cadastrado)",799702556.85
"HARG11","BTG WM",95977352.96
"CRCG14","IAM",224665452.31
"TLPP27","BB Asset",447961025.58
"TBSP22","IAM",586340854.58
"UCBL11","(fundo nao cadastrado)",4215949.73
"MGGS12","Vinci",189415864.19
"NTSD36","Inter",621985.05
"UNDAC3","Brainvest",233824.78
"RAIZ23","San WM",1306704.77
"HAPV19","Polo",4868603.87
"ECOV17","BB Asset",214133810.84
"ENMTB2","(fundo nao cadastrado)",133905125.39
"ERDVB4","Sparta",18302874.65
"EGIE39","BR Partners",28740.68
"TUPW11","Tenax",912708.36
"IGTAB0","Investcoop",1811186.71
"CCLS11","BTG WM",267463.78
"CMGD19","SFI",1034108.72
"IGSN15","Scalare",5369349.83
"ENEVB0","Vinland",32978.77
"ENMTA4","Sparta",3361040.95
"TFLEA6","Porto Asset",46509817.43
"ALIG15","BR Partners",1506319.89
"CDES11","Ibuina",10191488.61
"CSANA2","ARX",136962728.73
"MRTR11","XPG",50396.14
"CSNAC4","BB Asset",2428443.56
"ENEVA4","Sulamérica",3061950.66
"TFLE19","UBS",55129586.87
"PGMN26","Novus",3634868.84
"BTGH18","Reach",2916191.78
"ELTN15","XPG",16993737.48
"APRB18","BDR",446137.54
"ENMTA8","Plural",7362087.06
"CERO19","Daycoval",2122074.89
"ASER12","WHG",1790707.92
"CMIN22","Trígono",233419.65
"MULPA0","BTG Asset",1935223.26
"ARTRA5","Global",1297209.39
"EQPA18","Scalare",13571157.8
"VERTB2","Valora",44886286.01
"TFLE19","(fundo nao cadastrado)",7905854.1
"RRRP14","Monte Bravo",4859851.45
"RAIZ13","Absolute",16991227.12
"GASP19","UBS",10732680.84
"RDORC9","VLGI",199620.54
"ECER12","IAM",4383315.66
"ENTV12","Vinland",12023783.68
"ONCO29","Augme",487558.56
"CSMGA7","Valora",4532708.53
"LCEN12","Augme",7016111.76
"TAEEA9","SAM",53592318.64
"ENEVB4","Jera",239772.16
"ARTR19","BTG Asset",5623408.86
"MNRVA1","SFI",2172927.02
"ELET24","Oriz",8137560.07
"QUAL18","Vinland",51523099.73
"BRST15","Iridium",1040440.26
"PALFA7","(fundo nao cadastrado)",23803904.24
"SMTO14","Paramis",6782.12
"CEAB22","Valora",2723343.16
"VIXL35","(fundo nao cadastrado)",1951528.96
"ISAEC0","Ibuina",41843481.4
"JSLGA5","Vinci",74441214.29
"ARML14","Turim",4208049.55
"VERT15","Icatu",29353219.91
"CCROB6","Lakewood",4658647.15
"BCPSA4","IAM",228181605.75
"RSAN26","Nikos",387308.36
"MRSAA1","(fundo nao cadastrado)",24534378.3
"CCROB4","XPG",1817730.98
"EGIEB2","Somma",146229.42
"NTSD36","BB Asset",308460133.64
"BTEL13","(fundo nao cadastrado)",21483106.52
"CDAR11","BTG Asset",99593833.95
"ENEV18","Sparta",9426983.2
"RDORD9","VLGI",698258.47
"ELET17","Icatu",65941956.96
"JMCD27","IAM",159242188.88
"BRKPA4","ARX",91629921.71
"CGASA4","BRAM",65852400.35
"ENGIA6","ARX",271272.71
"MOVI34","Monte Bravo",7971784.95
"ENGIA5","Rafter",6521735.89
"NTSD25","Porto Asset",109667.22
"ALGTA4","Butiá",527821.2
"IGSN14","Valora",360123.16
"NTSD26","Sparta",83116104.01
"RDVE11","Oriz",340961.64
"PCHSD0","(fundo nao cadastrado)",104491.8
"DESK18","Vinland",34699992.11
"VLIM18","Sparta",7932288.84
"IOCHA3","Kadima",47318.29
"EEELA0","UBS",19635043.18
"VVRT11","AZ Quest",532833.46
"ISPE12","Bocaina",21693414.11
"IVIAA0","Valora",11549199.43
"NTSD16","Brainvest",554758.97
"TAEE16","Inter",17043888.93
"AEGP19","Polígono",2133758.68
"MRSAC2","IAM",280342541.72
"BRKU11","BTG Asset",23726761.09
"RENTD1","San WM",11318983.31
"ISAEC1","BB Asset",89738292.54
"EGIEA1","Inter",2163045.46
"TPER4B","(fundo nao cadastrado)",23.48
"CPGTC0","Mirabaud",1541056.84
"VERO12","Absolute",130789.86
"VBBR16","(fundo nao cadastrado)",41895508.55
"UNTE11","Ibuina",11813.36
"AGVL14","BRAM",1261174.09
"FBRI13","RB Asset",393270.74
"BRKPA4","Principal",1179486.62
"SVEA14","Occam",25521647.16
"ENTV12","Safra Asset",507968.58
"ENGIA5","Kinea",588259.35
"CSMGA7","Kinea",10630746.33
"ELTN15","Atena",219557.33
"AURP12","Portofino",2929550.07
"CEAP15","IAM",4441667.8
"FBRI13","Ibuina",13716460.72
"AESLA7","(fundo nao cadastrado)",11231074.11
"CASN13","Drys",505182.31
"ELET24","GHT4",1625291.34
"RUMOA4","Portofino",307538.03
"RIS422","AZ Quest",1143867.52
"EUFA17","ZSYS",535932.43
"CCROA5","Brainvest",480139.93
"ITPO14","BR Partners",994434.72
"BZGE11","AZ Quest",143509977.39
"PFOR16","JGP",62692476.67
"CTGE11","XPG",493444.19
"SERI11","Tenax",2578888.01
"RALM21","Vinland",73503813.15
"CEED13","(fundo nao cadastrado)",782692.52
"LCAMD3","Drys",866241.96
"CTGE13","Lakewood",1106557.6
"ELET25","Regia",7389989.36
"SUZBB1","SAM",51147849.88
"ARTRA5","Monte Bravo",2029051.68
"SMFT29","Maud",610356.18
"RUMOA6","Valora",944150.65
"ENGIC9","Porto Asset",903155.08
"JALL15","Sparta",459295.26
"NTSD17","(fundo nao cadastrado)",251731121.88
"AEGP19","JGP",17620579.18
"NIGP12","XPG",8257716.78
"ELET25","Vinci",612619.4
"TRRG12","Citrino",2807697.89
"CAEC42","(fundo nao cadastrado)",8972616.92
"ISAEB8","Altera",2223710.1
"CSMGB8","San WM",21534978.57
"EGIEA0","BTG WM",417617.06
"SMFTA1","(fundo nao cadastrado)",4875952.89
"SAPRA2","Trígono",415040.68
"FISI15","Ibuina",7010558.49
"PCHSL2","IAM",436617942.09
"ENMTB3","BTG WM",146098.41
"CSMGB9","Rafter",353107.04
"FLLH13","(fundo nao cadastrado)",9529594.89
"RUMOA6","Nikos",2242655.08
"EKTR29","IAM",125385375.19
"PEJA11","Andbank",2595831.29
"RAIN11","XPG",86585.19
"HBSA12","AF Invest",6225377.28
"TBSP12","Oriz",1503540.97
"VALED1","San Tsy",302950921.83
"SBSPE3","SAM",25202869.19
"EGVG11","BRAM",19698209.56
"LVTC12","(fundo nao cadastrado)",5154019.63
"RENTE2","IAM",167803473.98
"SBSPD7","Valora",3129254.88
"CEPEB3","BRAM",31572936.62
"GASC28","Proteus",32340989.67
"ELET14","Daycoval",3399053.05
"CSRN19","Oriz",2152318.36
"GRRB24","BRZ",15628294.76
"AURE12","Portofino",1131177.52
"LORTA7","XPG",8480911.92
"TAEEA1","G5",737146.83
"ALUP18","Atena",269280.56
"ENGIA5","UBS",2726594.51
"ASAIA1","SFI",1056575.58
"TEPA11","Seven Pounds",6850341.38
"RODB11","(fundo nao cadastrado)",11155816.89
"ENERC7","(fundo nao cadastrado)",10246036.15
"CLCD17","BRAM",5742682
"LMTPB2","Vinci",1603915.38
"TAEE26","BRAM",43441900.35
"CEAB14","Safra Asset",94389538.56
"CEEDA0","Asset 1",3130846
"PRTE12","Portofino",22249.92
"EQTR11","AF Invest",237187.45
"CHTH11","XPG",19888329.98
"CUTI11","Andbank",562781.81
"SRTI11","BTG WM",1303547.97
"TFLEA6","BTG Asset",21212650.1
"CTEE29","BRAM",985878.32
"MILSA1","AMW",5078194.66
"RECV14","Novus",6332999.81
"MRSAB1","BTG WM",98028334.27
"NTSD36","Sulamérica",127179357.62
"SUZBA1","JGP",1273585.4
"RUMOB3","Galapagos",12097.35
"CHSF13","Vêneto",706778.56
"COMT11","Inter",7499114.63
"SIMH16","ARX",41244704.94
"MEAL14","(fundo nao cadastrado)",7929039.38
"AESLA7","SWM",1285461.96
"CPFGA2","Absolute",94005.62
"CASN34","Ibuina",18618763.52
"LOGGB1","Riza",3241478.2
"ORMA17","Regia",41140287.13
"CEED13","Safra Asset",519640.21
"ELTN19","Kinea",123465210.25
"NATUA3","(fundo nao cadastrado)",149713740.32
"CSAN18","Valora",1658850.33
"NIGP12","SAM",4393105.33
"BRKMA8","Vinland",11694112.62
"JSLGA5","Douro",206878.4
"CAEC32","BRAM",45593118.21
"VAMO34","BB Asset",2927282.95
"ELET24","Augme",14760500.39
"APRB18","Augme",4270173.56
"ENERA9","(fundo nao cadastrado)",49593108.86
"EGIEA1","Nikos",29201.11
"EUFA18","Sulamérica",39619399.78
"CSCF21","Angá",5396272.44
"NTSD36","Daycoval",2935769.45
"CEPEA6","ARX",53833321.78
"RSAN44","Capitânia",14273541.15
"JSMLA5","Polo",3092960.98
"OPCT16","Vox",507690.5
"CDES11","Newave",130704.21
"RMSA12","Pátria",1733337.98
"CSAN18","Kinea",200153546.69
"PASS14","SAM",161222024.46
"CSNAA4","Sparta",69164.17
"PCHSH2","ARX",21269615.86
"VERTA2","Jive",30939208.63
"ELET32","San WM",7700619.71
"NEOE26","ARX",207720.49
"GRRB24","Valora",1720303.39
"COLNA3","SAM",88756930.39
"UQFN15","UBS",39058467.34
"HFCK11","Capitânia",21209854.44
"CEEBB8","XPG",8449533.64
"MRSAC1","Galapagos",50318.31
"VEBMA6","Porto Asset",30697416.68
"BCPSA5","Sparta",2751234.39
"MRSAB1","Douro",307450.81
"DASAB4","BTG WM",1066989.32
"AMERE2","BTG Asset",3983.55
"BRKMA8","Valora",23566003.88
"TPER21","SAM",0.06
"AEGPB5","Vinci",80671912.24
"DASAC2","AZ Quest",51273208.68
"BPES11","Rio Bravo",7087915.61
"EKTRB3","Nikos",107147.54
"ASCP13","IAM",481099.87
"CGASA2","BB Asset",93771360.04
"EGVG21","ARX",3399103.26
"RISP22","Inter",40107.38
"GASC28","Oriz",7204925.33
"BSA3A0","San WM",4777406.71
"FURN21","BBM Asset",138720.42
"ELTN16","Paramis",511177.31
"CEAB13","Porto Asset",44652770.15
"TAEEB2","ASA",539472.55
"CSNAA1","Andbank",111283.02
"PALFA7","XPG",65914269
"LCAMD1","IAM",35156252.27
"VAMO22","BNP",693435
"CEEBB7","Paramis",520401.25
"WNTY12","AF Invest",5116084.73
"RDORF1","XPG",1724808.23
"ASAIA2","Icatu",69447213.32
"HAPV15","DAO",153167.52
"AALR13","Augme",4157180.6
"MNRVA1","Principal",952110.18
"COCEB2","Vinland",93711089.35
"CERT11","Riza",13385615.27
"CSNAA1","Journey",1045893.08
"LIGHD2","BTG Asset",13927094.19
"MRSAB2","BB Asset",171327394.97
"UTPS21","Absolute",35776890.66
"CTGE15","ARX",29820123.8
"ECER12","Vinland",556206.53
"VLIM28","Occam",8090530.32
"HGLB13","Augme",25854409.87
"ENMTA4","Inter",3742356.33
"PALFA6","Tivio",30181065.33
"VAMO23","Valora",16561514.14
"RRRP13","Vêneto",68794.71
"USIM39","Daycoval",8574592.54
"ARML15","Vêneto",602710.77
"TIET29","Portofino",2149699.15
"PEJA11","RB Asset",134450.14
"ELPLA7","BDR",694648.83
"DASAC2","Vinci",22839728.12
"BRST11","San WM",264756.01
"RIPR13","BTG WM",14988800.52
"ISAEB0","XPG",51606863.91
"CBRDA8","Legacy",5275341
"ARTRA5","Regia",47547048.04
"ELET17","UBS",17400346.48
"ELTE12","BRAM",126205103.55
"MRFGA1","Aramus",601363.35
"EDPT11","BTG WM",776871.39
"PEJA21","Black Swan",95642.71
"ANIM15","Regia",24805458.5
"AGEO15","IAM",82173600.28
"SAELA7","XPG",1142874.26
"EQPA18","BBM Asset",4964781.91
"ENMTA5","BTG WM",1880962.09
"CGOS13","Porto Asset",1934345.06
"SBSPH0","ASA",976641
"ELET16","San WM",52980681.03
"CEEBC4","ARX",1542753.63
"ALIG13","Sparta",3674794.19
"CIEL19","Sulamérica",66071768.73
"PEJA21","XPG",7386872.97
"CCROB6","BBM Asset",3602454.21
"LORTA7","San WM",29263806.06
"RUMOA6","Scalare",5035866.51
"CHSF14","Sparta",13413808.18
"CESE32","UBS",58048911.68
"CASN24","Sparta",5324576.56
"TFLEA4","Riza",1389364.99
"EBTE15","(fundo nao cadastrado)",8137422.11
"PALFA4","Safra Asset",201267010.11
"OMGE41","Kinea",1686294
"VAMOA0","Altera",40208.67
"ECER12","ARX",25442621.44
"MOVI27","Novus",17105.44
"CSRNA3","XPG",200252101
"TPEN11","Kinea",956408.86
"GSTS13","XPG",3280876
"ELET23","4UM",501087.5
"SMFT18","Solis",583323.5
"TBSP12","BTG Asset",375376.6
"RADL15","Regia",1567856.79
"JSMLB5","BTG Asset",14303148.94
"ENEV16","Novus",471711.46
"TNTY21","Vinci",1474026.39
"VLIDA0","Rio Bravo",748920.76
"ENTV12","Legacy",50424254.26
"VBBR24","Valora",1223069.13
"RMGL11","(fundo nao cadastrado)",2445441.55
"CHTH11","IAM",649178778.3
"ISAEA9","Occam",14137336.48
"PLSB2A","XPG",8580413.06
"ENERB4","BTG WM",18867523.66
"USAS11","Tivio",684434.18
"SBSPE9","BR Partners",254868.23
"SAPRA1","Sparta",10279326.03
"MRSL3A","IAM",576126945.72
"RMGG12","Legacy",11871656.63
"CJEN13","Suno",4452884.96
"CTEE18","Safra Asset",47862570.75
"RODB11","BTG Asset",99632953.65
"CEEDA0","RB Asset",17753296.18
"MOVI37","(fundo nao cadastrado)",11246920.8
"TIET39","BRAM",1336222.46
"MVLV19","SFI",1518637.57
"ENEVA3","Nu Asset",782261.87
"ERDVA6","Tenax",276341.68
"GRRB16","(fundo nao cadastrado)",140375197.38
"TRCC11","Journey",1722551.43
"MRPH11","(fundo nao cadastrado)",0
"ENGIA5","XPG",2619863.91
"ELTN19","(fundo nao cadastrado)",670303279.39
"LORTB2","Nest",302982.47
"MGSP12","TAG",173444.3
"CMGDA0","BB Asset",16286397.44
"BION17","Legacy",33437604.72
"VLIM16","ASA",785598.49
"UNIP19","CEF Asset",26336835.16
"APFD19","SAM",53763044.57
"PALFA3","Sparta",1148347.81
"CBVV13","IAM",75375497.2
"TEPA13","RB Asset",31212288.08
"RDORB9","Principal",5957526.85
"IOCHA4","Vinland",21024429.97
"CMGD27","BTG WM",1933068.62
"CEAB14","Franklin Templeton",4733668.44
"EQTC11","Galt",949543.79
"FORB11","Riza",5303894.77
"CSRNB2","BRAM",653303.98
"RUMOA4","San WM",17106802.91
"IRJS15","Legacy",38819097.36
"PLSB1A","(fundo nao cadastrado)",6403667.3
"CTGE15","Safra Asset",21039365.88
"LORTB2","Integral",1849237.8
"QUAT14","IAM",325752454.16
"RESA17","Galt",165632.57
"TRRG12","BRAM",162779333.89
"CTGE13","Safra Asset",61513387.17
"GASC28","Valora",9092649.37
"ESAM14","BR Partners",167955.89
"NEOE26","BBM Asset",126610.57
"RMSA12","Icatu",79990874.52
"MGLUA0","Kinea",236197573.26
"ELTN37","TAG",717897.72
"EOAT11","IAM",54446664.46
"MSGT23","Trígono",67185.5
"CRCG12","Butiá",460438.87
"TPER4C","(fundo nao cadastrado)",30.12
"CGOS28","BB Asset",116054030.95
"VP1E11","(fundo nao cadastrado)",28280.38
"CPFPB8","BB Asset",128329958.21
"TIET29","Butiá",305483.56
"SAJO12","SAM",27335884.13
"EGIED1","Amazonia",8388289.14
"ENGIB9","BTG WM",50901155.51
"AURE12","Douro",755195.66
"SBSPD7","Vinci",10412074.05
"EGIEB1","UBS",16432843.89
"NTSD17","Troon",309550.4
"HARG11","UBS",49142769.57
"MRSAB2","AF Invest",1552083.58
"ENGIA8","ARX",1297509.25
"DMCA22","Legacy",236794.48
"ENGIC5","AZ Quest",4781993.55
"ENGIB9","Douro",860896.87
"UNDAC3","Drys",278873.59
"RNDNB0","SFI",1058390.54
"FBRI13","BR Partners",438999.91
"PALFA8","(fundo nao cadastrado)",543927117.28
"PALFB6","Galt",206409.37
"CPIS16","XPG",152481933.15
"EDPY11","(fundo nao cadastrado)",422810402.21
"CBAN12","Daycoval",5638612.68
"CEEBA6","M8",17576701.82
"XNGU17","Sparta",4402378.75
"SBSPH0","Kinea",22209901.46
"ASCP23","BR Partners",1347748.58
"BSA3A0","Trígono",935495.75
"WETE11","(fundo nao cadastrado)",682710.15
"ALGTA4","Altera",527821.2
"ARTRA1","Paramis",1552705.94
"QUAL16","Safra Asset",19132337.08
"RUMOA3","Legacy",1478094.48
"ITSA17","BRAM",119154245.23
"VERO44","Vêneto",543539.43
"AURP13","BTG Asset",26424881.02
"CEED12","SAM",16848768.54
"CEEBA6","Monte Bravo",10449696.5
"CTEE2B","BTG WM",452192.98
"OMGE13","Novus",2183334.5
"VIXL18","Asset 1",2043728.96
"NEOE16","Tivio",4235636.14
"TSSAA9","IAM",18532580.08
"CLIS13","Sparta",31056014.53
"CPLDA0","CEF Asset",276245054.23
"EXSE11","Vinland",28289333.24
"EQPA19","Inter",1571011.12
"FLCLB9","Occam",3047994.44
"CPFGA2","UBS",5693723.28
"CTEE2B","IAM",2836579.12
"CLCD19","(fundo nao cadastrado)",149833886.92
"BTEL13","Portofino",2173303.66
"CGOS34","Vinland",821089.91
"EXSE11","Regia",42054644.6
"ASAI22","XPG",62186761.09
"WIZC12","Asset 1",1919272.11
"CESPA2","San WM",21669091.76
"ENGIB2","Andbank",317113.3
"EGVG11","Vinland",35546.62
"OVSAA8","Integral",1463444.48
"MSGT13","ARX",26320921.5
"CSAN15","AZ Quest",70083632.23
"JTEE12","San WM",8245192.13
"ECPN11","Perfin",14983633.2
"ERDVA6","Brainvest",822861.27
"EQTC11","(fundo nao cadastrado)",213894.63
"CGASA2","Ibuina",10480330.72
"ANHBB6","Atena",423110.15
"HAPV28","IAM",509854239.52
"BRST11","Tenax",1335126.73
"CSRNB2","XPG",10684577.39
"SBSPB6","SAM",1303152.28
"ABSP12","Vinci",1025557.67
"RDORE4","BRAM",71992717.76
"ENERB6","BTG Asset",8201660.29
"CPLDA1","Augme",5241337.75
"OVSAA9","Vinci",3260068.6
"CRNP13","Franklin Templeton",600337.04
"ENGIA1","(fundo nao cadastrado)",4863884.21
"CSRNA0","(fundo nao cadastrado)",222185040.48
"MEZU12","IAM",53262824.39
"KLBNA5","AF Invest",2780263.71
"XVII14","Occam",21793310.57
"ETBA12","ARX",8495741.99
"ISAEB8","BRAM",41003910.41
"AEGPB5","BNP",45825513.14
"TIET29","Tenax",5273834.29
"EEELA1","BRAM",97039898.79
"EUFA17","Paramis",1057930.61
"RIS412","Suno",301015.06
"RUMOA3","Nikos",1615871.61
"AERI11","BTG WM",289134.96
"CGOS16","UBS",29757801
"SUMI39","JGP",11062491.91
"MGLUA0","DAO",256731.35
"MILS18","Sparta",4728647.04
"AEGPA9","BTG WM",733585.6
"COCE18","Sulamérica",1030935.75
"TIET19","BTG WM",9942552.88
"CHTH11","Sparta",43380124.02
"RSAN15","AMW",2131235.11
"IPIL11","(fundo nao cadastrado)",158291.84
"RATL11","XPG",754366.7
"MSGT33","Vinci",9770994.06
"QUAT13","(fundo nao cadastrado)",3962576.6
"RODB11","Regia",61683281.6
"NTSD18","BTG Asset",101767703.78
"MSGT23","Portofino",1087285.26
"ERDVC4","Bocaina",606471.44
"ENSEB4","IAM",101190945.72
"RSAN16","Brainvest",183052.05
"CGOS34","Valora",1591564.67
"RDORD3","Regia",105836838.29
"ETEN22","IAM",848143.22
"ENERB4","Vinland",13558018.69
"CEED13","Sparta",7842534.3
"JSLGA5","Somma",4849441.92
"CLTM14","SPX",19670860.11
"PETR17","TAG",117695.75
"PRLG17","Investcoop",5093982.96
"RIS414","Sparta",39266498.87
"TAEED2","BR Partners",844125.4
"SBSPC3","SAM",8197243.48
"RODB11","Polo",26650265.39
"ELTN15","BTG WM",10607365.82
"EQPA18","IAM",142868102.14
"CPLD29","Porto Asset",229503.12
"ARTRA5","AZ Quest",74524679.24
"EKTRA3","Kadima",50056.58
"BARU11","JGP",62952062.33
"SUZB29","BTG WM",206034.38
"FEPS11","Vinci",5391615.06
"IOCHA5","BRAM",33054106.97
"HBSA21","SPX",4355996.35
"NIGP12","BRAM",378651551.63
"RENTE2","Kinea",113728242.28
"EQPA19","BB Asset",10352670.65
"USAS22","BRAM",26767946.91
"MVLV19","AF Invest",4277852.31
"AESLA5","Sparta",1278947.64
"MVLVA1","UBS",14962457.62
"ARML14","Valora",2601359.21
"INEL12","Regia",239093574.16
"NRTB11","BTG WM",1711579.82
"ITGT12","SAM",197372.77
"CHSF13","Newave",1404763.6
"VAMO24","Icatu",35595427.44
"CGOS34","Inter",31493.86
"CMGDB2","BR Partners",210531.69
"EGVG21","Iridium",1397475
"PALFB3","Absolute",15397017.18
"VBBR24","Kinea",123690997.07
"KLBNA5","Andbank",2833053.51
"ENEV16","Turim",140731.6
"VLIM27","XPG",12789118.36
"TJMM11","(fundo nao cadastrado)",627802.45
"RENTE9","JGP",53578881.45
"ASAI22","Lifetime",310687.15
"BTEL13","BTG WM",86143334.15
"TNTY11","JGP",32525948.31
"CDES11","Augme",573264.06
"RSAN34","Trígono",634.1
"AURP13","Occam",5181349.22
"ETEN12","Porto Asset",1129800.56
"RISP22","AZ Quest",1947970.37
"CGOS34","Riza",109103.73
"USAS12","BB Asset",671239.05
"CAPP11","Safra Asset",162944515.48
"ELFA12","Vinland",14294494.22
"USIMA0","Ibuina",7233057.99
"ENAT14","RB Asset",9326979.26
"COMR15","RB Asset",719380.37
"TAEEA4","Nikos",97229.89
"CXER12","Plural",0
"RIGEA3","MAG",159181.29
"RHOL11","Legacy",26351675.96
"IGSN15","XPG",23923675.1
"CSANA0","ARX",9652908.18
"XNGU17","Absolute",100932.59
"EQUA11","Black Swan",384626.17
"EBENA4","BB Asset",104314280.19
"CART13","IAM",209042012.02
"EUFA18","Integral",427716.72
"EGIE27","BTG WM",4673129.72
"CPLD38","Sparta",11490270.22
"EQTN11","ARX",20350.51
"RDORD4","IAM",121046063.97
"HZTC14","Rubik",77650.88
"LMTP17","Legacy",10584498.97
"CTEE29","Inter",104895.51
"PCHSF2","ARX",1911325.89
"CPCC16","BB Asset",70963594
"LORTB2","M8",10447671.2
"EBENA4","Sparta",5046473.89
"TAEE16","Valora",8743158.15
"TAEEC2","UBS",311764.01
"AEGPB3","UBS",16159713.46
"CSAN18","BTG Asset",72762366.25
"VIXL18","Trígono",3321719.68
"ESAM14","Tivio",1348474.26
"TOME12","Portofino",1321885.89
"VBBR14","Porto Asset",372143.05
"TIET29","Tivio",8530787.91
"CSMGB8","SAM",21933590.47
"MGPRA0","ARX",91633945.85
"SSCF12","Riza",698658.78
"LGEN11","Sparta",7353740.21
"TAEE18","BRAM",14798985.54
"CCROB4","BRAM",2143387.84
"VLIDA0","Somma",2631921.51
"VAMO34","Polo",4700999.6
"VLIM15","Absolute",37479258.14
"TSSA11","Jive",1459044.57
"SNGO19","XPG",2581714.42
"VYTT12","(fundo nao cadastrado)",14569245
"CBOH11","SAM",17351361.98
"GASC28","BTG Asset",16324446.24
"VAMO33","BNP",94679.63
"CMIN11","Trígono",484087.95
"NTEN11","Absolute",12505324.62
"HAPV21","Porto Asset",617765.63
"MRSAC2","San WM",19182279.16
"THOP11","Legacy",42345096.97
"CCROB6","ITAU Tsy",61842131.17
"EQPA17","BRAM",104595051.99
"EKTRA6","IAM",4637974.06
"WNBR12","(fundo nao cadastrado)",132777.65
"USIMA0","M8",14284572.96
"CTGE13","Mirabaud",1037397.74
"ENMTB5","Plural",6763036.13
"IRBR12","Vinci",4717434.18
"RDORD3","Turim",3644885.64
"VERTA8","Brainvest",459063.67
"ARTRA7","Riza",1039815.35
"ENMTC2","Tivio",12497039.51
"GASP29","UBS",185691
"TRES11","Mirabaud",4947126.42
"ELET24","AZ Quest",14821171.91
"CSRN19","XPG",2186893.78
"TRCC11","Absolute",223765.52
"SUZBA1","BTG Asset",10028695.64
"CEPEA7","BB Asset",24214055.7
"CGOS18","Brainvest",161907.26
"SMFT18","Vinland",263679.44
"RENTC4","Polígono",503920.27
"CASN24","Mirabaud",373853.25
"PFOR15","(fundo nao cadastrado)",55716173.01
"ENERC7","UBS",20251696.08
"KLBNA5","BTG WM",19348098.77
"JSMLA5","Paramis",76357.47
"ENAT33","Riza",4210517.86
"ETBA12","Butiá",191099.6
"SBSPF3","BRAM",42632681.25
"AMERF2","(fundo nao cadastrado)",108826012.22
"EGIE27","Inter",3780712.7
"ENGIB2","XPG",205317.42
"RSAN34","Plural",2647360.67
"RDORC7","Wise",815543.31
"TSSA16","IAM",6154262.7
"RSAN34","Absolute",847155.41
"SUZBC1","San WM",13481315.55
"CCROA7","Asset 1",2028102.14
"CASN14","UBS",9753182.43
"AURP13","UBS",27181358.01
"USIMA0","Franklin Templeton",15016053.49
"CSNAA5","Rio Bravo",71314.03
"EGIE19","Oriz",123621.82
"SMTO14","Sparta",1229824.68
"DASAB5","Integral",391893.12
"MDRO18","Safra Asset",10364151.12
"CSRNA3","Safra Asset",96608201.93
"SMFT29","Daycoval",16492580.28
"AURE13","BRAM",451233986.76
"AGVL14","SAM",3680956.98
"ENGIA1","Paramis",445668.37
"CPLDA1","Riza",10482675.5
"RESA27","BB Asset",5358102.86
"CART13","Rubik",83099.22
"HYPEA5","Franklin Templeton",23979505.01
"CEEBA6","Mirabaud",1318125.9
"VIXL26","Daycoval",5121510.49
"EKTRA1","Valora",621275.39
