Data,Ativo,Indexador,DurationAnos,VolMercado,PU_mid,Taxa_mid,RefSpread,Spread,SpreadFmt
2026-01-13,TRPLA4,IPCA_SPREAD,5.40,3211,1070.4235,7.0899,B33,-71,B33 −71bps
2026-01-13,GASC28,IPCA_SPREAD,8.00,16149,1076.5929,7.2035,B37,-32,B37 −32bps
2026-01-13,TRPLB7,IPCA_SPREAD,8.22,17566,1033.2704,7.0589,B37,-46,B37 −46bps
2026-01-13,SUMI19,IPCA_SPREAD,3.98,2928,976.0604,11.0550,B31,321,B31 +321bps
2026-01-13,VALEB1,IPCA_SPREAD,4.77,14878,1062.7120,6.1501,B32,-165,B32 −165bps
2026-01-13,BRKPA2,DI_SPREAD,2.01,200270,1100.3860,2.0491,CDI,2.0491,CDI +2.05%
2026-01-13,RODB11,DI_SPREAD,2.38,200572,1519.4873,,,,
2026-01-13,PCHSA9,,3.23,200000,106.3265,,,,
2026-01-13,VLIDA0,DI_SPREAD,1.27,417410,1043.5244,1.3950,CDI,1.395,CDI +1.40%
2026-01-13,MOVI17,DI_SPREAD,0.12,385762,528.4409,2.5687,CDI,2.5687,CDI +2.57%
2026-01-13,RSPA11,,5.39,48136,1046.4453,,,,
2026-01-13,ARTRA1,DI_SPREAD,0.56,500868,704.4555,1.1801,CDI,1.1801,CDI +1.18%
2026-01-13,ETEM11,,3.09,22899235,763.3078,0.7492,,,
2026-01-14,KLBNA2,DI_PERCENTUAL,1.38,1163380,10772.0347,103.9384,CDI,0.5144,CDI +0.51%
2026-01-14,LORTB1,,1.05,1179386,1086.9917,1.2191,,,
2026-01-14,BHSA11,IPCA_SPREAD,7.17,491660,1059.6129,,,,
2026-01-14,EGIE19,,0.35,83126,704.4607,9.0151,,,
2026-01-14,UNIP19,DI_SPREAD,2.44,11579892,1047.2906,1.0800,CDI,1.08,CDI +1.08%
2026-01-14,RENTC8,DI_SPREAD,2.06,13597712,1076.5349,1.2996,CDI,1.2996,CDI +1.30%
2026-01-14,VALEB1,IPCA_SPREAD,4.77,626013,1031.3228,6.7742,B32,-101,B32 −101bps
2026-01-14,EGIEB5,IPCA_SPREAD,6.15,1621944,1076.2733,6.4250,B35,-106,B35 −106bps
2026-01-14,ISAEA9,IPCA_SPREAD,8.81,6967626,1032.0879,6.8842,B40,-44,B40 −44bps
2026-01-14,ALGAA2,DI_SPREAD,1.73,9827,1091.8596,1.0667,CDI,1.0667,CDI +1.07%
2026-01-14,SBSPB6,IPCA_SPREAD,0.94,321112,1366.4344,7.5750,B27,-272,B27 −272bps
2026-01-14,ELET14,IPCA_SPREAD,3.55,474648,1096.1845,7.1255,B30,-71,B30 −71bps
2026-01-14,RIS414,IPCA_SPREAD,4.33,5215051,1.0754,7.9370,B31,10,B31 +10bps
2026-01-14,ENAT23,PREFIXADO,3.05,93684,986.1509,,,,
2026-01-14,VALED1,IPCA_SPREAD,7.66,414597,1071.3102,6.2166,B37,-127,B37 −127bps
2026-01-14,CSNAA2,DI_SPREAD,0.79,184242,921.2124,10.0750,CDI,10.075,CDI +10.07%
2026-01-14,RHOL11,,0.63,467429,1374.7905,2.9872,,,
2026-01-14,CONX12,IPCA_SPREAD,1.33,23424,1115.4353,11.6898,B28,381,B28 +381bps
2026-01-14,ENTV12,IPCA_SPREAD,2.26,53665,1341.6320,,,,
2026-01-14,DASAC5,DI_SPREAD,3.56,314741,996.0166,3.0001,CDI,3.0001,CDI +3.00%
2026-01-14,VBBR16,DI_SPREAD,3.09,1089201,1039.3137,1.1400,CDI,1.14,CDI +1.14%
2026-01-14,CEEBD2,IPCA_SPREAD,6.91,199928558,967.9427,6.9393,B35,-55,B35 −55bps
2026-01-14,BRKPA0,DI_SPREAD,0.65,1346349,406.5063,1.5649,CDI,1.5649,CDI +1.56%
2026-01-14,OVSAA8,DI_SPREAD,1.98,3833300,1024.6725,2.3009,CDI,2.3009,CDI +2.30%
2026-01-14,EQTL17,DI_SPREAD,2.11,919319,1051.8529,0.6451,CDI,0.6451,CDI +0.65%
2026-01-14,CMIN12,IPCA_SPREAD,4.71,29544,1055.1343,9.4951,B32,172,B32 +172bps
2026-01-14,BRKPA4,DI_SPREAD,3.06,85028467,1022.6774,2.2001,CDI,2.2001,CDI +2.20%
2026-01-14,PETR38,IPCA_SPREAD,10.44,144145,1083.7959,,,,
2026-01-14,SBSPH0,,2.22,2000887,1066.0026,1.0002,,,
2026-01-14,RIS422,IPCA_SPREAD,7.58,51295,10.6642,8.1951,B37,71,B37 +71bps
2026-01-14,CBAN32,IPCA_SPREAD,4.15,99916,1448.0566,7.4200,B31,-42,B31 −42bps
2026-01-14,CBAN52,IPCA_SPREAD,4.15,3145949,1452.4236,7.3475,B31,-49,B31 −49bps
2026-01-14,TAEEB2,IPCA_SPREAD,2.48,184769,1133.5551,6.9839,B29,-90,B29 −90bps
2026-01-14,EGIE49,IPCA_SPREAD,1.84,6665,1332.9235,7.3350,B28,-54,B28 −54bps
2026-01-14,HYPEB1,DI_SPREAD,3.31,1012426,1012.4263,0.8000,CDI,0.8,CDI +0.80%
2026-01-14,CVRDA6,IGP-M,51.77,289482,41.0612,,,,
2026-01-14,SUZBA1,DI_SPREAD,3.74,50020691,1032.1632,0.5801,CDI,0.5801,CDI +0.58%
2026-01-14,CERT11,IPCA_SPREAD,2.59,340531,1135.1024,7.2500,B29,-63,B29 −63bps
2026-01-14,CESPA2,IPCA_SPREAD,2.76,5126,1281.4379,7.3851,B29,-49,B29 −49bps
2026-01-14,MVLV19,DI_SPREAD,0.62,7627167,1045.3902,3.2022,CDI,3.2022,CDI +3.20%
2026-01-14,MOVIA3,DI_SPREAD,0.54,35632,1048.0037,3.6745,CDI,3.6745,CDI +3.67%
2026-01-14,CGEE23,IPCA_SPREAD,5.46,535194,976.6307,9.6950,B33,192,B33 +192bps
2026-01-14,CGASA2,IPCA_SPREAD,7.35,23850,1084.0725,6.7645,B37,-73,B37 −73bps
2026-01-14,CGEE13,IPCA_SPREAD,5.46,8361210,958.5246,10.0198,B33,224,B33 +224bps
2026-01-14,ORIG21,PREFIXADO,4.20,115424,978.1655,,,,
2026-01-14,CBAN12,IPCA_SPREAD,4.16,1277090,1433.3219,7.3286,B31,-51,B31 −51bps
2026-01-14,ENGIB2,IPCA_SPREAD,6.18,191443,1075.5225,6.5148,B35,-98,B35 −98bps
2026-01-14,EQTR11,IPCA_SPREAD,6.01,48755,1189.1459,,,,
2026-01-14,ENERC7,IPCA_SPREAD,8.38,31024,1069.8011,6.5219,B40,-80,B40 −80bps
2026-01-14,RUMOA2,IPCA_SPREAD,1.42,278082,1390.4085,7.3951,B28,-48,B28 −48bps
2026-01-14,PETR18,IPCA_SPREAD,6.78,390924,1010.1406,,,,
2026-01-14,SBSPF3,IPCA_SPREAD,8.17,200348,1171.6269,6.7201,B37,-77,B37 −77bps
2026-01-14,ENEV28,IPCA_SPREAD,7.27,28633,1145.3154,7.0887,B37,-40,B37 −40bps
2026-01-14,SAELB7,IPCA_SPREAD,8.41,29565541,1018.0621,7.1129,B40,-21,B40 −21bps
2026-01-14,FLCLB9,IPCA_SPREAD,8.41,5776714,1020.9816,7.0788,B40,-24,B40 −24bps
2026-01-14,VALEA0,IPCA_SPREAD,6.33,474428,1035.8695,6.8994,B35,-59,B35 −59bps
2026-01-14,ELET16,IPCA_SPREAD,6.13,42934,1129.8351,6.1601,B35,-133,B35 −133bps
2026-01-14,SAELA7,IPCA_SPREAD,6.65,21845326,1027.0487,7.0996,B35,-39,B35 −39bps
2026-01-14,TAEEB0,IPCA_SPREAD,11.96,380894,1007.6553,6.4651,B50,-64,B50 −64bps
2026-01-14,PETR28,IPCA_SPREAD,8.68,30313,1010.4388,6.7551,B40,-56,B40 −56bps
2026-01-14,TRPLA7,IPCA_SPREAD,9.38,36170,1130.3091,6.8203,B40,-50,B40 −50bps
2026-01-14,ENGIA1,,0.17,136985,1457.2863,9.5751,,,
2026-01-14,PETR17,IPCA_SPREAD,2.91,50651,1298.7536,6.6315,B29,-125,B29 −125bps
2026-01-14,VALEC1,IPCA_SPREAD,6.63,509960,1042.8637,6.5073,B35,-98,B35 −98bps
2026-01-14,SMFT19,,2.26,4481470,1051.9883,0.9095,,,
2026-01-14,EGIE29,IPCA_SPREAD,1.86,277391,1340.0533,7.3085,B28,-57,B28 −57bps
2026-01-14,SABP12,IPCA_SPREAD,6.16,289994,1137.2314,,,,
2026-01-14,ELET42,IPCA_SPREAD,1.66,42545,1372.4160,7.2836,B28,-60,B28 −60bps
2026-01-14,IRJS14,IPCA_SPREAD,6.79,669122,1243.7205,8.8154,B35,133,B35 +133bps
2026-01-14,VBBR15,DI_SPREAD,2.17,6145651,1057.0435,0.9945,CDI,0.9945,CDI +0.99%
2026-01-14,ITPO14,IPCA_SPREAD,5.05,201159,1396.9391,,,,
2026-01-14,CTEE1B,IPCA_SPREAD,4.44,341993,1183.3655,7.0641,B31,-78,B31 −78bps
2026-01-14,ENGIA9,IPCA_SPREAD,3.18,59888,1109.0318,6.6250,B30,-122,B30 −122bps
2026-01-14,ENMTA4,IPCA_SPREAD,3.64,16779,1198.5165,7.3026,B30,-54,B30 −54bps
2026-01-14,RRRP14,,2.15,22917,1091.2636,,,,
2026-01-14,IVIAA0,IPCA_SPREAD,5.65,215308,1015.6032,7.9241,B33,14,B33 +14bps
2026-01-14,ENEV13,IPCA_SPREAD,0.84,128068,895.5802,7.9151,B27,-238,B27 −238bps
2026-01-14,ELET23,IPCA_SPREAD,4.13,197534,1197.1764,7.1064,B31,-73,B31 −73bps
2026-01-14,JTEE11,IPCA_SPREAD,3.38,601316,980.9398,7.2700,B30,-57,B30 −57bps
2026-01-14,BTEL13,PREFIXADO,3.62,91895,1068.5464,14.1250,DI,0.535,DI +0.54%
2026-01-14,BTEL23,IPCA_SPREAD,4.16,22627,1028.5180,8.4776,B31,64,B31 +64bps
2026-01-14,VALE48,IPCA_SPREAD,1.35,1221933,1379.1564,6.4685,B28,-141,B28 −141bps
2026-01-14,ENGIB6,IPCA_SPREAD,4.00,831342,1137.2665,7.1601,B31,-68,B31 −68bps
2026-01-14,SBSPE9,IPCA_SPREAD,3.81,102454,1138.3735,,,,
2026-01-14,VERTB5,,2.57,13662796,1026.8918,3.4100,,,
2026-01-14,AEGE17,DI_SPREAD,4.01,3119851,1024.2454,3.1601,CDI,3.1601,CDI +3.16%
2026-01-14,CAEC22,DI_SPREAD,1.82,100248,1033.4798,1.2813,CDI,1.2813,CDI +1.28%
2026-01-14,CGASB1,IPCA_SPREAD,8.24,18283,1075.4969,6.7201,B37,-77,B37 −77bps
2026-01-14,CERR18,IPCA_SPREAD,5.51,33468,1014.1896,8.9951,B33,122,B33 +122bps
2026-01-14,ENGIA6,IPCA_SPREAD,1.57,150580,1158.3068,7.0896,B28,-79,B28 −79bps
2026-01-14,RUMOA5,IPCA_SPREAD,3.11,196364,1182.9174,7.0666,B30,-77,B30 −77bps
2026-01-14,CPLD26,IPCA_SPREAD,3.48,27280,1186.0794,,,,
2026-01-14,VALEC0,IPCA_SPREAD,8.79,667024,1095.2781,6.1537,B40,-117,B40 −117bps
2026-01-14,TRPLB4,IPCA_SPREAD,7.83,179731,1069.8304,7.0403,B37,-45,B37 −45bps
2026-01-14,RENTA5,DI_SPREAD,3.80,264495,1116.0127,1.3570,CDI,1.357,CDI +1.36%
2026-01-14,DASAA6,,0.88,406032,1030.5375,2.4982,,,
2026-01-14,LORTB9,,2.18,596552,1078.7562,1.4364,,,
2026-01-14,ELET24,DI_SPREAD,1.40,4427471,1063.7844,0.9708,CDI,0.9708,CDI +0.97%
2026-01-14,DASAA5,,0.55,351256,417.6650,2.1996,,,
2026-01-14,QUAL16,DI_SPREAD,0.79,1153022,506.3779,2.4482,CDI,2.4482,CDI +2.45%
2026-01-14,HAPV15,DI_SPREAD,2.71,252996,1003.9517,1.8433,CDI,1.8433,CDI +1.84%
2026-01-14,RSAN15,DI_SPREAD,0.34,99061,1021.2424,2.0000,CDI,2,CDI +2.00%
2026-01-14,RDORE4,DI_SPREAD,4.67,1325537,1052.8493,1.2817,CDI,1.2817,CDI +1.28%
2026-01-14,IOCHA4,DI_SPREAD,1.47,95191,1046.0510,1.0438,CDI,1.0438,CDI +1.04%
2026-01-14,PFOR15,DI_SPREAD,2.37,442261,1053.0031,1.5479,CDI,1.5479,CDI +1.55%
2026-01-14,VBBR18,DI_SPREAD,3.33,590271,1002.1572,1.0559,CDI,1.0559,CDI +1.06%
2026-01-14,COLNA3,DI_SPREAD,3.17,3889577,1067.0992,0.9527,CDI,0.9527,CDI +0.95%
2026-01-14,AEGPB3,DI_SPREAD,3.35,1537983,1051.9722,2.0470,CDI,2.047,CDI +2.05%
2026-01-14,RDORC9,DI_SPREAD,2.92,1951498,1098.1983,0.9688,CDI,0.9688,CDI +0.97%
2026-01-14,PFOR16,DI_SPREAD,2.76,2685292,1075.8382,1.5949,CDI,1.5949,CDI +1.59%
2026-01-14,ISPE13,DI_SPREAD,2.30,3423033,1128.2245,2.3521,CDI,2.3521,CDI +2.35%
2026-01-14,NTSD35,DI_SPREAD,3.37,21663,1083.1460,1.0950,CDI,1.095,CDI +1.10%
2026-01-14,VERTA8,,3.15,2000583,1042.5134,1.9985,,,
2026-01-14,AEGE16,DI_SPREAD,3.28,1418905,1101.6340,,,,
2026-01-14,CCROA7,DI_SPREAD,1.70,188280,1006.8474,0.4840,CDI,0.484,CDI +0.48%
2026-01-14,CSNAA5,IPCA_SPREAD,4.70,72335,753.4928,14.2485,B32,647,B32 +647bps
2026-01-14,CCROB6,IPCA_SPREAD,5.46,111535,1186.5469,7.2919,B33,-49,B33 −49bps
2026-01-14,CGOS16,IPCA_SPREAD,6.29,72786,1010.9213,7.5351,B35,5,B35 +5bps
2026-01-14,PETR27,IPCA_SPREAD,6.74,138242,1181.5537,,,,
2026-01-14,MSGT23,IPCA_SPREAD,6.38,196932,1058.7749,,,,
2026-01-14,CTEE29,IPCA_SPREAD,6.66,49829,996.5886,7.1750,B35,-32,B35 −32bps
2026-01-14,PLSB1A,IPCA_SPREAD,2.79,108532,1142.4469,8.1348,B29,25,B29 +25bps
2026-01-14,ALIG13,IPCA_SPREAD,3.78,59327,885.4733,7.2900,B30,-55,B30 −55bps
2026-01-14,NEOE16,IPCA_SPREAD,1.77,29966,1362.1133,7.0918,B28,-79,B28 −79bps
2026-01-14,ENEV15,IPCA_SPREAD,2.62,17341,1333.8969,7.1036,B29,-78,B29 −78bps
2026-01-14,ENEV18,IPCA_SPREAD,4.23,34444,1148.1439,7.2848,B31,-56,B31 −56bps
2026-01-14,PETR26,IPCA_SPREAD,2.33,289466,1385.0053,6.6969,B29,-118,B29 −118bps
2026-01-14,SAPRA3,IPCA_SPREAD,4.09,238301,1191.5074,7.0936,B31,-75,B31 −75bps
2026-01-14,RUMOA6,IPCA_SPREAD,3.48,1145,1144.8825,7.6736,B30,-17,B30 −17bps
2026-01-14,JSMLA5,DI_SPREAD,2.67,5768697,966.4427,8.2501,CDI,8.2501,CDI +8.25%
2026-01-14,AZZA12,DI_SPREAD,2.65,7001604,1050.8185,1.5000,CDI,1.5,CDI +1.50%
2026-01-14,RIS424,IPCA_SPREAD,7.47,15514557,1.0957,7.8024,B37,31,B37 +31bps
2026-01-14,RSAN44,IPCA_SPREAD,2.21,761490,1083.2004,7.5699,B28,-31,B28 −31bps
2026-01-14,TAEED2,IPCA_SPREAD,7.21,21330,1066.5181,7.2436,B35,-25,B35 −25bps
2026-01-14,RISP12,IPCA_SPREAD,4.04,172130,10.9497,8.0572,B31,22,B31 +22bps
2026-01-14,ANHBA5,DI_SPREAD,2.92,10003562,1023.0684,0.5594,CDI,0.5594,CDI +0.56%
2026-01-14,ASAI18,DI_SPREAD,1.27,489301,1015.1481,1.5149,CDI,1.5149,CDI +1.51%
2026-01-14,CLCD18,DI_SPREAD,3.22,5003452,1064.5642,0.6992,CDI,0.6992,CDI +0.70%
2026-01-14,CMGDA2,DI_SPREAD,3.56,10004396,1059.7877,0.6297,CDI,0.6297,CDI +0.63%
2026-01-14,FURN21,IPCA_SPREAD,1.65,51389,1317.6661,,,,
2026-01-14,EDPT11,IPCA_SPREAD,3.31,35104,856.1973,7.5985,B30,-24,B30 −24bps
2026-01-14,NEOE26,IPCA_SPREAD,3.39,13355,953.9347,7.4201,B30,-42,B30 −42bps
2026-01-14,OPCT17,DI_SPREAD,2.38,10237022,1023.7022,1.3875,CDI,1.3875,CDI +1.39%
2026-01-14,BCPSA5,IPCA_SPREAD,2.39,1337561,1064.9370,6.9390,B29,-94,B29 −94bps
2026-01-14,SIMH16,DI_SPREAD,2.64,1500509,876.4654,,,,
2026-01-14,ENMTB5,IPCA_SPREAD,4.00,220730,1131.9506,7.2735,B31,-57,B31 −57bps
2026-01-14,LCAMD3,IPCA_SPREAD,2.42,110619,1117.3646,9.4201,B29,154,B29 +154bps
2026-01-14,RPTA14,IPCA_SPREAD,5.03,20956894,1091.5049,,,,
2026-01-14,ENGIB0,IPCA_SPREAD,4.02,71656,1038.4924,7.3336,B31,-51,B31 −51bps
2026-01-14,ENEV29,IPCA_SPREAD,7.10,156602,1143.0827,7.5345,B35,4,B35 +4bps
2026-01-14,CMIN21,IPCA_SPREAD,6.22,25533,880.4461,11.2501,B35,376,B35 +376bps
2026-01-14,CSNAB5,IPCA_SPREAD,6.31,4317,719.5366,12.9000,B35,541,B35 +541bps
2026-01-14,CMIN22,IPCA_SPREAD,6.40,141539,949.9249,10.5900,B35,310,B35 +310bps
2026-01-14,CMIN11,IPCA_SPREAD,4.27,19378,1076.5512,9.2951,B31,146,B31 +146bps
2026-01-14,TEPA12,IPCA_SPREAD,2.43,45157,1128.9201,9.6401,B29,176,B29 +176bps
2026-01-14,CSNAA4,IPCA_SPREAD,3.31,11703,975.2089,11.1800,B30,334,B30 +334bps
2026-01-14,DESK19,IPCA_SPREAD,4.48,30541554,1021.4567,8.1521,B31,31,B31 +31bps
2026-01-14,ENAT11,IPCA_SPREAD,1.68,99878,1189.0237,8.2950,B28,42,B28 +42bps
2026-01-14,VRDN12,IPCA_SPREAD,3.85,846934,1152.2915,8.7201,B31,88,B31 +88bps
2026-01-14,PEJA12,PREFIXADO,2.16,24482,1020.0835,12.1619,DI,-0.8981,DI −0.90%
2026-01-14,RUMOB5,IPCA_SPREAD,6.87,51094,1042.7431,7.5051,B35,2,B35 +2bps
2026-01-14,ISAEC0,IPCA_SPREAD,8.83,56438949,1002.9134,6.8334,B40,-49,B40 −49bps
2026-01-14,CEPEC2,IPCA_SPREAD,4.00,83664,1146.0874,7.1501,B31,-69,B31 −69bps
2026-01-14,CMGDB0,IPCA_SPREAD,5.24,191599,1046.9871,7.1892,B33,-59,B33 −59bps
2026-01-14,CCROA5,IPCA_SPREAD,5.02,4587,917.4485,7.0400,B32,-74,B32 −74bps
2026-01-14,SUZBA0,IPCA_SPREAD,7.83,18056,1062.1228,6.9901,B37,-50,B37 −50bps
2026-01-14,TAEE17,IPCA_SPREAD,6.82,13409,1489.8975,7.0000,B35,-49,B35 −49bps
2026-01-14,ESULA6,IPCA_SPREAD,3.64,10777,1197.4951,7.3251,B30,-51,B30 −51bps
2026-01-14,ENGIB9,IPCA_SPREAD,4.94,27049,1081.9525,7.2751,B32,-50,B32 −50bps
2026-01-14,MSGT12,IPCA_SPREAD,2.01,3358,839.4170,,,,
2026-01-14,RISP14,IPCA_SPREAD,4.33,8043,1.0701,8.0451,B31,21,B31 +21bps
2026-01-14,MSGT33,IPCA_SPREAD,8.27,68228,1033.7597,,,,
2026-01-14,PRPO12,IPCA_SPREAD,2.80,9425,942.4639,8.0250,B29,14,B29 +14bps
2026-01-14,IRJS15,IPCA_SPREAD,6.59,107907,1079.0691,,,,
2026-01-14,VLIM28,IPCA_SPREAD,7.50,10012603,991.3468,7.0470,B37,-44,B37 −44bps
2026-01-14,ULFT14,IPCA_SPREAD,6.22,19868288,993.4144,7.0471,B35,-44,B35 −44bps
2026-01-14,VLIM18,IPCA_SPREAD,6.22,49670718,993.4144,7.0471,B35,-44,B35 −44bps
2026-01-14,CMGDB4,IPCA_SPREAD,8.60,24532322,981.2929,7.0476,B40,-27,B40 −27bps
2026-01-14,CEAM11,IPCA_SPREAD,7.63,31094689,97.5006,7.9206,B37,43,B37 +43bps
2026-01-14,CMGDA4,IPCA_SPREAD,7.25,10004257,1000.4257,6.9916,B37,-50,B37 −50bps
2026-01-14,CYAR11,IPCA_SPREAD,7.67,28113318,97.9224,7.8676,B37,38,B37 +38bps
2026-01-14,CCLS21,,3.85,4612147,1144.1694,,,,
2026-01-14,NTEN11,IPCA_SPREAD,1.87,80857,998.2314,12.9101,B28,503,B28 +503bps
2026-01-14,CASN34,IPCA_SPREAD,4.48,1153584,1153.5838,8.4220,B31,58,B31 +58bps
2026-01-14,ISAEB0,IPCA_SPREAD,7.79,5886868,991.8901,7.0260,B37,-46,B37 −46bps
2026-01-14,MRSAC1,IPCA_SPREAD,7.73,99971,1063.5190,7.2222,B37,-27,B37 −27bps
2026-01-14,ENEV39,IPCA_SPREAD,9.38,44670,1175.5209,7.2554,B40,-6,B40 −6bps
2026-01-14,ELTN37,IPCA_SPREAD,6.67,53015,1060.2903,7.0219,B35,-47,B35 −47bps
2026-01-14,CMGDB1,IPCA_SPREAD,6.97,11264,1023.9988,7.3951,B35,-9,B35 −9bps
2026-01-14,ALGAB1,IPCA_SPREAD,3.54,51159,1162.7127,8.1151,B30,28,B30 +28bps
2026-01-14,CSNAA6,IPCA_SPREAD,5.13,26523,947.2367,9.5100,B32,173,B32 +173bps
2026-01-14,CJEN13,IPCA_SPREAD,4.11,2377991,1177.2234,,,,
2026-01-14,BTEL33,IPCA_SPREAD,5.50,3457802,973.4803,9.6290,B33,185,B33 +185bps
2026-01-14,EQPAA0,DI_SPREAD,3.50,342157,1039.9912,0.7310,CDI,0.731,CDI +0.73%
2026-01-14,VBRR11,IPCA_SPREAD,2.49,1136,1136.3892,10.4400,B29,256,B29 +256bps
2026-01-14,QUAT13,IPCA_SPREAD,3.61,1159,1159.1404,,,,
2026-01-14,ETEM11,,3.09,45808353,763.7526,0.7492,,,
2026-01-14,CEED21,IPCA_SPREAD,2.31,9845,1230.5995,,,,
2026-01-14,CGOS13,IPCA_SPREAD,3.20,296669,1123.7443,7.3667,B30,-47,B30 −47bps
2026-01-14,EQPA18,IPCA_SPREAD,6.46,22947943,1089.7494,7.2081,B35,-28,B35 −28bps
2026-01-14,ELTN17,PREFIXADO,4.27,10802,1080.2182,12.8550,DI,-0.735,DI −0.73%
2026-01-14,ELPLB4,,0.23,26597,1399.8617,10.6573,,,
2026-01-14,ELTN15,IPCA_SPREAD,4.02,194548,1063.1014,6.9841,B31,-86,B31 −86bps
2026-01-14,ENAT32,PREFIXADO,2.49,1073,1073.0238,,,,
2026-01-14,COMR15,IPCA_SPREAD,5.52,4810403,962.0806,8.1101,B33,33,B33 +33bps
2026-01-14,VBBR14,,1.99,300626,1036.6427,0.8501,,,
2026-01-14,SBSPE7,DI_SPREAD,4.89,516256,1032.5118,0.7351,CDI,0.7351,CDI +0.74%
2026-01-14,CAMLB1,DI_SPREAD,1.52,519288,1038.5764,1.2050,CDI,1.205,CDI +1.21%
2026-01-14,EQPA19,IPCA_SPREAD,6.81,9451725,1008.8297,7.2080,B35,-28,B35 −28bps
2026-01-14,PEJA13,PREFIXADO,2.27,74714,996.1874,12.2182,DI,-0.8418,DI −0.84%
2026-01-14,ARML14,DI_SPREAD,3.19,480098,1052.8460,1.9308,CDI,1.9308,CDI +1.93%
2026-01-14,RODB11,DI_SPREAD,2.38,202158,1519.9837,,,,
2026-01-14,EGIEC1,PREFIXADO,2.27,36659,1221.9688,11.5601,DI,-1.5,DI −1.50%
2026-01-14,UNEG11,IPCA_SPREAD,6.63,15310,1177.6644,8.1755,B35,69,B35 +69bps
2026-01-14,CESE32,IPCA_SPREAD,3.12,11403,1140.3441,7.3050,B30,-54,B30 −54bps
2026-01-14,SMTO24,IPCA_SPREAD,7.06,14903,1064.5181,8.1550,B35,67,B35 +67bps
2026-01-14,MGPRA0,IPCA_SPREAD,7.71,50290,1070.0026,,,,
2026-01-14,RISP22,IPCA_SPREAD,7.59,56594,10.6520,8.2104,B37,72,B37 +72bps
2026-01-14,ASAIA1,DI_SPREAD,2.14,122087,1034.6353,1.7136,CDI,1.7136,CDI +1.71%
2026-01-14,PGMN26,DI_SPREAD,1.52,186143,1045.7497,1.4291,CDI,1.4291,CDI +1.43%
2026-01-14,PETR16,,0.00,7382,1476.3469,,,,
2026-01-14,USIM29,DI_SPREAD,2.34,131267,1017.5751,1.5520,CDI,1.552,CDI +1.55%
2026-01-14,TIET19,DI_SPREAD,0.59,630137,1053.7403,0.5450,CDI,0.545,CDI +0.54%
2026-01-14,PALFB6,IPCA_SPREAD,5.64,16453,1096.8684,7.1795,B33,-60,B33 −60bps
2026-01-14,GASC28,IPCA_SPREAD,8.00,1084,1084.3708,7.1178,B37,-37,B37 −37bps
2026-01-14,ENGIC4,DI_SPREAD,3.80,2500777,1048.5439,0.7414,CDI,0.7414,CDI +0.74%
2026-01-14,LMTP18,DI_SPREAD,0.35,157757,1017.7875,1.5505,CDI,1.5505,CDI +1.55%
2026-01-14,SBFC13,DI_SPREAD,0.69,116052,694.9242,0.8999,CDI,0.8999,CDI +0.90%
2026-01-14,LMTP26,DI_SPREAD,1.04,880159,1052.8213,1.3920,CDI,1.392,CDI +1.39%
2026-01-14,RDORC4,DI_SPREAD,1.01,2147940,1051.8806,0.5042,CDI,0.5042,CDI +0.50%
2026-01-14,OZNH11,DI_SPREAD,2.24,1313772,1027.1866,1.8517,CDI,1.8517,CDI +1.85%
2026-01-14,RATL11,IPCA_SPREAD,5.27,158543,1174.3897,7.2373,B33,-54,B33 −54bps
2026-01-14,UQFN15,DI_SPREAD,2.95,335311,980.4416,2.2725,CDI,2.2725,CDI +2.27%
2026-01-14,PEAG12,,3.50,243861,1083.8245,7.9950,,,
2026-01-14,BION16,,2.97,554124,1108.2481,9.9950,,,
2026-01-14,PALFA3,IPCA_SPREAD,5.07,585491,1064.5293,7.1451,B32,-63,B32 −63bps
2026-01-14,SRBS11,IPCA_SPREAD,8.15,56561096,980.4316,,,,
2026-01-14,CGOSB0,IPCA_SPREAD,6.69,6474,1078.9792,6.7110,B35,-78,B35 −78bps
2026-01-14,RSPA11,,5.39,76436,1047.0662,,,,
2026-01-14,VRDT11,,0.19,436075,1030.9093,0.3400,,,
2026-01-15,NTSD35,DI_SPREAD,3.37,289326,1083.6197,1.0993,CDI,1.0993,CDI +1.10%
2026-01-15,CEEBD2,IPCA_SPREAD,6.91,3109751,961.8778,7.0371,B35,-61,B35 −61bps
2026-01-15,ENMTC3,DI_SPREAD,2.80,286899,1047.0759,0.7093,CDI,0.7093,CDI +0.71%
2026-01-15,SBSPD7,DI_SPREAD,3.97,50050211,1026.6710,0.6293,CDI,0.6293,CDI +0.63%
2026-01-15,CTEE29,IPCA_SPREAD,6.66,132185,1009.0438,6.9914,B35,-66,B35 −66bps
2026-01-15,ISAEA9,IPCA_SPREAD,8.81,5464762,1040.5107,6.7963,B40,-62,B40 −62bps
2026-01-15,TSSG14,DI_SPREAD,2.14,79124,1098.9467,0.5951,CDI,0.5951,CDI +0.60%
2026-01-15,VALEC1,IPCA_SPREAD,6.63,749626,1049.8959,6.4106,B35,-124,B35 −124bps
2026-01-15,ENGIA1,,0.17,30620,1458.0761,9.5650,,,
2026-01-15,QUAL18,DI_SPREAD,1.72,15004179,1028.1765,3.1004,CDI,3.1004,CDI +3.10%
2026-01-15,ELET23,IPCA_SPREAD,4.13,155518,1214.9806,6.7739,B31,-116,B31 −116bps
