"ticker","statusExercicio","dataEvento","diasUteisAteEvento","pctPuPar","taxaEvento","tipoTaxa","remuneracao","dataReferencia","origemAba","spreadBE","spreadBEUnid"
"AHGD13","Futuro","2028-09-15","533","0.999984","7.3293","breakeven","IPCA + 7,3293%","2026-07-31","Fora do Período de Exercício","-89","bps"
"ALGE16","Futuro","2027-11-16","322","0.999988","6.1451","breakeven","IPCA + 6,1451%","2026-07-31","Fora do Período de Exercício","-207","bps"
"ALGTA4","Futuro","2027-11-16","322","0.999993","6.3243","breakeven","IPCA + 6,3243%","2026-07-31","Fora do Período de Exercício","-191","bps"
"ANHBB6","Futuro","2029-07-16","738","0.999992","7.0457","breakeven","IPCA + 7,0457%","2026-07-31","Fora do Período de Exercício","-107","bps"
"APFD19","Futuro","2026-09-15","31","0.999993","6.3854","breakeven","IPCA + 6,3854%","2026-07-31","Fora do Período de Exercício","-185","bps"
"APPSA2","Futuro","2028-01-17","366","0.999996","6.78","breakeven","IPCA + 6,78%","2026-07-31","Fora do Período de Exercício","-152","bps"
"ARTRA7","Futuro","2029-05-15","695","0.999995","7.7","breakeven","IPCA + 7,7%","2026-07-31","Fora do Período de Exercício","-52","bps"
"ARTRA8","Futuro","2029-10-15","801","1.00082","8.247","breakeven","IPCA + 8,2857%","2026-07-31","Fora do Período de Exercício","0","bps"
"ASCP13","Futuro","2027-03-15","153","0.999994","7.55","breakeven","IPCA + 7,55%","2026-07-31","Fora do Período de Exercício","-93","bps"
"ASCP23","Futuro","2027-03-15","153","0.999991","8.15","breakeven","IPCA + 8,15%","2026-07-31","Fora do Período de Exercício","-9","bps"
"ASER12","Futuro","2028-02-01","377","1.019586","8.119","breakeven","IPCA + 8,4051%","2026-07-31","Fora do Período de Exercício","0","bps"
"ASSR21","Futuro","2028-03-15","406","0.999983","7.1071","breakeven","IPCA + 7,1071%","2026-07-31","Fora do Período de Exercício","-101","bps"
"ATHT11","Futuro","2028-09-15","533","0.999984","7.3293","breakeven","IPCA + 7,3293%","2026-07-31","Fora do Período de Exercício","-89","bps"
"ATII12","Futuro","2028-09-15","533","0.999986","7.3293","breakeven","IPCA + 7,3293%","2026-07-31","Fora do Período de Exercício","-89","bps"
"AURE12","Futuro","2028-04-17","428","0.999993","6.298","breakeven","IPCA + 6,298%","2026-07-31","Fora do Período de Exercício","-192","bps"
"AURP12","Futuro","2029-04-16","675","0.999993","7.4515","breakeven","IPCA + 7,4515%","2026-07-31","Fora do Período de Exercício","-77","bps"
"AURP13","Futuro","2029-07-16","738","0.999992","6.9164","breakeven","IPCA + 6,9164%","2026-07-31","Fora do Período de Exercício","-120","bps"
"AXIA18","Futuro","2030-02-15","885","0.999998","6.8","breakeven","IPCA + 6,8%","2026-07-31","Fora do Período de Exercício","-144","bps"
"AXIA19","Futuro","2030-06-17","967","1.012415","7.6865","breakeven","IPCA + 8,0036%","2026-07-31","Fora do Período de Exercício","-43","bps"
"AXIA28","Futuro","2030-02-15","885","0.999993","6.7116","breakeven","IPCA + 6,7116%","2026-07-31","Fora do Período de Exercício","-141","bps"
"AXIA38","Futuro","2030-02-15","885","0.99999","6.6752","breakeven","IPCA + 6,6752%","2026-07-31","Fora do Período de Exercício","-117","bps"
"BCPSA7","Futuro","2029-12-17","843","0.999994","7.0225","breakeven","IPCA + 7,0225%","2026-07-31","Fora do Período de Exercício","-110","bps"
"BION17","Futuro","2029-09-17","782","1.02344","8.2955","breakeven","IPCA + 10,1044%","2026-07-31","Fora do Período de Exercício","0","bps"
"BRST15","Futuro","2029-12-17","843","0.999998","8.0355","breakeven","IPCA + 8,0355%","2026-07-31","Fora do Período de Exercício","-21","bps"
"BTCL12","Futuro","2034-12-15","2098","1.046653","8.2199","breakeven","IPCA + 10,7609%","2026-07-31","Fora do Período de Exercício","0","bps"
"BTEL23","Futuro","2029-04-23","680","1.00048","8.247","breakeven","IPCA + 8,27%","2026-07-31","Fora do Período de Exercício","0","bps"
"CAEC12","Futuro","2028-06-16","469","1.003531","8.119","breakeven","IPCA + 8,1891%","2026-07-31","Fora do Período de Exercício","0","bps"
"CAJS12","Futuro","2026-09-15","31","0.999985","6.85","breakeven","IPCA + 6,85%","2026-07-31","Fora do Período de Exercício","-140","bps"
"CASN23","Futuro","2027-11-16","322","1.052558","8.2955","breakeven","IPCA + 10,3294%","2026-07-31","Fora do Período de Exercício","0","bps"
"CASN24","Futuro","2029-04-16","675","1.025411","8.2955","breakeven","IPCA + 9,9878%","2026-07-31","Fora do Período de Exercício","0","bps"
"CASN34","Futuro","2029-04-16","675","1.077802","8.247","breakeven","IPCA + 10,6573%","2026-07-31","Fora do Período de Exercício","0","bps"
"CDES11","Futuro","2028-12-11","590","0.99999","8.0361","breakeven","IPCA + 8,0361%","2026-07-31","Fora do Período de Exercício","-8","bps"
"CEAL12","Futuro","2029-08-15","760","0.999991","7.3239","breakeven","IPCA + 7,3239%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CEAL21","Futuro","2026-10-15","52","0.999994","6.3618","breakeven","IPCA + 6,3618%","2026-07-31","Fora do Período de Exercício","-187","bps"
"CEAM11","Futuro","2029-12-17","843","0.999985","7.5232","breakeven","IPCA + 7,5232%","2026-07-31","Fora do Período de Exercício","-43","bps"
"CEAP14","Futuro","2027-12-15","343","0.999993","6.75","breakeven","IPCA + 6,75%","2026-07-31","Fora do Período de Exercício","-149","bps"
"CEAP17","Futuro","2028-12-15","594","0.999991","7.9091","breakeven","IPCA + 7,9091%","2026-07-31","Fora do Período de Exercício","-21","bps"
"CEAP19","Futuro","2029-06-15","717","0.999991","7.0606","breakeven","IPCA + 7,0606%","2026-07-31","Fora do Período de Exercício","-106","bps"
"CEEBB6","Futuro","2027-08-16","260","0.999997","6.25","breakeven","IPCA + 6,25%","2026-07-31","Fora do Período de Exercício","-205","bps"
"CEEBB7","Futuro","2027-11-16","322","0.999994","6.1","breakeven","IPCA + 6,1%","2026-07-31","Fora do Período de Exercício","-214","bps"
"CEEBC3","Futuro","2026-11-16","73","0.999994","5.8224","breakeven","IPCA + 5,8224%","2026-07-31","Fora do Período de Exercício","-247","bps"
"CEEBD2","Futuro","2029-11-16","823","0.999995","6.3","breakeven","IPCA + 6,3%","2026-07-31","Fora do Período de Exercício","-182","bps"
"CEEBE3","Futuro","2030-03-15","903","1","7.0099","breakeven","IPCA + 7,0099%","2026-07-31","Fora do Período de Exercício","-124","bps"
"CEED12","Futuro","2026-12-15","93","0.999996","7.1498","breakeven","IPCA + 7,1498%","2026-07-31","Fora do Período de Exercício","-109","bps"
"CEED13","Futuro","2027-07-15","238","0.999997","6.5","breakeven","IPCA + 6,5%","2026-07-31","Fora do Período de Exercício","-180","bps"
"CEED15","Futuro","2028-05-15","446","0.999991","6.5596","breakeven","IPCA + 6,5596%","2026-07-31","Fora do Período de Exercício","-156","bps"
"CEED17","Futuro","2028-09-15","533","0.999991","6.6493","breakeven","IPCA + 6,6493%","2026-07-31","Fora do Período de Exercício","-147","bps"
"CEED19","Futuro","2029-06-15","717","0.999991","7.0606","breakeven","IPCA + 7,0606%","2026-07-31","Fora do Período de Exercício","-106","bps"
"CEPEA7","Futuro","2029-08-15","760","0.999999","6.7929","breakeven","IPCA + 6,7929%","2026-07-31","Fora do Período de Exercício","-105","bps"
"CEPEA8","Futuro","2030-03-15","903","1","7.0099","breakeven","IPCA + 7,0099%","2026-07-31","Fora do Período de Exercício","-124","bps"
"CEPEB3","Futuro","2027-11-16","322","0.999994","6.1","breakeven","IPCA + 6,1%","2026-07-31","Fora do Período de Exercício","-214","bps"
"CEPEB7","Futuro","2029-08-15","760","0.999986","6.7392","breakeven","IPCA + 6,7392%","2026-07-31","Fora do Período de Exercício","-121","bps"
"CEPEC1","Futuro","2026-11-16","73","0.999997","5.875","breakeven","IPCA + 5,875%","2026-07-31","Fora do Período de Exercício","-242","bps"
"CEROA4","Futuro","2029-10-15","801","0.999993","7.2856","breakeven","IPCA + 7,2856%","2026-07-31","Fora do Período de Exercício","-83","bps"
"CEROB4","Futuro","2029-10-15","801","0.999991","7.1683","breakeven","IPCA + 7,1683%","2026-07-31","Fora do Período de Exercício","-67","bps"
"CERR18","Futuro","2028-12-15","594","1.003399","8.2199","breakeven","IPCA + 8,3082%","2026-07-31","Fora do Período de Exercício","0","bps"
"CERT11","Futuro","2029-02-15","634","0.999999","8.1773","breakeven","IPCA + 8,1773%","2026-07-31","Fora do Período de Exercício","-6","bps"
"CESE32","Futuro","2027-09-15","281","0.999998","7.4941","breakeven","IPCA + 7,4941%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CESPA3","Futuro","2028-04-17","428","0.999996","6.1661","breakeven","IPCA + 6,1661%","2026-07-31","Fora do Período de Exercício","-205","bps"
"CGASA1","Futuro","2028-03-15","406","0.999993","6.3763","breakeven","IPCA + 6,3763%","2026-07-31","Fora do Período de Exercício","-174","bps"
"CGASA2","Futuro","2028-12-15","594","0.999991","7.1728","breakeven","IPCA + 7,1728%","2026-07-31","Fora do Período de Exercício","-78","bps"
"CGASA4","Futuro","2029-09-17","782","0.99999","6.7998","breakeven","IPCA + 6,7998%","2026-07-31","Fora do Período de Exercício","-115","bps"
"CGASB1","Futuro","2028-03-15","406","0.999988","6.4504","breakeven","IPCA + 6,4504%","2026-07-31","Fora do Período de Exercício","-150","bps"
"CGASB4","Futuro","2029-09-17","782","0.99999","6.5846","breakeven","IPCA + 6,5846%","2026-07-31","Fora do Período de Exercício","-126","bps"
"CGEE13","Futuro","2028-12-15","594","1.02478","8.2199","breakeven","IPCA + 8,7219%","2026-07-31","Fora do Período de Exercício","0","bps"
"CGEE23","Futuro","2028-12-15","594","1.02478","8.2199","breakeven","IPCA + 8,7219%","2026-07-31","Fora do Período de Exercício","0","bps"
"CGOS13","Futuro","2027-04-15","175","0.999994","7.1","breakeven","IPCA + 7,1%","2026-07-31","Fora do Período de Exercício","-120","bps"
"CGOS16","Futuro","2028-05-15","446","0.999992","6.4895","breakeven","IPCA + 6,4895%","2026-07-31","Fora do Período de Exercício","-163","bps"
"CGOS24","Futuro","2027-10-15","302","0.999995","6.4407","breakeven","IPCA + 6,4407%","2026-07-31","Fora do Período de Exercício","-185","bps"
"CGOS28","Futuro","2028-09-15","533","0.999992","6.6493","breakeven","IPCA + 6,6493%","2026-07-31","Fora do Período de Exercício","-147","bps"
"CGOS34","Futuro","2027-10-15","302","0.999991","6.6789","breakeven","IPCA + 6,6789%","2026-07-31","Fora do Período de Exercício","-154","bps"
"CGOSA0","Futuro","2029-08-15","760","0.999991","7.3239","breakeven","IPCA + 7,3239%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CGOSA2","Futuro","2030-01-15","862","0.99999","6.57","breakeven","IPCA + 6,57%","2026-07-31","Fora do Período de Exercício","-138","bps"
"CGOSB0","Futuro","2029-08-15","760","0.999991","7.3239","breakeven","IPCA + 7,3239%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CHSF13","Futuro","2028-06-16","469","0.999997","6.767","breakeven","IPCA + 6,767%","2026-07-31","Fora do Período de Exercício","-148","bps"
"CLAG15","Futuro","2029-12-17","843","0.999998","7.77","breakeven","IPCA + 7,77%","2026-07-31","Fora do Período de Exercício","-47","bps"
"CLCD26","Futuro","2027-11-16","322","0.999998","6.5279","breakeven","IPCA + 6,5279%","2026-07-31","Fora do Período de Exercício","-171","bps"
"CLCD27","Futuro","2028-07-17","490","0.999996","6.9534","breakeven","IPCA + 6,9534%","2026-07-31","Fora do Período de Exercício","-127","bps"
"CLIS13","Futuro","2029-02-15","634","1.009836","8.2358","breakeven","IPCA + 8,5536%","2026-07-31","Fora do Período de Exercício","0","bps"
"CLTM14","Futuro","2028-01-17","366","0.999985","7.25","breakeven","IPCA + 7,25%","2026-07-31","Fora do Período de Exercício","-97","bps"
"CMGDA4","Futuro","2029-10-15","801","0.999992","6.7878","breakeven","IPCA + 6,7878%","2026-07-31","Fora do Período de Exercício","-117","bps"
"CMGDB0","Futuro","2028-02-15","387","0.999993","6.1469","breakeven","IPCA + 6,1469%","2026-07-31","Fora do Período de Exercício","-207","bps"
"CMGDB1","Futuro","2028-09-15","533","0.999994","6.5769","breakeven","IPCA + 6,5769%","2026-07-31","Fora do Período de Exercício","-154","bps"
"CMGDB2","Futuro","2029-03-15","654","0.999988","7.5467","breakeven","IPCA + 7,5467%","2026-07-31","Fora do Período de Exercício","-41","bps"
"CMGDB4","Futuro","2029-10-15","801","0.99999","6.6504","breakeven","IPCA + 6,6504%","2026-07-31","Fora do Período de Exercício","-119","bps"
"CMGTA1","Futuro","2029-10-16","802","0.999992","6.7878","breakeven","IPCA + 6,7878%","2026-07-31","Fora do Período de Exercício","-117","bps"
"CMGTB1","Futuro","2029-10-15","801","0.99999","6.6504","breakeven","IPCA + 6,6504%","2026-07-31","Fora do Período de Exercício","-119","bps"
"CMIN21","Futuro","2029-01-15","613","0.999993","5.021","breakeven","IPCA + 5,021%","2026-07-31","Fora do Período de Exercício","-310","bps"
"CMTR29","Futuro","2026-12-15","93","0.999996","7.6245","breakeven","IPCA + 7,6245%","2026-07-31","Fora do Período de Exercício","-62","bps"
"CNRD12","Futuro","2029-11-16","823","0.999986","7.6891","breakeven","IPCA + 7,6891%","2026-07-31","Fora do Período de Exercício","-43","bps"
"COCEB2","Futuro","2029-05-15","695","0.999999","7.9","breakeven","IPCA + 7,9%","2026-07-31","Fora do Período de Exercício","-40","bps"
"COMR14","Futuro","2027-11-16","322","0.999987","7.9171","breakeven","IPCA + 7,9171%","2026-07-31","Fora do Período de Exercício","-32","bps"
"COMR15","Futuro","2028-04-17","428","0.999985","7.2209","breakeven","IPCA + 7,2209%","2026-07-31","Fora do Período de Exercício","-100","bps"
"CONX12","Futuro","2026-08-17","11","0.999996","7.684","breakeven","IPCA + 7,684%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CPFPA5","Futuro","2027-10-15","302","0.999996","6.1774","breakeven","IPCA + 6,1774%","2026-07-31","Fora do Período de Exercício","-206","bps"
"CPFPA7","Futuro","2028-04-17","428","0.999994","6.235","breakeven","IPCA + 6,235%","2026-07-31","Fora do Período de Exercício","-198","bps"
"CPFPA9","Futuro","2029-02-15","634","0.999992","7.7082","breakeven","IPCA + 7,7082%","2026-07-31","Fora do Período de Exercício","-51","bps"
"CPFPB0","Futuro","2029-05-15","695","0.999994","6.9249","breakeven","IPCA + 6,9249%","2026-07-31","Fora do Período de Exercício","-130","bps"
"CPFPB1","Futuro","2029-09-17","782","0.999993","6.8967","breakeven","IPCA + 6,8967%","2026-07-31","Fora do Período de Exercício","-122","bps"
"CPFPB7","Futuro","2028-04-17","428","0.999989","6.3018","breakeven","IPCA + 6,3018%","2026-07-31","Fora do Período de Exercício","-165","bps"
"CPGT28","Futuro","2030-01-15","862","0.999994","6.8226","breakeven","IPCA + 6,8226%","2026-07-31","Fora do Período de Exercício","-140","bps"
"CPGTA1","Futuro","2030-01-15","862","0.999991","7.1841","breakeven","IPCA + 7,1841%","2026-07-31","Fora do Período de Exercício","-93","bps"
"CPGTC0","Futuro","2029-02-15","634","0.999992","7.482","breakeven","IPCA + 7,482%","2026-07-31","Fora do Período de Exercício","-74","bps"
"CPIS14","Futuro","2029-08-15","760","0.999991","7.3239","breakeven","IPCA + 7,3239%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CPIS15","Futuro","2029-09-17","782","0.999993","7.1962","breakeven","IPCA + 7,1962%","2026-07-31","Fora do Período de Exercício","-92","bps"
"CPIS16","Futuro","2030-01-15","862","0.99999","6.57","breakeven","IPCA + 6,57%","2026-07-31","Fora do Período de Exercício","-138","bps"
"CPLD29","Futuro","2031-05-15","1195","0.999991","6.2831","breakeven","IPCA + 6,2831%","2026-07-31","Fora do Período de Exercício","-194","bps"
"CPLDA1","Futuro","2030-01-15","862","0.999991","7.1841","breakeven","IPCA + 7,1841%","2026-07-31","Fora do Período de Exercício","-93","bps"
"CPLDC0","Futuro","2029-07-16","738","0.999993","6.9543","breakeven","IPCA + 6,9543%","2026-07-31","Fora do Período de Exercício","-116","bps"
"CRNP13","Futuro","2029-08-15","760","1.038599","7.8421","breakeven","IPCA + 8,3702%","2026-07-31","Fora do Período de Exercício","0","bps"
"CRNP23","Futuro","2029-08-15","760","1.03863","7.8421","breakeven","IPCA + 8,3702%","2026-07-31","Fora do Período de Exercício","0","bps"
"CRTR12","Futuro","2028-08-15","511","0.999988","7.3201","breakeven","IPCA + 7,3201%","2026-07-31","Fora do Período de Exercício","-80","bps"
"CSAN33","Futuro","2027-08-16","260","0.999996","5.7531","breakeven","IPCA + 5,7531%","2026-07-31","Fora do Período de Exercício","-254","bps"
"CSMGB8","Futuro","2026-09-15","31","0.999992","7.1","breakeven","IPCA + 7,1%","2026-07-31","Fora do Período de Exercício","-138","bps"
"CSMGB9","Futuro","2027-07-15","238","0.999985","7.2735","breakeven","IPCA + 7,2735%","2026-07-31","Fora do Período de Exercício","-102","bps"
"CSMGC0","Futuro","2028-05-15","446","0.999987","8.21","breakeven","IPCA + 8,21%","2026-07-31","Fora do Período de Exercício","-4","bps"
"CSMGE1","Futuro","2028-10-16","553","1.002433","8.247","breakeven","IPCA + 8,3342%","2026-07-31","Fora do Período de Exercício","0","bps"
"CSMGE2","Futuro","2029-03-15","654","1.009309","8.2358","breakeven","IPCA + 8,567%","2026-07-31","Fora do Período de Exercício","0","bps"
"CSNAA4","Futuro","2028-07-17","490","0.999998","6.5","breakeven","IPCA + 6,5%","2026-07-31","Fora do Período de Exercício","-180","bps"
"CSNAA5","Futuro","2029-04-16","675","0.999995","6.83","breakeven","IPCA + 6,83%","2026-07-31","Fora do Período de Exercício","-141","bps"
"CSNAA6","Futuro","2029-11-16","823","0.999996","7.5888","breakeven","IPCA + 7,5888%","2026-07-31","Fora do Período de Exercício","-65","bps"
"CSNAB4","Futuro","2029-01-15","613","0.999995","6.8","breakeven","IPCA + 6,8%","2026-07-31","Fora do Período de Exercício","-145","bps"
"CSNAB5","Futuro","2031-04-15","1175","0.999992","6.9924","breakeven","IPCA + 6,9924%","2026-07-31","Fora do Período de Exercício","-113","bps"
"CSNAB6","Futuro","2031-11-17","1326","0.999992","7.6952","breakeven","IPCA + 7,6952%","2026-07-31","Fora do Período de Exercício","-52","bps"
"CSNAC4","Futuro","2031-01-15","1114","0.999992","7","breakeven","IPCA + 7%","2026-07-31","Fora do Período de Exercício","-112","bps"
"CSRNA4","Futuro","2030-03-15","903","1","7.0099","breakeven","IPCA + 7,0099%","2026-07-31","Fora do Período de Exercício","-124","bps"
"CSRNB2","Futuro","2028-03-15","406","0.999994","6.0691","breakeven","IPCA + 6,0691%","2026-07-31","Fora do Período de Exercício","-215","bps"
"CSRNB3","Futuro","2029-11-16","823","0.999995","6.3","breakeven","IPCA + 6,3%","2026-07-31","Fora do Período de Exercício","-182","bps"
"CTGE15","Futuro","2028-04-17","428","0.999997","6.3423","breakeven","IPCA + 6,3423%","2026-07-31","Fora do Período de Exercício","-190","bps"
"CTNSA3","Futuro","2029-05-15","695","0.999993","7.3","breakeven","IPCA + 7,3%","2026-07-31","Fora do Período de Exercício","-92","bps"
"CTNSA5","Futuro","2030-02-25","891","0.999993","6.6675","breakeven","IPCA + 6,6675%","2026-07-31","Fora do Período de Exercício","-145","bps"
"CYAR11","Futuro","2029-12-17","843","0.999984","7.5232","breakeven","IPCA + 7,5232%","2026-07-31","Fora do Período de Exercício","-43","bps"
"DESK17","Futuro","2028-06-16","469","0.999996","7.4408","breakeven","IPCA + 7,4408%","2026-07-31","Fora do Período de Exercício","-85","bps"
"DESK18","Futuro","2029-06-15","717","0.999997","7.9356","breakeven","IPCA + 7,9356%","2026-07-31","Fora do Período de Exercício","-31","bps"
"DESK19","Futuro","2029-09-17","782","1.004234","7.9222","breakeven","IPCA + 8,1215%","2026-07-31","Fora do Período de Exercício","-32","bps"
"EBAS13","Futuro","2027-11-16","322","1.009838","8.2955","breakeven","IPCA + 8,6%","2026-07-31","Fora do Período de Exercício","0","bps"
"EBENA8","Futuro","2028-12-15","594","0.999992","7.2843","breakeven","IPCA + 7,2843%","2026-07-31","Fora do Período de Exercício","-83","bps"
"ECER12","Futuro","2027-08-16","260","0.999999","6.35","breakeven","IPCA + 6,35%","2026-07-31","Fora do Período de Exercício","-171","bps"
"ECOV16","Futuro","2028-02-15","387","0.999994","6.095","breakeven","IPCA + 6,095%","2026-07-31","Fora do Período de Exercício","-215","bps"
"ECRD14","Futuro","2029-01-15","613","1.041558","7.8421","breakeven","IPCA + 8,3939%","2026-07-31","Fora do Período de Exercício","0","bps"
"EDFT11","Futuro","2028-04-17","428","0.999977","6.8209","breakeven","IPCA + 6,8209%","2026-07-31","Fora do Período de Exercício","-130","bps"
"EEELA0","Futuro","2027-10-15","302","0.999996","6.1774","breakeven","IPCA + 6,1774%","2026-07-31","Fora do Período de Exercício","-206","bps"
"EEELA1","Futuro","2028-04-17","428","0.999994","6.0994","breakeven","IPCA + 6,0994%","2026-07-31","Fora do Período de Exercício","-212","bps"
"EEELA4","Futuro","2029-02-15","634","0.999992","7.7082","breakeven","IPCA + 7,7082%","2026-07-31","Fora do Período de Exercício","-51","bps"
"EEELB1","Futuro","2028-04-17","428","0.999989","6.1572","breakeven","IPCA + 6,1572%","2026-07-31","Fora do Período de Exercício","-180","bps"
"EEELB5","Futuro","2029-05-15","695","0.999994","6.9249","breakeven","IPCA + 6,9249%","2026-07-31","Fora do Período de Exercício","-130","bps"
"EGIEA0","Futuro","2027-09-15","281","0.99999","5.7158","breakeven","IPCA + 5,7158%","2026-07-31","Fora do Período de Exercício","-213","bps"
"EGIEA1","Futuro","2027-11-16","322","0.999997","5.9325","breakeven","IPCA + 5,9325%","2026-07-31","Fora do Período de Exercício","-230","bps"
"EGIEA6","Futuro","2030-02-25","891","0.999996","6.2474","breakeven","IPCA + 6,2474%","2026-07-31","Fora do Período de Exercício","-171","bps"
"EGIEB1","Futuro","2027-11-16","322","0.999995","6.0691","breakeven","IPCA + 6,0691%","2026-07-31","Fora do Período de Exercício","-188","bps"
"EGIEB2","Futuro","2028-06-16","469","0.999996","6.7766","breakeven","IPCA + 6,7766%","2026-07-31","Fora do Período de Exercício","-144","bps"
"EGIEB4","Futuro","2029-02-20","637","0.999998","7.5568","breakeven","IPCA + 7,5568%","2026-07-31","Fora do Período de Exercício","-69","bps"
"EGIEB5","Futuro","2029-06-20","720","0.999997","6.8555","breakeven","IPCA + 6,8555%","2026-07-31","Fora do Período de Exercício","-126","bps"
"EKTRA6","Futuro","2029-08-15","760","0.999999","6.8172","breakeven","IPCA + 6,8172%","2026-07-31","Fora do Período de Exercício","-102","bps"
"EKTRA8","Futuro","2030-03-15","903","1","7.0099","breakeven","IPCA + 7,0099%","2026-07-31","Fora do Período de Exercício","-124","bps"
"EKTRB3","Futuro","2028-04-17","428","0.999994","6.2587","breakeven","IPCA + 6,2587%","2026-07-31","Fora do Período de Exercício","-196","bps"
"EKTRB6","Futuro","2029-08-15","760","0.999988","6.7636","breakeven","IPCA + 6,7636%","2026-07-31","Fora do Período de Exercício","-119","bps"
"EKTRC0","Futuro","2026-11-16","73","0.999993","5.7697","breakeven","IPCA + 5,7697%","2026-07-31","Fora do Período de Exercício","-253","bps"
"ELDC15","Futuro","2029-10-15","801","0.999993","7.795","breakeven","IPCA + 7,795%","2026-07-31","Fora do Período de Exercício","-42","bps"
"ELET14","Futuro","2027-09-15","281","0.999996","6.317","breakeven","IPCA + 6,317%","2026-07-31","Fora do Período de Exercício","-198","bps"
"ELET16","Futuro","2028-09-15","533","0.999995","6.877","breakeven","IPCA + 6,877%","2026-07-31","Fora do Período de Exercício","-124","bps"
"ELPLC8","Futuro","2029-05-15","695","1.000048","8.24","breakeven","IPCA + 8,3%","2026-07-31","Fora do Período de Exercício","0","bps"
"ELTE12","Futuro","2028-07-17","490","0.999985","6.4232","breakeven","IPCA + 6,4232%","2026-07-31","Fora do Período de Exercício","-180","bps"
"ELTN15","Futuro","2028-04-17","428","0.999997","6.3423","breakeven","IPCA + 6,3423%","2026-07-31","Fora do Período de Exercício","-190","bps"
"ELTN27","Futuro","2029-07-16","738","0.999998","7.3146","breakeven","IPCA + 7,3146%","2026-07-31","Fora do Período de Exercício","-92","bps"
"ELTN37","Futuro","2029-07-16","738","0.999994","7.2083","breakeven","IPCA + 7,2083%","2026-07-31","Fora do Período de Exercício","-91","bps"
"ENAT11","Futuro","2026-12-23","99","1.019824","8.482","breakeven","IPCA + 9,8297%","2026-07-31","Fora do Período de Exercício","0","bps"
"ENAT12","Futuro","2027-09-15","281","0.999997","7.1149","breakeven","IPCA + 7,1149%","2026-07-31","Fora do Período de Exercício","-137","bps"
"ENAT13","Futuro","2028-06-16","469","0.999998","8.0618","breakeven","IPCA + 8,0618%","2026-07-31","Fora do Período de Exercício","-23","bps"
"ENAT14","Futuro","2028-06-16","469","0.999998","8.056","breakeven","IPCA + 8,056%","2026-07-31","Fora do Período de Exercício","-24","bps"
"ENAT24","Futuro","2028-06-16","469","1.001826","8.2199","breakeven","IPCA + 8,2674%","2026-07-31","Fora do Período de Exercício","0","bps"
"ENAT33","Futuro","2028-06-16","469","1.001618","8.2199","breakeven","IPCA + 8,262%","2026-07-31","Fora do Período de Exercício","0","bps"
"ENERB7","Futuro","2029-09-17","782","0.999994","7.0461","breakeven","IPCA + 7,0461%","2026-07-31","Fora do Período de Exercício","-107","bps"
"ENERC7","Futuro","2029-09-17","782","0.999988","6.9467","breakeven","IPCA + 6,9467%","2026-07-31","Fora do Período de Exercício","-90","bps"
"ENEV19","Futuro","2026-09-15","31","0.999994","6.9","breakeven","IPCA + 6,9%","2026-07-31","Fora do Período de Exercício","-135","bps"
"ENEV29","Futuro","2026-09-15","31","0.999989","7","breakeven","IPCA + 7%","2026-07-31","Fora do Período de Exercício","-112","bps"
"ENEV39","Futuro","2026-09-15","31","0.999982","7.15","breakeven","IPCA + 7,15%","2026-07-31","Fora do Período de Exercício","-69","bps"
"ENEVA0","Futuro","2028-04-17","428","0.999994","6.5643","breakeven","IPCA + 6,5643%","2026-07-31","Fora do Período de Exercício","-166","bps"
"ENEVA4","Futuro","2030-01-15","862","0.999994","6.7078","breakeven","IPCA + 6,7078%","2026-07-31","Fora do Período de Exercício","-141","bps"
"ENEVB0","Futuro","2028-04-17","428","0.99999","6.6737","breakeven","IPCA + 6,6737%","2026-07-31","Fora do Período de Exercício","-128","bps"
"ENEVB4","Futuro","2030-01-15","862","0.999989","6.6709","breakeven","IPCA + 6,6709%","2026-07-31","Fora do Período de Exercício","-117","bps"
"ENMTC5","Futuro","2029-09-17","782","0.999995","7.0999","breakeven","IPCA + 7,0999%","2026-07-31","Fora do Período de Exercício","-102","bps"
"ENMTC6","Futuro","2029-10-15","801","0.999987","7.1146","breakeven","IPCA + 7,1146%","2026-07-31","Fora do Período de Exercício","-73","bps"
"ENMTD5","Futuro","2029-09-17","782","0.999988","6.9467","breakeven","IPCA + 6,9467%","2026-07-31","Fora do Período de Exercício","-90","bps"
"ENMTE6","Futuro","2029-10-15","801","0.999995","7.2318","breakeven","IPCA + 7,2318%","2026-07-31","Fora do Período de Exercício","-89","bps"
"ENMTF8","Futuro","2030-02-25","891","0.999993","6.6675","breakeven","IPCA + 6,6675%","2026-07-31","Fora do Período de Exercício","-145","bps"
"ENMTG8","Futuro","2030-02-25","891","0.999988","6.55","breakeven","IPCA + 6,55%","2026-07-31","Fora do Período de Exercício","-129","bps"
"ENSEA5","Futuro","2030-02-25","891","0.999993","6.6675","breakeven","IPCA + 6,6675%","2026-07-31","Fora do Período de Exercício","-145","bps"
"ENSEB4","Futuro","2029-09-17","782","0.999993","7.1536","breakeven","IPCA + 7,1536%","2026-07-31","Fora do Período de Exercício","-97","bps"
