CD_ATIVO,GESTOR,VL_ALOCADO
"NTSD35","G5",2344112.31
"CMGDB1","Turim",4024685
"EGIEA1","G5",3141696.13
"AHGD13","Vinland",11690248.67
"CEEBA7","Tivio",1788178.92
"SBSPC3","Sparta",136844.82
"MOVIA5","CEF Asset",100532055.8
"VAMO23","Sulamérica",6516524.7
"CERT11","UBS",94241809.27
"UNEG11","BTG WM",154750243.94
"CGOS15","Tivio",94833.99
"EQSP11","Absolute",281478.77
"ELET24","Regia",112133921.25
"CVCB14","Galt",547995.02
"EQPA19","BRAM",30016383.53
"OPCT17","Capri",3661335.33
"AEEP21","Brainvest",637730.82
"ELPLB4","BDR",446709.14
"CGOSA0","BTG Asset",5114162.17
"STBP35","BRAM",153392.17
"TSCR11","(fundo nao cadastrado)",0
"IOCHA5","Drys",1035708.26
"PASS14","Sparta",30294379.82
"VERO14","(fundo nao cadastrado)",1469595.59
"PEJA22","ARX",81976871.04
"FLRYA0","IAM",185002502.9
"AEGPB5","Regia",66031114.1
"ERDVC3","(fundo nao cadastrado)",185643.49
"PSAN13","Trígono",403150.52
"APRB18","Scalare",4964574
"CGOS13","Jera",576872.65
"VEBMA3","BB Asset",101030915.65
"CEPEB2","Galapagos",254354.02
"AGAU13","Tivio",105517.5
"SBSPE3","BRAM",36663067.69
"ENAT14","Legacy",26434082.29
"RESA14","Paramis",777400.62
"CCPV11","BTG WM",813428.36
"VBBR18","XPG",3966147.65
"COLNA3","BB Asset",97743026.95
"TAEEA2","BTG WM",39907.03
"CGOS13","IAM",2940896.75
"LELE11","Vinci",5718282.12
"GASC19","Ace",25503.15
"AEGE16","AMW",25479743.35
"LCAMC2","IAM",15394848.19
"ELPLB9","Absolute",81211473.51
"SMFT18","Kadima",41351.9
"ENEV38","Sparta",44439266.23
"VAMO34","Sulamérica",947895.49
"RDORC7","XPG",1567912.66
"VLIM17","Newave",1146466.31
"CESPA2","Brainvest",329580.28
"ASAI28","BRAM",51637434.38
"ASAIA0","Porto Asset",5204049.31
"VSJH11","Inter",3804377.65
"RDORB9","Porto Asset",18276805.97
"VERO24","BB Asset",56207750.17
"OPCT15","Drys",3305668.25
"CCROB6","AF Invest",417322.29
"UTPS11","Paramis",23958.1
"MGLUA0","BB Asset",281341269.47
"SNGOA1","Icatu",683965.36
"ENGIA8","Amazonia",9922254.16
"TFLEA9","Nu Asset",4723996.12
"VBBR15","Porto Asset",27913660.03
"RDORD4","Portofino",596618.56
"CPFPB7","IAM",39557164.75
"RPTA14","BTG Asset",92519274.43
"CGOS16","Root",7271735.84
"CSANB0","Augme",11634249.55
"LMTPA2","Somma",6199054.34
"ENTV12","Newave",1524478.57
"ENAT24","(fundo nao cadastrado)",541515.71
"JSMLA5","Iridium",14085502.93
"PALFB6","Absolute",101434968.38
"SRTI11","Sparta",15426918.97
"ENERA9","XPG",44862306.17
"STBP35","San WM",30539357.97
"CCRS12","(fundo nao cadastrado)",118092341.88
"TAEED2","SWM",221801.26
"RMSA12","WHG",2101234.87
"DASAA6","Capri",3228871.02
"MDRO17","Icatu",65842819.97
"PETR27","Rafter",1694414.06
"TIMS12","Plural",25821292.09
"SNGO10","(fundo nao cadastrado)",2321331.6
"RDORD3","Paramis",2161563.83
"PLSB1A","AF Invest",3536232.16
"BGCE21","XPG",100917.87
"AESLB7","BB Asset",1428206.63
"LORTB2","VLGI",1034854.02
"OPCT15","Polo",10820924.78
"AGVL15","Occam",7904753.94
"ENGIB4","Sparta",3023116.32
"JSMLB3","Mirabaud",1641045.54
"SRTI11","San WM",375692.41
"PCHSD6","IAM",285194237.49
"PALFB3","BDR",3001364.47
"RMGG11","BTG WM",33883183.18
"VAMO13","Valora",9700896.21
"MULPA0","BBM Asset",5070774.9
"MNLT11","Aramus",1774430.39
"RISP14","San WM",158397.45
"JSLGA5","Sulamérica",22736228.18
"MRSAB3","Tivio",2423423.5
"IRJS15","BTG Asset",270030861.21
"VOLC31","(fundo nao cadastrado)",3000
"BRKP28","Tivio",1067057.85
"MULPA0","Rio Bravo",105731.04
"CIEL18","BB Asset",339240931.97
"RDSM12","Vinland",26192326.31
"ETEN22","BTG WM",35004.06
"CTEE29","XPG",5854421.17
"CSMGB9","Sparta",51398981.09
"RUMOA6","Galt",416810.85
"GASC18","Riza",448079.3
"COGNA5","Valora",4101731.72
"MRSAB3","BBM Asset",7591928.55
"AEGP19","Sulamérica",22452838
"TRPLB5","Portofino",1568824.23
"IRJS14","Iridium",3019346.88
"APRB18","(fundo nao cadastrado)",5287576.52
"ALIG14","ITAU Tsy",213794976.16
"CGASA4","Ibuina",4652146.63
"ERDVA6","Investcoop",4358416.46
"ENERB5","Investcoop",1095627.3
"BRKPA0","Rio Bravo",727033.86
"ESSDA2","BRAM",1088976.28
"CMGDB0","(fundo nao cadastrado)",34926840.64
"CPFPB7","Porto Asset",94539.92
"TAEE18","Occam",3059940.01
"UBRO21","Sparta",15658285.33
"PALF38","BTG WM",2636443.43
"CBAN12","Safra Asset",646178.17
"ORIG21","Rio Bravo",2022365.21
"HSBH11","Sparta",3038770.9
"COCEA2","Investcoop",1097731.27
"ENAT33","Absolute",22348014.3
"AGSF13","AF Invest",2152331.34
"BRIT12","Tenax",91933.09
"ALIG13","Galapagos",487829.34
"STBP45","SAM",22709283.76
"CMGD19","Daycoval",6757779.22
"CESPA4","San WM",1053501.17
"EGIE39","Sulamérica",480106.21
"EGIEA1","BRAM",15510848.53
"ISAEB0","Safra Asset",100955964.65
"SBSPC3","JGP",1589233.92
"CGEE23","Ibuina",37154613.82
"VAMO23","Icatu",24282211.65
"OVSA10","IAM",20549081.83
"JALL13","Butiá",464580.73
"SBSPE9","BB Asset",31117233.63
"TNTY31","Vinci",2939541.79
"RDORE4","Root",32125877.19
"LMTP18","Quantitas",13252525.72
"SPRZ11","XPG",8071676.82
"CEPEB3","Galt",106544.1
"EUFA17","XPG",9840529
"NVNI11","G5",81503.08
"VALED1","BB Asset",188427675.16
"CMGDB0","Daycoval",805731.36
"GASC23","BTG Asset",293333.91
"CBAN52","SWM",654895.7
"PETR38","SVN",6314.41
"RENTD1","SVN",8410795.63
"HVSP11","ARX",92768480.43
"IEPS21","BRAM",35828967.88
"LMTP17","Riza",660015.18
"VDBF12","(fundo nao cadastrado)",1391991.55
"EGIEA0","(fundo nao cadastrado)",325548.38
"NRTB21","Asset 1",27008.78
"ENGIC0","IAM",96463523.92
"YDUQ17","(fundo nao cadastrado)",7888367.48
"TAEEA7","(fundo nao cadastrado)",17161210.12
"TAEE17","SPX",3876935.96
"CERR18","AZ Quest",20861685.51
"OMGE26","Kinea",20276319
"RSAN16","Augme",2064503.13
"ENERC3","BTG Asset",94740658.4
"MNRVA1","Polo",17711394.8
"ELET24","CEF Asset",20093436.86
"TFLEA6","Trígono",338734.21
"TRRG12","AF Invest",1888573.36
"RIS422","Rubik",537678.11
"EQMAA0","XPG",41135117.63
"FURN21","Rubik",481274.36
"SBSPE7","Kinea",269503006.84
"ELET32","Regia",30032384.67
"ENGID3","Regia",15861030.98
"PEJA22","Occam",7129471.87
"SBSPC4","BR Partners",31915.87
"EUFA17","Guardian",2674569.28
"LCAMD1","SVN",855044.64
"AGLT12","BRAM",42842424.03
"ELET16","Galt",40823.78
"TFLEA3","ARX",3590701.33
"HARG11","Perfin",26993822.97
"PEJA22","Brainvest",484313.48
"ERPM11","Brainvest",412825.99
"ESCEA3","BB Asset",295713116.58
"ONCOA1","(fundo nao cadastrado)",157931.38
"ISAEB0","BRAM",351027.77
"BTGH18","IAM",116009638.12
"HBSA12","Vinland",21487918.61
"CCROB4","BB Asset",2462685.42
"LIGHD2","G5",2291352.05
"CESE32","XPG",75321476.72
"CSAN24","Rio Bravo",1093882.2
"IGTAB1","Riza",6121211.63
"VERO14","G5",6323000.27
"RENTE4","BRAM",205047193.01
"SAELA1","Douro",715906.1
"OMGE22","Ibuina",1685773.42
"SAELB6","(fundo nao cadastrado)",25035766.68
"MSGT12","Journey",1428543.92
"CEAB22","Asset 1",1893228.66
"PETR18","Paramis",608988.05
"SMFTA2","JGP",2185964.68
"TFLEA6","BTG WM",31442689.86
"MATD13","SAM",51126538.3
"SERI11","Vinland",25235268.34
"EQPA18","Galapagos",54990.87
"EGIEA4","UBS",86418164.02
"AEGPA0","Capitânia",5855762.82
"CHPT61","BRAM",824214.92
"ISAEC1","Regia",38761714.41
"VERO14","EQI",2137593.07
"RAIN12","Riza",1199220.63
"CGOSB0","BTG WM",37687372.63
"COLNA3","Occam",55992059.26
"CPFPA6","SAM",3561875.96
"SMFT29","Vinland",1336327.39
"CPFGA2","Safra Asset",16458529.34
"APFL18","Occam",22827237.35
"RUMOB5","JGP",11429504.12
"PASN12","Icatu",9334791.89
"RUMOA2","Lakewood",3374752.28
"CGOS17","XPG",11866508.96
"RSAN44","Porto Asset",321057.78
"ESSC12","(fundo nao cadastrado)",21393120.03
"CERO19","Riza",535657.46
"VAMO24","Vinci",13304813.67
"SMAMA3","Vinland",9945062.27
"ELET16","BRAM",17457923.14
"VBBR15","BB Asset",405224618.27
"ERDVA2","Oriz",1985626.01
"CSMGA6","Rafter",3003253.69
"KLBNA2","Brainvest",710394.5
"MRSAB1","Jera",307596.74
"USIM29","Legacy",368675.57
"MSGT33","ITAU Tsy",16444983.49
"EQPA19","STK",1017401.06
"CGOS34","BTG WM",62384007.85
"RENTE4","BB Asset",305570900.69
"ENEV32","Vinland",565777.55
"QUAL16","Guardian",83630.5
"MRSAB3","San WM",45561564.78
"PEJA13","Sparta",12034128.48
"ERDVA4","Inter",8992680.32
"HBSA21","BB Asset",1542777.46
"ENMTD5","Oriz",4069538.58
"ENMTA4","UBS",5759626.03
"SBFC13","BRAM",55879.03
"MRSAA1","Rafter",4770466.74
"ELET17","Kinea",103201016.29
"CPFPB0","UBS",2069087.37
"OMGE12","BB Asset",10219549.54
"CPLDA1","Oriz",1268536.12
"ANIM17","Vox",1055266.74
"CMGD19","BBM Asset",7109630.97
"ENGIA6","Sparta",2873407.65
"ENGIC0","Nikos",7273.68
"CCIA12","Sparta",71338548.31
"ENEV15","Scalare",23944980.44
"CMGDA4","Rafter",1208301.98
"EGIEA3","Sparta",2036509.56
"BRKMA8","BB Asset",64269259.18
"ANIM15","IAM",131687520.7
"VALEB1","SAM",38709403.81
"USIM39","VLGI",255267.63
"ENEV16","San WM",2293169.02
"HAPV28","XPG",142411.48
"CASN13","Kadima",20696.41
"AEGP19","Troon",215282.02
"GASC28","Vinland",29385483.17
"CPGT28","Portofino",552173.59
"EQPAA0","JGP",133399564.6
"CASN14","AMW",13475048.4
"ALGAA2","CEF Asset",101216967.43
"ENEV32","XPG",7714510.3
"CEPEA3","ARX",37547586.59
"ENGIB5","Icatu",14394755.57
"LMTPB2","Vinci",1500344.07
"ERDVC3","Sparta",1689689.05
"SFCL11","(fundo nao cadastrado)",7279628.75
"EGIED1","Wise",869600.58
"VEBMA4","Maud",258489.73
"PETR26","BRAM",3875691.92
"BHSA11","Galt",931177.61
"QMCT14","Capitânia",46060722.93
"ERDVA6","Integral",388793.5
"GSHC17","Ibuina",60137993.16
"TIGR21","UBS",276016.38
"CBAN22","ARX",95138722.43
"CNLM16","IAM",353404475.3
"CLIS13","Vêneto",241621.88
"CCPV11","BTG Asset",46217520.56
"NTSD35","Sulamérica",70416843.37
"EBENA4","(fundo nao cadastrado)",53620063.48
"TMES12","IAM",42744404.68
"AESLA5","SAM",11224423.01
"SPRZ11","Safra Asset",916148.7
"RDORI6","Regia",100977350.27
"RADLA0","SAM",35460710.55
"CSNAA2","Vinland",2636991.75
"TPNO12","ARX",12502394.12
"CGOS16","SWM",1817933.95
"HYPEB1","UBS",66664439.83
"ABSP12","Investcoop",887843.29
"TFLEA6","Kinea",9656016.1
"PFOR26","Sparta",6185426.25
"CCROB6","ASA",2041302.19
"COCEB2","Sparta",51889974.24
"TSSAA9","Verde",1483790.09
"CGOS24","IAM",956981.85
"RISP12","MAG",473522.92
"ECER12","SVN",54363.28
"CEROB2","BRAM",52352506.6
"CRCG14","Absolute",130418163.29
"ELET42","ARX",8488.6
"KLBNA5","Jera",1180290.96
"RUMOA2","Andbank",1391947.91
"ENGIC4","BTG WM",1125264.33
"ELET14","San WM",31850407.97
"RMGG11","AZ Quest",27765739.9
"XXIX21","Verde",27021914.92
"SAPRC1","(fundo nao cadastrado)",6013474.74
"TFLEA3","Investcoop",229754.3
"SMFT29","Polígono",437065.37
"MULPA0","Icatu",10303383.08
"EEELB1","BTG WM",15851588.73
"VTBE13","BB Asset",110517929.4
"ETBA12","Scalare",30834616.82
"HZTC14","Occam",4302925.02
"ALGAA2","Franklin Templeton",19039731.37
"AEGPA4","Sonata",202044.33
"PRNR12","Polo",13515604.46
"HGLB23","JGP",87658044.45
"RDCD12","(fundo nao cadastrado)",2318797477.34
"RIOS21","Gauss",282.61
"LORTB2","Quantitas",9846952.94
"BTGH18","VLGI",5427807.58
"ECHP22","EQI",204454.56
"LORTB9","Valora",11220582.97
"IRJS14","Nikos",6642067.56
"RUMOB3","Lakewood",672807.57
"CSANB0","(fundo nao cadastrado)",64357259.46
"NATUA3","Valora",2758208.43
"VERO44","Vinland",11454377.02
"VBBR14","(fundo nao cadastrado)",33157751.93
"HYPEA7","Root",28114199.86
"OPCT17","Root",61749458.74
"VERTA8","Occam",32960946.22
"ATIA11","ITAU Tsy",214662364.66
"GASC17","Monte Bravo",1290718.47
"JSMLB3","SFI",407351.73
"AGIZ11","BRAM",10167693.28
"ERDVC4","BR Partners",2037531.38
"ENERB5","JGP",15500826.21
"MGPRA0","SWM",1015471.63
"MOTVB9","San Tsy",4427731.88
"ERDVA4","SWM",3876357.18
"HAPV15","Rubik",84812.54
"ARTR19","Legacy",4975681.9
"AEGE16","UBS",19630180.05
"STBP45","SVN",29327.09
"VALEA0","Oriz",371222.91
"EBENA4","IAM",24181798.17
"ERDVA6","JGP",37962169.29
"RHOL11","Icatu",81288534.54
"PETR17","Black Swan",265721.83
"GASC23","Riza",5278899.48
"CCROB4","Atena",11904.59
"LIGHC4","Lifetime",66074.99
"GYRA24","(fundo nao cadastrado)",0.01
"SBFC13","AF Invest",1972243.1
"ERDVA4","BDR",2095702.16
"MRSAB3","IAM",533813517.33
"RADL15","Franklin Templeton",45102697.87
"SNGOA2","MAG",11899527.35
"TRPLA4","Rio Bravo",105993.84
"GASC15","Safra Asset",136249083.68
"CBAN12","JGP",2220789.73
"CEED16","Reach",1027706.84
"SBSPB1","Tivio",11164271.07
"CIEL17","Occam",31417943.49
"EGIE39","Porto Asset",2857.78
"ECHP22","G5",1321904.44
"CEAP17","Icatu",34093487.94
"CPGTA1","Absolute",38914504.11
"RDORD9","Sparta",106736260.82
"PASS14","Investcoop",5220899.63
"CPIS13","RB Asset",2504484.72
"RAIZ13","Valora",4979609.43
"ENEV19","Augme",2557258.84
"NEOE26","ASA",1018124.76
"NATUA3","Regia",91782619.49
"ELET16","Brainvest",526522.09
"GSTS24","Sparta",703033.77
"ALIG13","IAM",17606899.65
"ENGIB9","Inter",4245669.45
"TAEE16","Quantitas",6550123.36
"SBSPM8","Safra Asset",29690564.94
"EGIEA4","San WM",4728628.76
"SMFTB3","IAM",25895430.23
"AURE12","Rafter",1170189.92
"CBAN22","Valora",3060904.8
"CPGT27","Porto Asset",151528.23
"ELET15","SAM",237966876.45
"VLIM14","BR Partners",5059544.68
"HYPEB1","Asset 1",5195171.42
"AZZA12","CEF Asset",102069688.99
"ENGIA9","Galt",242698.59
"EQPAA0","RB Asset",9958907.4
"PFOR15","Investcoop",2276986.83
"PETR26","UBS",5735023.69
"CLCD18","BB Asset",150521952.86
"EESG13","RB Asset",2352471.45
"RDORH6","(fundo nao cadastrado)",81447903.68
"JALL14","Trígono",369572.9
"USIMA0","BB Asset",236547464.29
"GASC18","Rafter",5376951.62
"GRRB24","ARX",34621576.19
"COCL11","San Tsy",47741482.11
"SMFTA0","(fundo nao cadastrado)",11596445.38
"EKTRC1","ARX",7698091.5
"ENGIC4","Plural",18694618.57
"RNDNA2","Sulamérica",53538367.14
"PEJA23","WHG",513693.2
"CEPEC1","Brainvest",99032.72
"TRPLA4","Trígono",3278.16
"VERTB0","Regia",100162628.49
"TIET18","TAG",100197.75
"CPLD38","(fundo nao cadastrado)",64822783.12
"TAEED2","UBS",517905.94
"ENMI21","San WM",779661.16
"KLBNA5","G5",692692.06
"TSSG13","BTG Asset",398798.52
"CPLDC0","Oriz",4015823.46
"EKTRB6","TAG",420038.62
"AEGPB5","Inter",6080834.28
"AESLA7","Trígono",690348.07
"ENGIB6","Legacy",1021881.21
"TRPLA4","Sparta",2620342.48
"ISAEA8","Valora",2046395.86
"CASN14","Valora",4032408.49
"ORMA17","(fundo nao cadastrado)",11467.53
"ACOV15","(fundo nao cadastrado)",182208.91
"RDORF8","ARX",15677131.88
"ELTN27","Vinland",263018.1
"RAIZ13","IAM",54915769.99
"VAMOA0","ZSYS",309489.14
"CAJS12","IAM",2156590.48
"EGIEB2","G5",1410721.82
"VAMO17","Principal",2326603.75
"TBLE26","Atena",3866.73
"RDORB3","Legacy",4672987.06
"HAPV19","SPX",22693811.99
"BRKP28","Augme",1103852.95
"ELET24","Valora",954603.78
"RSAN44","Atena",263661.97
"CGOS19","(fundo nao cadastrado)",215001929.3
"ELPLA7","Paramis",297014.44
"TPSU12","(fundo nao cadastrado)",272924.19
"NTSD26","Root",19683013.34
"RIS412","Douro",780912.09
"EDFT11","(fundo nao cadastrado)",10229922.63
"ELET17","Integral",1875927.34
"CGBP14","Sparta",61909128.58
"TFLED0","JGP",39653295.6
"OVSAB0","SAM",10625856.19
"CPFGA2","SAM",10775506.13
"EGIEB2","BTG WM",64984462.13
"SBSPE3","Altera",4436613.92
"RDVE11","AF Invest",670127.15
"CCROA7","BBM Asset",2018770.67
"RSAN25","Brainvest",1873302.62
"MILS29","BB Asset",94533718.22
"PCHV11","Ace",205563.04
"ENMTA8","XPG",24628018.46
"TAEEA8","IAM",158199.2
"CPLDA1","San WM",39605836.68
"CESE22","Asset 1",634106.87
"JSMLB5","Vinci",3138500.12
"EDPR13","(fundo nao cadastrado)",181941148.81
"HBSA11","(fundo nao cadastrado)",992353.22
"CAEC13","Daycoval",4784572.24
"CGOSB0","Legacy",20439207.1
"CSRNC0","XPG",4220765.31
"NTSD36","Paramis",2289395.59
"OMGE16","Vinland",18990203.47
"IOCHA4","Monte Bravo",1690336.46
"RENTE4","CEF Asset",115098376.79
"SAPRA2","Black Swan",677177.9
"FLCLB1","Occam",196492.48
"ENEV32","Riza",179701.06
"CBOH11","BB Asset",11727823.07
"EXTZ11","Butiá",162973.1
"CJEN13","RBR",2065816.16
"BRIT12","Vinland",17848600.42
"EKTRA3","(fundo nao cadastrado)",223848436.54
"PETR27","XPG",4882030.62
"BRMLB1","Galapagos",1344264.94
"VIXL35","Valora",2316826.07
"PEJA11","BB Asset",29920353.14
"MGSP12","Brainvest",90136.51
"CESE32","Vêneto",232948.36
"BTGH18","Daycoval",2474658.68
"ALGTA4","Valora",2307533.1
"CEEBC4","IAM",225324641.53
"VPLT12","G5",8737884.86
"RIPR13","Brainvest",1011118.88
"ASAIA1","ASA",548492.33
"MGPRA0","Brainvest",570695.06
"CERT11","Sulamérica",68857488.24
"TUPW11","RB Asset",10015944.88
"NIGP12","(fundo nao cadastrado)",650481879.24
"MSGT23","BTG WM",92205372.25
"SERI11","Vêneto",566279.42
"TAEEA2","Sparta",78673.86
"VERO13","RB Asset",14416728.72
"ORIG21","Suno",2178510.6
"MRSAB3","Tori 21",289692.04
"ADPD11","Asset 1",7020416.3
"CPFC16","BRAM",187328269.44
"SVEA16","Kinea",71904243.23
"IGTAB1","BTG Asset",2160359.35
"ESAM14","Asset 1",230718.93
"MGLUA0","Novus",3308668.28
"ELTN19","Occam",46681053.09
"VLIM28","Ibuina",1001163.6
"UTPS22","RB Asset",1625879.97
"ECHP22","SAM",14955146.32
"TAEED2","XPG",2580657.7
"SUMI39","(fundo nao cadastrado)",7723090.2
"UHSM12","Legacy",4329079.03
"CAEC22","Integral",289960.21
"RUMOA3","Oriz",88277.16
"USIM29","Kadima",25963.07
"CHPT21","UBS",457409.25
"EQUA11","Maud",235486.95
"ENGIB0","Somma",129218.09
"CGOS13","Rafter",610331.26
"LSVE29","Icatu",873794.47
"SBSPC4","Plural",2122405.16
"CCROB6","Novus",1257928.63
"AMERF2","G5",75480.88
"AXIA18","Sparta",59030920.8
"ALGAA2","SAM",32030923.6
"CASN24","Drys",1082576.04
"PCHSD1","ARX",62311129.92
"AEGP19","GHT4",754141.8
"INPR16","XPG",0.02
"CMGD28","Sparta",12015825.76
"REUS11","(fundo nao cadastrado)",3486412.31
"CPGT19","(fundo nao cadastrado)",492585539.57
"CEPEA1","SAM",19287161.43
"EDTE12","Black Swan",268994.1
"ENEVD0","(fundo nao cadastrado)",115211974.1
"EDPA11","XPG",31705658.5
"ENGIB9","Portofino",1143147.04
"CMGDB0","Rafter",6046633.39
"EDTE12","San WM",2071363.44
"TFLEA9","AZ Quest",34005361.06
"SUZBA0","Turim",5654916.28
"DESK18","Tivio",8535055.46
"EQTS11","Safra Asset",486904.74
"CEPE20","Franklin Templeton",4353652.49
"EOVC11","Daycoval",125860.68
"ALUP18","Rafter",5542661.96
"CPFPB7","(fundo nao cadastrado)",128823.63
"VERTH8","BB Asset",51860597.48
"CPLD26","Safra Asset",2883951.7
"CPGTB0","BTG WM",12347772.05
"PEJA22","Safra Asset",754774.26
"AXIA38","BTG WM",165134273.93
"APOL11","BTG WM",40642851.96
"HGLB23","San WM",1289683.04
"CPLDA0","IAM",250573119.07
"CSNAA1","Galapagos",615231.04
"EATEA4","(fundo nao cadastrado)",5325310.79
"LIGHB4","Starboard",4013565.94
"CEAB22","Daycoval",2178907.66
"EGIE19","Daycoval",91017.8
"CART13","SPX",19056054.96
"RENTA5","Ekho",407948.35
"ENTV13","UBS",71308425.14
"TFLEA4","IAM",344862108.33
"RENTC4","BNP",59347829.31
"RUMOA3","G5",118581.26
"CPGTA1","Safra Asset",57251163
"ASAIA3","Rubik",284361.88
"KLBNA5","SPX",5924578.04
"MGPRA0","BTG WM",94658366.15
"VIAD12","IAM",50009114.26
"RISP24","Sonata",370880.55
"VLIM13","Absolute",3099372.48
"VIMT13","SAM",14719311.58
"ISAEA8","Nikos",10770.5
"VERTA1","(fundo nao cadastrado)",32024.57
"RECV11","(fundo nao cadastrado)",36773226.44
"PETR26","MAG",722610.21
"CEED17","SPX",10536216.92
"EQTR11","Riza",66431.96
"CSMGA9","Butiá",5906026.29
"VLIM13","ARX",298574.5
"SAELA4","Safra Asset",5330558.28
"AETE12","(fundo nao cadastrado)",23691633.94
"RENTD9","Brainvest",553682.33
"RUMOA2","Inter",1911351.96
"CPLD27","AZ Quest",28560948.38
"VBBR14","Riza",4014572.69
"PETR26","Legacy",469696.64
"ENEV19","BR Partners",3617417.41
"RUMOA2","Maud",1441414.96
"MEAL14","Tagus",8511742.38
"ENMTC5","RB Asset",542000.31
"BBML13","AZ Quest",1830389.44
"IOCHA4","Daycoval",8339064.65
"SAPRB1","Porto Asset",53671.34
"EGIEA1","Galt",485486.01
"CSNAA2","Scalare",9030793.64
"CSAN23","AF Invest",3770597.1
"ENERC3","Nu Asset",303331.89
"CMGDB2","Ibuina",781557.14
"NTSD35","Drys",415438.6
"TIET18","Vinland",176181.04
"SBSPI8","Occam",24946771.95
"VLIM27","BRAM",89555186.56
"NTSD16","Icatu",23024463.62
"CRMG15","RB Asset",4914307.72
"ELCY14","AZ Quest",77063495.21
"EKTRB6","San WM",27045545.46
"VBBR17","Brainvest",312939.28
"ASCP23","Galapagos",94378.31
"TRGO11","Andbank",1591855.9
"TFLEA7","BRAM",18702481.65
"MILS29","Kinea",10106139.56
"GASC28","TAG",594058.23
"CEAB13","DAO",311661.11
"ERDVB4","Douro",549184.2
"CGOSB0","XPG",19862821.47
"CHSF24","(fundo nao cadastrado)",189831299.78
"ITPB16","(fundo nao cadastrado)",1993690.38
"MSGT13","Tori 21",201995.95
"CMGD27","San WM",6966905.36
"JALL15","ITAU Tsy",15734787.93
"BRST15","G5",9371752.56
"EQUA11","BB Asset",22532964.77
"ACHE14","(fundo nao cadastrado)",47583842.39
"BRKP28","Drys",786188.61
"CPGTA1","SWM",5088992.01
"NEOE16","Absolute",1850340.21
"RBRAF6","BTG Asset",51789007.38
"ENGIB1","BNP",1682406.07
"ENGIC4","AF Invest",6689460.99
"ISAEC1","Tivio",9196985.38
"RUMOB7","BRAM",53179104.1
"ENEV32","Turim",112313.16
"ENEV28","ARX",94484.43
"MOVI34","CEF Asset",2426139.26
"RUMOB7","Riza",161959.53
"ANIM17","DAO",2110533.48
"TCII11","RBR",2088250.17
"HBSA11","Icatu",12281599.03
"NTEN11","Opportunity",1149218.31
"USIM39","IAM",79072286.81
"QYAN11","Newave",410876.24
"ENEV15","Galt",177877
"MRSAB3","Daycoval",4025720.37
"CPLD29","Vêneto",707721.15
"RENTE2","Sulamérica",71862781.45
"LORTB9","Oriz",340979.56
"VIXL25","Ibuina",13048475.1
"BRST15","Sulamérica",11275259.72
"SBSPC6","Sonata",505589.8
"CEAD11","RB Asset",1217935.82
"ERDVB3","Kadima",25466.45
"AURP12","ARX",15058099.55
"CNRD12","Scalare",11527064.27
"HAPV19","Sulamérica",48212970.07
"VBBR14","Valora",6692019.09
"ASAI28","Porto Asset",11642688.92
"IFPT11","Sulamérica",10061152.66
"CCROA5","IAM",19131404.55
"CTEE19","Brainvest",261726.33
"PEJA11","UBS",4655451.35
"CMTR19","Riza",19633403.17
"BRKMA6","Vinci",6790745.02
"ENAT11","RBR",5791595.57
"EXTZ11","Prumo",238639.18
"ELET13","Occam",29469052.22
"MGLUA0","Quantitas",456459.87
"TEPA12","Asset 1",1050352.34
"PRNR12","Butiá",276904.27
"CART13","Sparta",29254068.13
"USIMB0","Butiá",2842236.44
"HYPEA7","Paramis",495061.03
"VAMO14","Polo",29522117.88
"SUZBA0","Butiá",121146.67
"RDORG6","San WM",670160.92
"IGSN15","BTG WM",392471.99
"VIALA4","IAM",130716368.12
"SDMH11","BTG WM",331131.76
"VSCF17","XPG",34829166.09
"ELET15","BTG Asset",9975494.15
"SMTO14","SVN",126088.59
"VAMO23","BTG Asset",71112491.4
"ENERC3","AZ Quest",1737080.6
"ARTRA5","Vinland",31937713.79
"CEAP12","San WM",19241266.98
"CTGE11","Safra Asset",62704466.11
"ELET16","BR Partners",13231091.75
"NATUA3","Portofino",148001.43
"TUPW11","SAM",20031889.77
"JHSF1A","Riza",52000809.74
"ALGAB1","RB Asset",8244628.46
"CEPEC2","Portofino",764444.93
"CPIS13","Proteus",14303390.5
"ASCP13","BTG WM",9991245.59
"PEJA21","Oriz",4665110.92
"MGPRA0","Icatu",226932522.31
"RRRP14","Polo",21890822.91
"GASC19","San Tsy",263923768.28
"RIS414","Root",5080025.66
"VBBR18","Daycoval",6187934.4
"PALFB6","BRAM",77792834.8
"ASAIA3","BB Asset",146571047.37
"EEELB1","San WM",1112949.04
"RISP12","Andbank",101384.14
"IOCHA5","Valora",2044833.66
